date,temperature_2m_max,temperature_2m_mean,temperature_2m_min,total_precipitation_sum,surface_pressure_mean,surface_net_thermal_radiation_mean,surface_net_solar_radiation_mean,potential_evaporation_sum_ERA5_LAND,u_component_of_wind_10m_mean,v_component_of_wind_10m_mean,dewpoint_temperature_2m_mean,volumetric_soil_water_layer_1_mean,volumetric_soil_water_layer_2_mean,volumetric_soil_water_layer_3_mean,volumetric_soil_water_layer_4_mean
1951-01-01,2.03,-5.63,-11.72,0.0,91.55,-65.0,69.47,4.71,0.71,0.82,-10.57,0.43,0.44,0.44,0.45
1951-01-02,5.39,0.91,-4.65,0.51,91.39,-17.42,47.26,5.09,0.09,0.96,-4.92,0.43,0.43,0.44,0.45
1951-01-03,8.4,5.33,2.19,0.99,90.68,-18.21,42.12,2.65,0.28,3.08,4.4,0.47,0.46,0.44,0.45
1951-01-04,7.69,1.52,-4.56,5.83,90.63,-42.97,52.38,6.81,3.05,0.01,-0.56,0.46,0.47,0.46,0.45
1951-01-05,4.66,-1.06,-5.85,0.01,91.58,-73.75,80.15,6.39,0.65,0.9,-5.05,0.46,0.46,0.47,0.46
1951-01-06,7.02,1.54,-2.35,0.0,91.22,-62.8,73.94,6.17,1.14,1.01,-1.86,0.46,0.46,0.47,0.46
1951-01-07,1.94,-1.67,-9.64,8.47,90.15,-14.73,15.15,2.24,1.08,-0.68,-3.34,0.46,0.47,0.47,0.46
1951-01-08,-9.7,-11.84,-14.89,0.54,90.33,-68.43,77.19,6.76,3.33,-1.74,-16.56,0.44,0.46,0.47,0.46
1951-01-09,0.39,-8.8,-17.8,0.0,91.26,-80.7,88.83,9.17,1.07,0.69,-16.75,0.44,0.45,0.47,0.46
1951-01-10,5.67,-2.93,-9.4,0.02,91.23,-76.2,79.94,10.47,0.69,0.89,-12.12,0.44,0.44,0.47,0.46
1951-01-11,1.36,-1.78,-4.84,2.97,90.77,-40.02,49.8,3.71,2.05,-0.15,-4.06,0.44,0.44,0.47,0.46
1951-01-12,1.14,-4.87,-9.57,0.0,91.44,-74.63,73.52,8.21,1.15,-0.67,-9.84,0.44,0.44,0.46,0.46
1951-01-13,1.18,-4.64,-10.44,0.03,91.73,-50.0,65.09,7.41,-0.43,0.58,-10.4,0.44,0.44,0.46,0.46
1951-01-14,2.86,-0.77,-3.67,18.5,90.58,-0.16,14.19,1.46,-0.23,2.59,-1.7,0.45,0.45,0.46,0.46
1951-01-15,5.68,-0.57,-4.18,9.2,89.3,-30.31,62.99,7.47,3.87,-0.12,-2.8,0.46,0.47,0.48,0.46
1951-01-16,-4.26,-6.64,-10.93,1.73,90.65,-52.65,61.9,6.71,3.23,-1.74,-9.97,0.45,0.46,0.48,0.46
1951-01-17,8.12,-0.69,-11.07,0.0,90.83,-71.69,90.91,13.83,2.45,1.12,-9.08,0.45,0.45,0.47,0.46
1951-01-18,9.62,5.37,3.24,1.9,90.77,-28.57,56.67,5.12,2.28,1.15,3.43,0.47,0.46,0.47,0.46
1951-01-19,11.27,6.11,3.09,0.07,91.01,-57.54,90.81,5.79,1.26,1.17,3.87,0.47,0.47,0.48,0.47
1951-01-20,12.72,6.56,2.12,0.02,90.85,-79.37,103.64,7.1,1.48,1.97,3.8,0.47,0.47,0.48,0.47
1951-01-21,6.4,-2.51,-7.0,3.14,91.03,-56.28,80.01,12.78,3.39,-1.63,-7.75,0.46,0.46,0.48,0.47
1951-01-22,-0.12,-5.61,-9.77,0.0,91.84,-100.61,119.69,14.64,-0.14,0.61,-15.49,0.44,0.45,0.48,0.47
1951-01-23,-0.18,-3.99,-8.39,11.0,91.47,-27.96,35.43,4.22,-0.92,2.05,-7.06,0.44,0.44,0.47,0.47
1951-01-24,2.33,-0.43,-4.2,3.06,90.62,-40.98,78.99,7.1,2.19,0.04,-2.88,0.44,0.44,0.47,0.47
1951-01-25,-4.03,-6.61,-10.5,0.86,90.45,-58.27,73.06,6.15,2.03,-1.31,-10.72,0.44,0.44,0.47,0.47
1951-01-26,-6.6,-9.74,-11.49,0.63,90.66,-62.75,72.04,5.88,2.8,-1.11,-14.02,0.43,0.44,0.46,0.47
1951-01-27,2.5,-3.01,-11.93,2.2,90.7,-16.36,33.86,3.58,2.24,0.92,-6.52,0.44,0.43,0.46,0.47
1951-01-28,9.45,5.0,1.26,9.82,91.19,-6.47,46.55,2.26,1.54,1.84,4.41,0.47,0.46,0.46,0.47
1951-01-29,5.66,1.4,-2.54,1.87,91.3,-7.83,18.03,1.55,1.4,-0.37,0.42,0.46,0.47,0.47,0.47
1951-01-30,-1.62,-3.86,-6.1,3.09,91.61,-12.43,35.28,5.32,-0.07,-0.07,-7.61,0.45,0.46,0.47,0.47
1951-01-31,0.23,-4.8,-7.57,11.53,91.24,1.36,13.63,2.04,-1.02,1.99,-6.27,0.46,0.46,0.47,0.47
1951-02-01,4.74,-0.67,-13.9,24.21,90.11,-9.89,9.28,0.93,1.49,1.53,-1.61,0.46,0.47,0.48,0.47
1951-02-02,-13.15,-16.81,-20.35,0.37,91.35,-78.76,118.51,5.25,2.67,-1.62,-22.26,0.43,0.44,0.48,0.48
1951-02-03,-2.33,-12.35,-22.28,0.0,91.64,-93.5,127.95,10.38,0.03,-0.02,-23.18,0.43,0.43,0.48,0.48
1951-02-04,-0.24,-7.45,-15.8,0.05,91.02,-56.0,84.41,11.12,0.92,0.69,-18.17,0.43,0.43,0.47,0.48
1951-02-05,1.98,-4.62,-9.41,0.14,91.35,-60.4,101.58,7.87,1.15,-0.52,-8.74,0.43,0.43,0.46,0.48
1951-02-06,1.94,-3.14,-8.82,1.49,91.4,-45.27,99.5,9.47,-1.17,2.3,-6.99,0.43,0.43,0.46,0.48
1951-02-07,1.18,-7.3,-20.01,20.88,89.93,-18.48,52.11,3.94,2.91,-0.86,-9.53,0.45,0.44,0.46,0.48
1951-02-08,-13.14,-18.39,-22.04,0.39,90.89,-60.76,110.38,4.56,3.17,-1.5,-23.22,0.45,0.45,0.45,0.48
1951-02-09,-6.87,-13.04,-19.1,0.49,91.71,-35.92,74.97,4.06,0.05,0.62,-17.22,0.44,0.44,0.45,0.48
1951-02-10,-2.16,-10.04,-16.93,0.06,92.11,-67.58,113.94,5.53,-0.64,0.96,-13.39,0.44,0.44,0.44,0.48
