date,temperature_2m_max,temperature_2m_mean,temperature_2m_min,total_precipitation_sum,surface_pressure_mean,surface_net_thermal_radiation_mean,surface_net_solar_radiation_mean,potential_evaporation_sum_ERA5_LAND,u_component_of_wind_10m_mean,v_component_of_wind_10m_mean,dewpoint_temperature_2m_mean,volumetric_soil_water_layer_1_mean,volumetric_soil_water_layer_2_mean,volumetric_soil_water_layer_3_mean,volumetric_soil_water_layer_4_mean
1951-01-01,8.64,0.9,-3.8,0.0,99.08,-76.86,93.96,9.09,-0.06,2.34,-6.81,0.37,0.37,0.39,0.38
1951-01-02,9.78,5.01,0.47,4.65,98.56,-22.27,28.89,3.63,0.19,3.05,1.39,0.38,0.37,0.39,0.38
1951-01-03,12.46,11.05,8.35,39.83,97.47,-4.61,11.24,1.91,1.38,4.35,10.64,0.43,0.42,0.39,0.38
1951-01-04,6.62,2.13,-1.51,1.66,98.43,-46.0,63.89,6.08,2.41,0.72,-1.22,0.4,0.42,0.41,0.38
1951-01-05,8.98,2.75,-1.57,0.0,99.12,-71.61,95.33,4.54,-0.17,1.4,-1.27,0.39,0.41,0.41,0.38
1951-01-06,7.42,3.93,0.32,4.78,98.74,-26.47,23.69,3.7,0.96,0.13,1.0,0.39,0.4,0.41,0.38
1951-01-07,-0.01,-3.65,-6.89,12.0,98.41,-19.56,35.22,4.25,1.13,-2.87,-6.45,0.39,0.39,0.41,0.38
1951-01-08,-6.36,-10.25,-14.22,0.01,98.71,-80.79,74.1,3.25,2.48,0.13,-14.45,0.38,0.39,0.41,0.38
1951-01-09,3.24,-5.79,-15.45,0.0,98.97,-77.09,78.89,5.86,0.98,2.76,-10.33,0.38,0.38,0.41,0.38
1951-01-10,4.39,0.21,-3.38,6.61,98.63,-44.35,40.37,4.24,0.77,2.63,-2.78,0.39,0.38,0.41,0.38
1951-01-11,2.22,-0.35,-4.7,3.93,98.65,-44.4,63.4,3.33,2.12,-0.1,-2.35,0.41,0.41,0.41,0.38
1951-01-12,2.48,-2.33,-5.32,0.0,99.34,-62.05,63.53,3.85,-0.69,-0.14,-5.53,0.4,0.41,0.41,0.38
1951-01-13,3.71,-1.09,-6.16,0.03,99.27,-34.48,43.14,4.94,-2.44,0.4,-5.09,0.39,0.4,0.41,0.39
1951-01-14,10.69,6.92,2.56,35.8,97.35,1.14,18.2,0.96,0.5,2.98,6.53,0.42,0.42,0.41,0.39
1951-01-15,2.6,0.33,-1.65,4.18,97.28,-29.04,43.18,3.61,3.6,-0.28,-1.47,0.41,0.42,0.43,0.39
1951-01-16,2.74,-1.41,-4.67,0.02,98.78,-67.77,87.88,6.49,2.33,0.88,-5.67,0.39,0.4,0.43,0.39
1951-01-17,11.61,5.95,0.23,0.04,98.11,-71.81,98.27,14.71,2.4,3.2,-1.12,0.39,0.39,0.42,0.4
1951-01-18,14.16,10.68,8.6,1.11,98.0,-24.41,34.19,2.76,1.96,2.6,9.22,0.4,0.39,0.42,0.4
1951-01-19,16.05,11.85,9.22,0.26,98.16,-43.7,45.71,5.83,0.95,3.26,9.4,0.39,0.39,0.42,0.4
