date,temperature_2m_max,temperature_2m_mean,temperature_2m_min,total_precipitation_sum,surface_pressure_mean,surface_net_thermal_radiation_mean,surface_net_solar_radiation_mean,potential_evaporation_sum_ERA5_LAND,u_component_of_wind_10m_mean,v_component_of_wind_10m_mean,dewpoint_temperature_2m_mean,volumetric_soil_water_layer_1_mean,volumetric_soil_water_layer_2_mean,volumetric_soil_water_layer_3_mean,volumetric_soil_water_layer_4_mean
1951-01-01,8.28,1.78,-3.37,0.0,98.73,-59.53,84.87,3.69,0.17,4.06,-6.4,0.37,0.37,0.38,0.37
1951-01-02,10.42,6.05,1.84,11.72,98.12,-11.49,17.97,1.03,0.2,4.97,2.56,0.4,0.37,0.38,0.37
1951-01-03,12.89,10.8,3.04,29.14,97.09,-1.58,9.59,-0.38,2.03,4.83,10.29,0.43,0.43,0.4,0.37
1951-01-04,4.44,0.66,-1.61,0.2,98.3,-56.06,85.62,2.01,2.74,0.84,-3.32,0.41,0.42,0.41,0.37
1951-01-05,8.35,2.31,-4.0,0.0,98.88,-71.64,86.53,1.41,-0.45,2.21,-1.89,0.39,0.41,0.41,0.37
1951-01-06,4.09,2.21,-0.99,2.31,98.66,-23.14,39.47,1.2,0.9,-1.55,-0.13,0.39,0.4,0.41,0.38
1951-01-07,-1.24,-4.36,-9.79,5.53,98.56,-35.27,37.31,1.83,1.47,-3.48,-8.68,0.38,0.39,0.41,0.38
1951-01-08,-6.1,-10.18,-13.23,0.0,98.61,-86.42,72.78,1.33,2.58,-0.1,-16.7,0.38,0.39,0.41,0.38
1951-01-09,3.65,-4.54,-12.59,0.0,98.61,-79.88,73.92,1.79,1.08,4.05,-9.25,0.37,0.38,0.41,0.38
1951-01-10,3.18,1.22,-0.83,8.38,98.26,-25.74,17.69,0.55,0.89,3.47,-0.76,0.39,0.38,0.4,0.38
1951-01-11,2.36,-1.22,-4.53,2.02,98.61,-60.82,81.3,1.06,2.17,-0.44,-3.73,0.41,0.41,0.4,0.38
1951-01-12,4.54,-1.81,-6.16,0.0,99.13,-66.1,69.94,1.15,-1.75,0.73,-5.86,0.4,0.41,0.4,0.38
1951-01-13,3.9,0.15,-3.34,0.52,98.94,-27.44,38.47,1.76,-3.49,1.06,-4.24,0.39,0.4,0.4,0.38
1951-01-14,5.82,2.82,-0.07,47.96,97.17,3.55,7.22,-0.09,-0.13,-0.78,2.64,0.42,0.43,0.42,0.38
1951-01-15,1.62,-0.83,-3.61,1.91,97.29,-30.05,41.24,0.93,3.63,-0.78,-2.5,0.4,0.41,0.43,0.39
1951-01-16,1.86,-2.51,-6.71,0.02,98.59,-67.37,67.3,1.29,2.21,2.31,-5.35,0.39,0.39,0.43,0.39
1951-01-17,10.14,5.73,1.01,0.12,97.76,-60.34,82.84,3.01,2.94,4.55,0.9,0.39,0.39,0.42,0.39
1951-01-18,14.02,9.75,6.24,0.18,97.72,-39.01,45.55,0.35,2.27,3.52,8.41,0.4,0.39,0.42,0.4
1951-01-19,15.03,11.65,8.8,0.5,97.79,-39.88,32.19,0.82,0.97,4.61,9.92,0.39,0.39,0.42,0.4
1951-01-20,16.3,11.3,0.9,1.44,97.58,-55.46,58.91,4.69,4.57,4.35,6.57,0.38,0.38,0.41,0.4
1951-01-21,-0.19,-3.56,-6.28,0.2,99.43,-61.1,86.77,3.57,3.05,-2.74,-10.57,0.38,0.38,0.41,0.4
