date,temperature_2m_max,temperature_2m_mean,temperature_2m_min,total_precipitation_sum,surface_pressure_mean,surface_net_thermal_radiation_mean,surface_net_solar_radiation_mean,potential_evaporation_sum_ERA5_LAND,u_component_of_wind_10m_mean,v_component_of_wind_10m_mean,dewpoint_temperature_2m_mean,volumetric_soil_water_layer_1_mean,volumetric_soil_water_layer_2_mean,volumetric_soil_water_layer_3_mean,volumetric_soil_water_layer_4_mean
1951-01-01,8.65,1.03,-3.82,0.0,98.83,-75.04,91.73,3.22,-0.11,2.76,-7.06,0.37,0.37,0.38,0.39
1951-01-02,9.79,5.32,0.68,6.2,98.29,-19.88,27.68,1.18,0.17,3.56,1.58,0.38,0.37,0.38,0.39
1951-01-03,12.76,11.39,7.37,44.81,97.21,-2.14,8.86,0.28,1.57,4.9,10.47,0.43,0.42,0.39,0.39
1951-01-04,6.19,1.84,-1.88,1.42,98.21,-45.31,66.47,2.33,2.6,0.76,-1.74,0.41,0.42,0.42,0.39
1951-01-05,8.76,2.75,-1.32,0.0,98.88,-70.74,93.48,1.59,-0.31,1.59,-1.54,0.39,0.41,0.42,0.39
1951-01-06,6.69,3.64,0.13,5.66,98.52,-21.79,19.23,1.17,0.97,0.03,0.74,0.39,0.4,0.42,0.39
1951-01-07,-0.22,-3.94,-7.13,11.1,98.23,-19.85,31.79,1.44,1.21,-3.12,-6.82,0.39,0.39,0.41,0.39
1951-01-08,-6.37,-10.74,-14.66,0.01,98.48,-79.76,64.82,0.91,2.62,0.16,-14.92,0.38,0.39,0.41,0.39
1951-01-09,2.99,-6.58,-17.12,0.0,98.71,-72.13,68.25,1.62,0.98,3.14,-10.66,0.38,0.38,0.41,0.39
1951-01-10,3.63,0.3,-3.21,7.25,98.37,-38.14,30.87,0.98,0.74,2.99,-2.56,0.39,0.38,0.41,0.4
1951-01-11,2.2,-0.83,-5.42,3.53,98.44,-44.0,61.04,1.07,2.23,-0.14,-2.78,0.41,0.41,0.41,0.4
1951-01-12,2.47,-2.72,-6.06,0.0,99.1,-59.74,61.12,0.89,-0.97,0.01,-5.62,0.4,0.41,0.41,0.4
1951-01-13,3.53,-1.22,-6.81,0.04,99.01,-31.89,40.72,1.76,-2.81,0.65,-5.0,0.4,0.4,0.41,0.4
1951-01-14,10.5,6.87,2.13,38.89,97.1,3.44,14.62,-0.13,0.43,2.95,6.37,0.43,0.43,0.42,0.4
1951-01-15,2.18,0.05,-1.65,4.62,97.08,-28.4,41.37,1.34,3.86,-0.41,-1.81,0.4,0.41,0.43,0.4
1951-01-16,2.52,-1.81,-5.52,0.02,98.55,-68.0,81.92,1.96,2.44,1.16,-5.69,0.39,0.39,0.43,0.41
1951-01-17,11.28,5.86,0.29,0.08,97.86,-68.1,94.7,4.6,2.61,3.6,-0.85,0.39,0.38,0.42,0.41
1951-01-18,13.87,10.59,8.48,1.09,97.76,-22.2,32.99,0.63,2.17,2.91,9.13,0.4,0.39,0.42,0.41
1951-01-19,15.97,11.89,9.28,0.36,97.91,-40.66,44.27,1.79,0.98,3.7,9.4,0.39,0.39,0.42,0.41
1951-01-20,16.62,12.9,4.45,2.22,97.63,-51.83,54.55,5.04,3.59,4.27,8.3,0.38,0.38,0.41,0.41
1951-01-21,2.6,-1.73,-3.67,0.03,99.17,-47.16,75.37,4.93,3.56,-2.07,-9.67,0.38,0.38,0.41,0.41
1951-01-22,2.51,-2.21,-6.66,0.0,99.35,-78.95,96.24,3.11,-1.52,1.2,-11.26,0.37,0.38,0.41,0.41
1951-01-23,3.54,1.53,-1.16,10.88,98.36,-26.06,18.95,1.98,0.15,3.26,-3.68,0.39,0.38,0.41,0.41
1951-01-24,3.21,-0.33,-2.4,0.54,98.26,-33.66,56.69,2.7,3.4,0.39,-5.14,0.4,0.4,0.4,0.41
1951-01-25,-3.04,-4.67,-6.25,0.29,98.48,-48.89,62.35,2.81,2.52,-1.59,-12.24,0.38,0.39,0.4,0.41
1951-01-26,0.93,-3.41,-6.98,0.08,98.51,-65.4,110.31,3.25,1.9,0.66,-11.83,0.38,0.39,0.4,0.41
1951-01-27,7.32,2.72,-1.76,0.14,97.92,-26.35,32.85,2.73,1.85,1.64,-2.83,0.38,0.38,0.4,0.41
1951-01-28,1.74,0.32,-2.47,18.72,98.4,-0.57,7.25,0.33,0.04,-1.09,-0.25,0.42,0.41,0.4,0.41
1951-01-29,-2.47,-4.59,-8.96,0.78,99.28,-25.11,51.55,2.14,1.29,-2.49,-9.4,0.4,0.42,0.41,0.41
1951-01-30,-5.51,-9.83,-14.12,0.08,99.68,-57.39,112.18,3.09,-1.12,-2.78,-19.12,0.39,0.41,0.41,0.41
1951-01-31,-1.4,-5.35,-8.38,35.48,98.44,-0.99,10.0,0.79,-0.74,-1.71,-7.96,0.4,0.41,0.41,0.41
1951-02-01,-5.35,-10.02,-16.07,28.2,98.02,-19.79,22.14,0.73,2.69,-2.24,-12.79,0.41,0.42,0.41,0.41
1951-02-02,-14.48,-19.5,-24.69,0.03,99.72,-81.88,76.33,0.46,2.21,1.35,-24.01,0.4,0.41,0.41,0.41
1951-02-03,-7.14,-16.04,-25.08,0.0,99.47,-59.3,73.69,0.84,-0.32,2.34,-21.2,0.39,0.4,0.41,0.41
1951-02-04,-0.93,-6.94,-11.52,0.48,98.54,-41.27,49.92,1.07,0.95,2.44,-11.28,0.38,0.39,0.41,0.41
1951-02-05,2.4,-4.91,-11.85,0.0,98.91,-56.89,69.14,0.87,0.12,1.26,-7.76,0.38,0.39,0.41,0.41
1951-02-06,6.96,1.7,-4.21,9.54,98.15,-20.06,33.73,2.43,-0.92,3.72,-2.88,0.4,0.39,0.41,0.41
1951-02-07,3.57,-11.09,-19.16,4.87,98.33,-46.01,68.12,1.21,5.0,-1.53,-14.72,0.41,0.42,0.41,0.41
1951-02-08,-10.03,-15.95,-21.81,0.44,99.28,-52.51,75.42,0.74,1.81,-0.19,-20.45,0.4,0.41,0.41,0.41
1951-02-09,-5.84,-11.47,-14.65,0.32,99.6,-45.21,67.94,0.85,-1.55,-1.44,-15.06,0.39,0.4,0.41,0.41
1951-02-10,3.32,-6.8,-17.35,0.0,99.57,-61.96,86.96,1.38,-1.06,1.43,-10.69,0.38,0.39,0.41,0.41
1951-02-11,7.41,3.72,0.58,0.26,98.68,-21.96,50.37,1.29,2.21,3.89,1.41,0.41,0.4,0.41,0.41
1951-02-12,9.72,7.31,5.56,0.43,98.24,-0.98,23.71,-0.33,2.19,3.69,6.46,0.43,0.43,0.42,0.41
1951-02-13,12.1,8.82,0.83,2.98,98.7,-4.72,18.31,-0.17,1.37,1.61,8.24,0.43,0.43,0.43,0.42
1951-02-14,-0.26,-2.19,-3.65,1.79,99.92,-7.54,18.99,1.41,-1.44,-2.74,-4.93,0.41,0.42,0.43,0.42
1951-02-15,5.43,1.1,-2.08,0.08,99.8,-20.25,75.46,2.51,-2.55,-0.88,-3.34,0.39,0.4,0.43,0.42
1951-02-16,10.17,5.68,0.97,9.0,98.83,-13.14,28.38,0.64,-1.23,2.67,4.61,0.41,0.4,0.42,0.42
1951-02-17,9.65,4.42,1.15,0.86,98.77,-42.26,74.28,2.2,1.29,0.71,0.98,0.41,0.41,0.42,0.42
1951-02-18,11.21,5.76,-1.13,0.08,98.66,-31.7,61.84,1.53,-1.25,1.83,2.77,0.39,0.4,0.42,0.42
1951-02-19,16.9,13.04,9.14,3.48,98.22,-32.53,93.05,2.67,2.56,1.7,10.85,0.4,0.4,0.42,0.42
