date,temperature_2m_max,temperature_2m_mean,temperature_2m_min,total_precipitation_sum,surface_pressure_mean,surface_net_thermal_radiation_mean,surface_net_solar_radiation_mean,potential_evaporation_sum_ERA5_LAND,u_component_of_wind_10m_mean,v_component_of_wind_10m_mean,dewpoint_temperature_2m_mean,volumetric_soil_water_layer_1_mean,volumetric_soil_water_layer_2_mean,volumetric_soil_water_layer_3_mean,volumetric_soil_water_layer_4_mean
1951-01-01,2.58,-5.77,-14.16,0.0,91.66,-68.72,70.94,4.84,0.06,1.74,-10.67,0.39,0.39,0.39,0.42
1951-01-02,6.42,2.01,-2.6,0.92,91.47,-20.91,48.48,5.55,-0.45,1.95,-3.51,0.39,0.39,0.38,0.42
1951-01-03,9.31,6.59,3.73,2.04,90.69,-22.46,43.27,7.89,-0.19,4.08,4.46,0.44,0.43,0.39,0.42
1951-01-04,7.98,1.14,-5.02,5.13,90.8,-36.9,43.09,5.93,3.15,0.57,-0.54,0.42,0.43,0.42,0.42
1951-01-05,4.3,-1.85,-7.53,0.01,91.7,-71.86,77.38,5.86,0.47,1.41,-5.12,0.41,0.42,0.42,0.42
1951-01-06,6.92,2.32,-0.17,0.0,91.34,-67.4,70.37,6.59,1.0,1.55,-1.28,0.42,0.42,0.42,0.42
1951-01-07,2.56,-2.05,-10.13,9.99,90.32,-12.27,14.86,1.73,0.98,-0.2,-3.48,0.42,0.43,0.43,0.42
1951-01-08,-10.59,-12.1,-14.8,0.94,90.55,-53.06,65.78,5.73,3.44,-1.22,-16.38,0.41,0.42,0.43,0.42
1951-01-09,0.47,-8.86,-18.02,0.0,91.39,-78.86,84.36,8.41,0.86,1.51,-16.14,0.4,0.41,0.43,0.42
1951-01-10,5.58,-1.84,-7.17,0.04,91.34,-79.62,76.17,9.29,0.59,1.82,-10.46,0.39,0.4,0.42,0.42
1951-01-11,0.49,-1.49,-5.27,5.2,90.93,-34.92,38.63,2.87,2.03,0.54,-3.08,0.39,0.4,0.42,0.42
1951-01-12,0.07,-5.54,-11.38,0.02,91.63,-71.83,70.62,6.7,0.82,0.16,-9.64,0.39,0.39,0.42,0.42
1951-01-13,1.7,-5.29,-14.5,0.0,91.84,-49.04,61.72,6.73,-0.99,1.35,-10.54,0.38,0.39,0.42,0.42
1951-01-14,4.78,1.17,-2.71,18.21,90.56,-3.1,17.47,4.31,-0.66,3.92,-0.28,0.42,0.41,0.42,0.42
1951-01-15,6.33,-0.85,-4.9,13.23,89.46,-21.79,49.35,5.09,3.98,0.36,-2.43,0.41,0.43,0.43,0.42
1951-01-16,-4.73,-6.89,-10.11,3.4,90.86,-43.75,49.68,4.64,3.3,-0.99,-9.53,0.4,0.41,0.43,0.42
1951-01-17,7.77,0.97,-9.74,0.0,90.94,-74.31,85.52,14.52,2.44,2.04,-7.86,0.4,0.4,0.43,0.42
1951-01-18,8.58,5.38,3.64,6.27,90.88,-21.92,48.26,4.45,2.14,1.69,3.82,0.43,0.42,0.43,0.43
1951-01-19,10.46,6.35,3.87,0.35,91.12,-54.35,76.56,5.34,1.17,1.73,4.18,0.43,0.44,0.44,0.43
1951-01-20,13.43,8.31,5.02,0.01,90.93,-82.85,94.89,11.86,1.45,2.74,3.85,0.44,0.43,0.44,0.43
1951-01-21,8.33,-2.92,-7.19,4.85,91.23,-44.54,61.14,12.06,3.61,-1.23,-7.96,0.41,0.42,0.44,0.44
