date,temperature_2m_max,temperature_2m_mean,temperature_2m_min,total_precipitation_sum,surface_pressure_mean,surface_net_thermal_radiation_mean,surface_net_solar_radiation_mean,potential_evaporation_sum_ERA5_LAND,u_component_of_wind_10m_mean,v_component_of_wind_10m_mean,dewpoint_temperature_2m_mean,volumetric_soil_water_layer_1_mean,volumetric_soil_water_layer_2_mean,volumetric_soil_water_layer_3_mean,volumetric_soil_water_layer_4_mean
1951-01-01,7.17,-0.25,-7.03,0.0,98.46,-62.17,71.24,2.18,0.17,3.8,-7.12,0.38,0.37,0.39,0.38
1951-01-02,9.3,5.26,0.62,8.51,97.92,-16.73,33.24,1.0,0.51,4.55,1.04,0.4,0.38,0.39,0.38
1951-01-03,12.21,11.25,8.1,34.75,96.81,0.54,9.49,-0.14,2.34,6.01,10.39,0.43,0.43,0.4,0.38
1951-01-04,6.49,0.36,-3.35,2.56,97.83,-31.27,42.72,1.61,3.96,1.12,-2.7,0.4,0.42,0.42,0.38
1951-01-05,7.38,1.54,-2.94,0.0,98.57,-65.97,81.3,1.11,-0.13,1.9,-2.52,0.39,0.4,0.42,0.39
1951-01-06,4.88,2.87,-1.06,2.39,98.22,-22.38,34.28,1.14,1.27,-0.5,0.04,0.38,0.39,0.42,0.39
1951-01-07,-1.59,-4.93,-7.75,7.24,97.97,-24.86,32.4,1.52,1.29,-4.01,-8.53,0.38,0.38,0.42,0.39
1951-01-08,-6.79,-10.65,-14.09,0.04,98.08,-81.23,59.56,1.08,3.62,-0.22,-15.31,0.37,0.38,0.41,0.39
1951-01-09,1.13,-6.54,-15.18,0.0,98.3,-78.25,63.76,1.24,1.57,3.97,-10.46,0.37,0.37,0.41,0.39
1951-01-10,2.55,0.06,-2.35,6.19,97.99,-35.51,27.02,0.61,1.42,3.67,-2.23,0.38,0.37,0.41,0.39
1951-01-11,1.05,-1.8,-7.11,3.09,98.09,-43.26,48.01,0.64,2.86,-0.35,-3.31,0.4,0.39,0.41,0.39
1951-01-12,1.29,-4.88,-10.16,0.0,98.81,-64.3,56.38,0.46,-0.46,-0.03,-6.96,0.39,0.39,0.41,0.39
1951-01-13,1.58,-3.58,-10.27,0.65,98.78,-31.4,41.6,1.16,-3.54,0.61,-6.54,0.38,0.39,0.4,0.39
1951-01-14,9.02,4.22,0.41,45.15,96.81,6.9,8.75,-0.42,-0.28,1.8,3.9,0.42,0.42,0.41,0.39
1951-01-15,0.62,-1.2,-2.91,3.53,96.69,-31.68,42.57,1.09,4.81,-1.22,-3.24,0.4,0.41,0.43,0.4
1951-01-16,-0.02,-3.35,-7.42,0.03,98.14,-66.4,71.48,1.19,3.13,1.62,-6.37,0.39,0.39,0.43,0.4
1951-01-17,9.57,4.58,-0.16,0.2,97.44,-64.73,85.93,2.77,3.41,4.26,-0.79,0.39,0.39,0.42,0.4
1951-01-18,13.05,9.52,6.5,0.47,97.39,-23.61,45.85,0.45,2.82,3.41,8.15,0.4,0.39,0.42,0.41
1951-01-19,14.2,11.29,9.6,0.4,97.54,-34.47,36.21,0.86,1.58,4.32,9.31,0.39,0.39,0.42,0.41
1951-01-20,16.2,11.95,2.61,1.96,97.2,-51.2,57.59,3.81,4.58,5.24,7.68,0.38,0.38,0.41,0.41
1951-01-21,1.65,-2.83,-4.48,0.15,98.81,-40.76,61.98,3.65,4.46,-2.47,-10.27,0.38,0.38,0.41,0.41
1951-01-22,1.01,-3.21,-7.86,0.0,99.05,-77.7,88.33,2.63,-1.66,2.03,-12.3,0.37,0.38,0.41,0.41
1951-01-23,1.87,0.6,-1.3,10.24,98.0,-24.49,17.15,1.89,0.18,4.37,-5.03,0.38,0.37,0.41,0.41
1951-01-24,1.77,-2.19,-5.76,0.55,97.9,-35.77,50.37,1.74,4.14,0.44,-6.49,0.39,0.38,0.41,0.41
1951-01-25,-3.4,-6.11,-7.85,0.41,98.14,-47.67,57.74,1.73,3.39,-1.34,-12.02,0.38,0.38,0.4,0.41
1951-01-26,-0.92,-4.91,-8.33,0.31,98.16,-49.03,82.62,1.98,2.34,0.64,-11.98,0.37,0.38,0.4,0.41
1951-01-27,5.89,1.27,-2.95,0.02,97.57,-22.2,39.67,2.08,1.9,1.43,-3.99,0.38,0.37,0.4,0.41
1951-01-28,-1.35,-2.79,-5.84,13.11,98.16,-6.79,10.57,0.53,-0.93,-2.27,-4.04,0.41,0.39,0.4,0.41
1951-01-29,-4.94,-7.13,-12.49,0.45,99.0,-27.91,44.73,1.25,1.57,-2.82,-11.17,0.4,0.4,0.4,0.41
1951-01-30,-9.8,-13.64,-16.14,0.07,99.47,-58.18,88.88,1.44,-0.92,-3.17,-19.75,0.39,0.4,0.4,0.41
1951-01-31,-5.2,-8.18,-11.89,26.34,98.21,-0.34,10.21,0.53,-1.3,-2.62,-10.35,0.39,0.39,0.4,0.41
1951-02-01,-8.17,-11.47,-17.11,19.98,97.67,-15.3,10.25,0.24,3.93,-3.68,-13.89,0.4,0.4,0.4,0.41
1951-02-02,-18.28,-22.08,-26.0,0.02,99.3,-71.32,28.3,-0.01,3.35,2.23,-25.74,0.39,0.39,0.4,0.41
1951-02-03,-12.05,-18.95,-26.09,0.0,99.11,-41.42,28.19,0.06,-0.24,3.71,-23.0,0.38,0.39,0.4,0.41
1951-02-04,-3.95,-9.07,-13.69,0.14,98.19,-35.99,23.95,0.13,1.12,3.64,-12.6,0.38,0.38,0.39,0.41
1951-02-05,-1.08,-7.31,-10.62,0.01,98.59,-39.85,28.77,0.01,0.25,1.35,-9.17,0.37,0.38,0.39,0.41
1951-02-06,4.96,-0.42,-8.42,9.19,97.81,-8.68,15.38,0.62,-1.45,6.16,-3.75,0.39,0.38,0.39,0.41
1951-02-07,1.35,-12.23,-19.71,3.39,97.89,-54.64,37.77,0.41,8.1,-1.87,-15.16,0.41,0.41,0.39,0.41
1951-02-08,-13.77,-18.22,-23.03,0.6,98.91,-46.54,36.16,0.12,3.41,-0.54,-22.07,0.4,0.41,0.4,0.41
1951-02-09,-10.18,-16.42,-21.18,0.02,99.36,-50.09,37.57,0.1,-1.58,-2.1,-19.66,0.39,0.4,0.4,0.41
1951-02-10,0.24,-10.51,-19.99,0.0,99.26,-46.12,43.62,0.14,-1.84,2.41,-13.69,0.38,0.39,0.39,0.41
1951-02-11,5.76,2.93,0.29,0.23,98.24,-15.06,32.19,-0.2,3.65,6.07,1.22,0.4,0.4,0.39,0.41
1951-02-12,8.45,6.14,4.88,0.32,97.81,6.48,17.49,-1.43,3.03,4.93,5.7,0.43,0.43,0.41,0.41
1951-02-13,10.49,5.78,-2.36,2.48,98.39,-1.33,17.85,-0.07,1.16,0.59,5.04,0.42,0.43,0.43,0.41
1951-02-14,-1.55,-3.75,-5.48,1.83,99.71,-19.43,35.58,1.71,-1.92,-3.74,-7.7,0.41,0.42,0.43,0.41
1951-02-15,4.99,-0.29,-5.4,0.07,99.58,-33.05,78.38,2.35,-3.14,-1.05,-6.19,0.4,0.4,0.42,0.41
1951-02-16,8.41,4.31,0.46,8.22,98.54,-12.98,23.39,0.19,-2.12,3.0,3.36,0.41,0.4,0.42,0.41
1951-02-17,5.46,2.47,-0.5,2.04,98.45,-22.1,45.07,1.03,1.8,1.32,0.33,0.41,0.41,0.42,0.41
1951-02-18,12.49,5.2,-1.64,0.51,98.35,-37.46,86.5,1.6,-1.59,2.39,1.97,0.39,0.4,0.42,0.41
1951-02-19,15.54,11.53,4.71,3.61,97.87,-38.7,97.45,2.07,2.98,1.93,9.24,0.41,0.4,0.42,0.42
1951-02-20,9.49,6.14,2.54,34.76,97.55,-17.47,37.07,0.57,-3.79,-1.01,5.42,0.41,0.41,0.42,0.42
1951-02-21,9.55,4.6,1.82,4.08,97.27,-18.42,65.07,2.71,1.9,-4.87,1.69,0.41,0.42,0.43,0.42
1951-02-22,6.67,1.79,-1.19,0.02,98.8,-63.44,120.45,2.37,0.52,-2.44,-2.16,0.39,0.4,0.43,0.42
1951-02-23,8.15,1.42,-3.94,0.0,99.12,-90.63,154.32,2.36,-1.05,-1.67,-2.67,0.38,0.38,0.42,0.42
1951-02-24,8.92,1.55,-4.45,0.0,98.95,-90.74,158.99,2.28,-1.03,0.28,-3.3,0.37,0.38,0.42,0.42
1951-02-25,15.08,6.46,-1.19,0.0,98.18,-67.56,148.82,3.93,-0.81,2.7,-1.7,0.36,0.37,0.41,0.42
1951-02-26,16.33,11.83,8.73,3.78,97.3,-37.96,64.04,2.33,3.29,3.42,7.95,0.37,0.37,0.41,0.42
1951-02-27,12.32,7.51,2.26,0.0,97.89,-104.96,169.55,5.86,4.53,-0.94,-0.73,0.37,0.37,0.4,0.42
1951-02-28,8.48,1.8,-3.99,2.18,98.07,-41.31,53.62,2.34,-2.66,0.67,-3.26,0.36,0.36,0.4,0.42
1951-03-01,12.75,8.41,2.7,7.16,97.87,-80.17,170.62,4.74,3.79,0.4,1.95,0.39,0.38,0.4,0.42
1951-03-02,7.5,3.25,-1.51,4.55,98.4,-47.8,87.58,2.71,-2.31,-0.55,-2.48,0.39,0.38,0.39,0.42
1951-03-03,16.28,12.63,6.58,16.65,97.07,-12.49,26.99,1.36,1.7,3.97,10.17,0.41,0.41,0.39,0.42
1951-03-04,7.61,3.58,-1.13,0.0,98.05,-77.42,119.89,3.07,1.44,-0.83,-4.18,0.4,0.41,0.39,0.42
1951-03-05,13.73,5.13,-2.92,0.0,98.46,-92.35,178.2,3.64,-2.18,0.99,-1.24,0.39,0.4,0.39,0.42
1951-03-06,20.04,12.47,6.04,2.43,97.95,-39.87,90.34,3.18,0.83,4.22,8.4,0.38,0.39,0.39,0.42
1951-03-07,14.17,10.73,4.33,6.35,97.58,-38.51,83.66,2.97,0.27,-1.55,5.73,0.41,0.41,0.39,0.42
1951-03-08,11.15,6.17,2.11,0.0,97.99,-72.9,168.04,5.62,0.54,-2.5,-4.54,0.39,0.4,0.39,0.42
1951-03-09,3.23,-0.56,-4.27,0.0,99.16,-102.78,188.77,4.15,0.71,-3.04,-8.23,0.38,0.39,0.38,0.42
1951-03-10,5.03,-0.77,-4.96,0.0,99.5,-81.49,165.59,4.55,-3.56,-1.75,-9.9,0.37,0.38,0.38,0.42
1951-03-11,7.5,1.12,-2.57,0.0,98.88,-67.44,170.04,5.9,-3.93,-2.08,-10.14,0.36,0.38,0.38,0.42
1951-03-12,9.1,3.29,-1.55,5.78,97.7,-25.7,72.81,2.7,-3.32,0.04,-1.85,0.37,0.37,0.37,0.42
1951-03-13,5.01,2.3,0.13,24.47,96.62,-5.37,20.15,0.44,-1.2,1.44,2.1,0.43,0.41,0.37,0.42
1951-03-14,3.13,-0.04,-2.92,3.09,96.5,-23.56,75.15,1.98,3.81,2.1,-2.78,0.41,0.42,0.38,0.42
1951-03-15,2.14,0.77,-0.82,3.13,96.86,-16.76,63.8,1.68,4.75,-0.84,-0.99,0.4,0.41,0.38,0.42
1951-03-16,2.59,-0.15,-1.89,1.03,97.53,-31.69,72.02,1.91,3.09,-0.39,-4.04,0.4,0.4,0.38,0.42
1951-03-17,7.03,1.25,-5.8,0.49,98.02,-52.86,120.3,2.35,-1.66,0.41,-4.24,0.4,0.4,0.38,0.42
1951-03-18,9.74,5.13,2.53,10.33,97.77,1.5,26.8,0.83,-2.0,0.94,3.78,0.43,0.42,0.38,0.42
1951-03-19,2.28,-1.88,-8.04,19.76,98.0,-24.45,15.53,0.6,2.85,-0.52,-3.65,0.42,0.42,0.39,0.41
1951-03-20,1.59,-4.37,-9.52,0.0,98.14,-76.32,60.01,0.85,2.85,2.54,-8.21,0.4,0.41,0.39,0.41
1951-03-21,-2.59,-4.36,-6.39,2.14,97.87,-45.06,54.47,0.94,3.72,-0.42,-7.54,0.39,0.4,0.39,0.41
1951-03-22,3.76,-4.06,-14.42,0.0,97.95,-69.78,65.23,0.92,1.28,2.89,-7.72,0.39,0.4,0.39,0.41
1951-03-23,17.85,10.12,3.58,1.67,96.82,-42.21,110.12,3.95,3.49,5.16,5.08,0.43,0.42,0.39,0.41
1951-03-24,6.67,1.15,-1.88,0.05,97.56,-53.99,135.03,6.43,7.11,-0.46,-7.71,0.41,0.42,0.4,0.41
1951-03-25,5.57,0.41,-4.41,0.0,98.16,-85.35,178.55,3.85,2.13,-1.23,-7.81,0.39,0.4,0.4,0.41
1951-03-26,6.43,0.36,-5.9,0.0,98.71,-111.03,221.22,3.75,0.28,-0.36,-8.02,0.38,0.39,0.39,0.41
1951-03-27,15.87,6.97,-1.17,0.04,98.1,-67.74,166.69,4.92,-0.2,3.67,-1.07,0.37,0.39,0.39,0.41
1951-03-28,13.21,10.19,7.57,12.02,97.41,-7.71,24.59,1.04,-1.48,3.67,8.21,0.4,0.4,0.39,0.41
1951-03-29,18.2,14.35,11.01,16.39,96.72,-28.34,117.45,2.99,-0.26,3.85,12.05,0.41,0.42,0.4,0.41
1951-03-30,13.64,7.74,4.63,5.17,96.7,-45.01,120.84,5.52,4.69,4.04,2.33,0.41,0.42,0.4,0.41
1951-03-31,11.79,5.41,0.26,0.0,97.32,-91.05,203.31,6.62,4.12,2.05,-3.07,0.39,0.41,0.4,0.41
1951-04-01,8.97,5.45,2.04,3.0,97.06,-34.7,64.27,2.67,3.08,1.24,1.41,0.4,0.4,0.4,0.41
1951-04-02,7.76,3.32,-1.84,0.0,97.31,-59.3,142.48,3.58,1.55,-1.69,-2.22,0.38,0.4,0.4,0.41
1951-04-03,7.82,3.41,-1.58,0.51,97.3,-65.77,153.04,4.83,4.45,-1.51,-2.5,0.38,0.39,0.4,0.41
1951-04-04,9.62,5.55,1.81,1.26,97.43,-57.31,141.94,4.6,4.37,-0.47,-0.08,0.37,0.38,0.4,0.41
1951-04-05,14.26,7.49,-0.07,0.0,98.04,-101.31,231.77,4.96,1.56,-1.32,0.27,0.37,0.38,0.39,0.41
1951-04-06,16.37,8.9,0.92,1.35,97.85,-64.87,163.54,4.19,-1.94,1.54,2.39,0.36,0.37,0.39,0.41
1951-04-07,18.45,12.52,8.77,6.04,96.87,-30.35,105.03,3.69,-1.54,3.25,7.9,0.37,0.37,0.39,0.41
1951-04-08,13.17,9.55,5.77,3.81,96.5,-39.84,115.69,3.51,2.06,1.16,4.68,0.4,0.38,0.38,0.41
1951-04-09,9.69,6.38,3.75,4.6,96.69,-65.11,184.69,3.76,1.38,2.42,3.11,0.39,0.39,0.38,0.41
1951-04-10,9.44,5.87,3.12,6.85,96.97,-29.94,99.43,2.5,2.6,0.75,3.47,0.41,0.4,0.38,0.41
1951-04-11,13.28,7.54,-0.3,6.7,97.1,-53.09,126.65,3.88,-2.45,2.68,3.5,0.4,0.4,0.38,0.41
1951-04-12,10.09,6.62,3.81,4.03,96.29,-46.58,188.57,5.12,2.71,4.62,2.86,0.41,0.41,0.38,0.41
1951-04-13,8.49,4.7,2.31,9.3,96.01,-31.2,151.72,3.78,4.73,4.39,2.7,0.42,0.41,0.38,0.41
1951-04-14,14.78,8.63,3.96,3.01,96.57,-31.03,129.08,5.86,5.39,1.97,2.49,0.41,0.42,0.39,0.41
1951-04-15,11.76,8.43,5.29,1.17,96.99,-73.18,215.46,7.99,5.41,0.6,0.09,0.39,0.4,0.39,0.41
