date,temperature_2m_max,temperature_2m_mean,temperature_2m_min,total_precipitation_sum,surface_pressure_mean,surface_net_thermal_radiation_mean,surface_net_solar_radiation_mean,potential_evaporation_sum_ERA5_LAND,u_component_of_wind_10m_mean,v_component_of_wind_10m_mean,dewpoint_temperature_2m_mean,volumetric_soil_water_layer_1_mean,volumetric_soil_water_layer_2_mean,volumetric_soil_water_layer_3_mean,volumetric_soil_water_layer_4_mean
1951-01-01,1.44,-3.99,-8.76,0.0,96.59,-67.0,64.72,8.09,-0.04,2.97,-7.75,0.37,0.37,0.38,0.41
1951-01-02,5.12,3.49,0.89,2.86,96.15,-15.27,33.63,17.75,0.39,3.69,-2.48,0.38,0.37,0.38,0.41
1951-01-03,7.84,6.91,4.75,25.35,95.09,1.01,8.81,7.38,0.72,4.63,5.26,0.43,0.42,0.39,0.41
1951-01-04,7.25,0.55,-3.62,15.29,95.38,-24.8,25.61,7.07,3.87,1.39,-1.37,0.42,0.43,0.42,0.41
1951-01-05,0.66,-2.47,-5.52,0.14,96.69,-47.16,50.77,4.64,1.05,1.13,-5.5,0.41,0.41,0.42,0.41
1951-01-06,1.91,-0.35,-3.88,2.2,96.23,-13.78,13.78,3.3,0.22,0.29,-2.15,0.41,0.41,0.42,0.41
1951-01-07,-4.0,-6.64,-10.2,7.34,95.81,-17.79,21.38,2.79,-0.63,-2.44,-8.76,0.4,0.41,0.42,0.41
1951-01-08,-8.26,-10.28,-11.88,2.49,95.57,-46.89,47.91,2.95,2.69,-0.11,-13.16,0.39,0.4,0.42,0.41
1951-01-09,-2.15,-7.64,-12.8,0.02,96.16,-75.64,68.64,9.29,1.3,3.4,-12.64,0.39,0.4,0.41,0.41
1951-01-10,2.29,-1.58,-5.08,2.02,96.08,-53.33,48.29,7.25,0.75,3.11,-4.8,0.39,0.39,0.41,0.41
1951-01-11,0.68,-1.19,-3.88,7.06,95.79,-13.84,25.71,2.38,2.22,0.87,-2.13,0.39,0.39,0.41,0.41
1951-01-12,-3.73,-5.23,-7.88,0.75,96.75,-30.73,37.33,2.69,2.05,0.13,-7.2,0.38,0.39,0.41,0.41
1951-01-13,-1.07,-5.96,-9.53,0.05,97.16,-57.54,62.75,3.76,-1.0,0.59,-8.82,0.38,0.39,0.41,0.41
1951-01-14,4.58,-0.2,-5.51,13.59,95.28,-6.25,12.02,6.74,-1.28,3.18,-3.2,0.4,0.39,0.4,0.41
1951-01-15,4.68,-1.37,-3.82,14.36,93.94,-18.92,31.92,5.17,4.41,-0.08,-2.81,0.42,0.42,0.41,0.41
1951-01-16,-3.73,-4.94,-6.69,1.68,95.66,-45.01,50.89,5.76,3.5,-0.01,-7.46,0.4,0.41,0.41,0.41
1951-01-17,4.88,0.38,-5.68,0.0,95.4,-68.68,69.75,13.97,2.03,3.25,-4.07,0.4,0.4,0.41,0.41
1951-01-18,4.9,3.22,0.81,0.29,95.46,-16.18,19.14,1.72,0.81,2.32,2.22,0.42,0.41,0.41,0.41
1951-01-19,6.47,5.32,4.29,4.5,95.7,-13.97,26.5,0.32,0.95,1.94,5.07,0.43,0.43,0.43,0.41
1951-01-20,13.79,9.24,5.12,2.61,95.24,-34.9,51.64,12.31,1.24,4.15,6.43,0.43,0.43,0.43,0.42
1951-01-21,7.92,-5.08,-9.18,3.56,96.2,-27.98,44.32,13.77,4.84,-1.26,-10.51,0.41,0.42,0.43,0.42
1951-01-22,-3.49,-7.16,-10.79,0.06,97.3,-73.25,92.16,12.32,0.24,1.08,-18.22,0.4,0.41,0.42,0.42
1951-01-23,2.0,-1.43,-4.3,4.32,96.35,-28.5,43.51,21.01,-1.53,4.74,-9.38,0.4,0.4,0.42,0.42
1951-01-24,0.76,-2.57,-6.43,3.47,95.67,-27.98,59.99,6.74,2.68,1.01,-5.26,0.4,0.4,0.42,0.42
1951-01-25,-5.48,-6.97,-8.23,1.56,95.82,-31.94,40.99,5.37,2.55,0.35,-10.65,0.39,0.4,0.41,0.42
1951-01-26,-6.35,-7.87,-9.36,2.3,95.85,-30.87,43.11,4.54,3.04,-0.08,-10.75,0.39,0.39,0.41,0.42
1951-01-27,-2.78,-6.44,-8.88,4.83,95.76,-21.24,30.04,2.24,-0.19,0.35,-8.65,0.38,0.39,0.41,0.42
1951-01-28,-5.06,-7.98,-11.3,3.86,96.37,-11.77,19.78,1.36,-1.32,-1.2,-9.78,0.38,0.39,0.4,0.42
1951-01-29,-5.68,-8.37,-12.12,1.81,96.73,-20.77,50.05,3.26,1.22,-1.01,-10.92,0.38,0.38,0.4,0.42
1951-01-30,-12.39,-14.33,-15.93,0.67,97.43,-43.43,74.18,2.93,-0.15,-1.43,-18.32,0.38,0.38,0.4,0.42
1951-01-31,-2.91,-8.53,-13.89,17.83,96.5,-2.45,23.9,2.49,-1.54,1.52,-11.45,0.38,0.38,0.4,0.42
1951-02-01,-2.59,-6.78,-10.8,26.45,95.15,-5.3,15.3,1.34,0.92,-1.45,-8.19,0.37,0.38,0.39,0.42
1951-02-02,-11.31,-14.99,-19.43,1.48,96.71,-57.62,75.54,4.06,3.53,1.26,-19.02,0.37,0.38,0.39,0.42
1951-02-03,-8.59,-15.91,-21.26,0.0,97.18,-83.07,88.48,4.22,-0.04,2.26,-21.46,0.37,0.38,0.39,0.42
1951-02-04,-2.35,-9.27,-15.52,0.0,96.28,-59.73,82.91,6.83,-0.14,2.0,-15.29,0.37,0.38,0.39,0.42
1951-02-05,-1.27,-6.72,-10.49,0.05,96.61,-63.77,78.57,3.74,1.0,0.85,-9.23,0.37,0.37,0.38,0.42
1951-02-06,2.93,-2.85,-11.04,1.17,96.31,-32.84,54.27,13.29,-1.73,3.8,-6.72,0.37,0.37,0.38,0.42
1951-02-07,1.47,-5.96,-16.25,14.39,94.99,-25.33,45.94,8.42,3.89,0.3,-9.02,0.38,0.37,0.38,0.42
1951-02-08,-16.16,-17.94,-19.68,0.79,96.24,-56.82,86.42,3.75,3.91,-0.97,-22.34,0.37,0.37,0.38,0.42
1951-02-09,-12.26,-17.12,-20.64,0.18,97.34,-67.84,80.98,2.11,0.59,0.24,-20.58,0.37,0.37,0.38,0.41
1951-02-10,-3.11,-11.45,-20.29,0.0,97.48,-73.48,100.91,7.04,-1.24,2.72,-16.35,0.37,0.37,0.38,0.41
1951-02-11,6.21,1.0,-5.95,1.09,96.22,-35.28,76.71,13.8,0.89,4.36,-2.79,0.38,0.37,0.38,0.41
1951-02-12,5.37,4.59,3.99,0.88,95.81,-0.47,14.78,2.35,1.55,3.32,3.88,0.43,0.41,0.38,0.41
1951-02-13,6.33,2.29,-3.34,1.99,96.48,-1.93,14.2,1.65,0.49,0.25,1.66,0.43,0.43,0.4,0.41
1951-02-14,-3.79,-6.93,-12.6,1.69,97.79,-38.1,79.76,4.34,-1.05,-2.37,-9.41,0.41,0.41,0.4,0.41
1951-02-15,1.25,-7.86,-16.01,0.0,98.01,-88.39,110.59,7.0,-1.84,0.38,-12.67,0.4,0.41,0.4,0.41
1951-02-16,5.59,-0.65,-5.76,1.96,97.17,-61.67,101.16,12.74,-2.16,3.47,-4.2,0.4,0.4,0.4,0.41
1951-02-17,2.62,0.93,-1.94,5.57,96.53,-15.67,38.51,4.49,0.3,2.23,-0.26,0.42,0.42,0.4,0.41
1951-02-18,5.08,0.38,-3.35,0.04,96.72,-51.46,95.54,6.8,-0.22,1.01,-1.74,0.42,0.42,0.41,0.41
1951-02-19,7.14,4.24,0.82,6.0,96.08,-7.49,30.46,5.32,-0.63,2.6,2.56,0.42,0.42,0.41,0.41
1951-02-20,3.93,1.89,0.52,0.84,96.07,-16.95,52.93,2.8,0.56,0.44,0.92,0.43,0.43,0.42,0.41
1951-02-21,2.68,1.45,0.0,24.74,95.19,-3.67,24.69,1.23,-0.82,-1.39,1.16,0.42,0.43,0.43,0.42
1951-02-22,1.47,-0.79,-2.96,0.28,96.6,-44.51,91.31,6.8,2.06,-2.1,-2.82,0.41,0.41,0.43,0.42
1951-02-23,-0.49,-2.87,-4.99,0.2,97.03,-62.3,104.22,7.27,1.47,-2.03,-5.67,0.4,0.41,0.42,0.42
1951-02-24,-0.36,-4.42,-7.63,0.0,96.88,-85.55,129.61,8.15,1.22,-1.34,-8.53,0.39,0.4,0.42,0.42
1951-02-25,6.72,1.04,-5.61,0.0,96.32,-45.42,90.68,8.48,1.19,0.82,-2.74,0.4,0.4,0.42,0.42
1951-02-26,10.52,6.48,2.84,5.78,95.39,-14.42,48.51,7.29,0.54,2.51,3.14,0.42,0.41,0.42,0.42
1951-02-27,4.99,1.69,-2.52,0.52,95.44,-45.93,74.35,17.45,4.73,0.51,-2.54,0.42,0.42,0.42,0.42
1951-02-28,3.49,-1.21,-4.26,0.07,96.36,-57.24,124.16,10.97,-0.07,-0.53,-6.01,0.4,0.41,0.42,0.42
1951-03-01,8.13,3.06,-0.32,5.54,95.72,-48.32,106.67,18.52,1.59,3.01,-1.4,0.41,0.41,0.42,0.42
1951-03-02,1.52,-1.29,-3.66,0.0,96.6,-77.7,147.02,13.62,1.61,-0.62,-7.14,0.4,0.41,0.42,0.42
1951-03-03,4.29,1.92,-0.35,13.94,95.6,-0.28,30.54,7.5,-2.92,4.88,0.28,0.42,0.42,0.42,0.42
1951-03-04,4.23,1.2,-2.53,2.19,96.03,-69.31,140.19,11.65,2.04,0.69,-2.82,0.42,0.42,0.42,0.42
1951-03-05,7.73,1.51,-3.04,0.0,96.78,-92.87,170.96,16.11,-0.51,0.09,-6.26,0.4,0.41,0.42,0.42
1951-03-06,15.56,7.63,-0.12,0.85,96.27,-60.24,137.85,16.19,-0.34,3.0,2.34,0.4,0.4,0.42,0.42
1951-03-07,9.64,5.85,0.15,16.69,95.55,-48.57,92.03,10.41,1.14,-0.11,2.09,0.42,0.42,0.42,0.42
1951-03-08,1.51,-0.31,-2.26,0.6,95.93,-47.48,128.8,10.98,1.93,-0.79,-5.84,0.41,0.41,0.42,0.42
1951-03-09,-1.8,-4.26,-5.25,2.05,96.91,-37.67,92.96,14.81,3.01,-2.4,-10.58,0.4,0.41,0.42,0.42
1951-03-10,-1.54,-4.84,-7.1,0.14,97.66,-73.75,171.18,15.28,-0.34,-3.01,-12.5,0.39,0.4,0.42,0.42
1951-03-11,-1.76,-4.84,-7.86,0.01,97.15,-75.1,143.97,9.86,-1.25,-2.58,-9.76,0.39,0.4,0.41,0.42
1951-03-12,9.05,1.19,-4.14,0.0,96.3,-79.41,173.99,13.36,-2.53,-0.81,-3.24,0.39,0.39,0.41,0.42
1951-03-13,7.42,3.17,-0.15,2.65,95.42,-50.41,102.22,13.1,-3.1,1.19,-0.98,0.39,0.39,0.41,0.42
1951-03-14,3.52,1.51,-0.51,8.76,94.46,-13.49,48.58,2.49,-1.2,0.11,0.93,0.41,0.4,0.41,0.42
1951-03-15,2.9,0.29,-1.07,4.47,94.5,-16.45,83.67,5.08,2.34,0.86,-1.43,0.4,0.41,0.4,0.42
1951-03-16,-0.59,-1.26,-1.83,4.78,95.16,-12.47,56.43,5.82,3.39,-0.08,-2.97,0.4,0.4,0.4,0.42
1951-03-17,1.27,-1.37,-3.13,0.63,96.14,-34.35,88.65,6.68,1.14,-1.14,-3.8,0.39,0.4,0.4,0.42
1951-03-18,7.7,1.09,-5.07,0.3,96.39,-69.46,162.73,17.22,-2.68,1.52,-3.95,0.4,0.39,0.4,0.42
1951-03-19,3.11,1.44,-3.02,32.73,95.87,-1.59,20.52,4.25,-0.37,3.35,0.87,0.42,0.42,0.4,0.42
1951-03-20,0.48,-3.92,-8.14,0.42,95.89,-65.33,133.0,16.59,3.56,2.22,-9.13,0.41,0.42,0.41,0.42
1951-03-21,-2.2,-4.22,-7.16,3.38,95.6,-29.73,84.22,8.25,2.71,0.95,-7.66,0.4,0.41,0.41,0.42
1951-03-22,-1.16,-5.05,-9.27,1.4,95.82,-55.97,140.7,12.16,2.08,0.59,-10.71,0.39,0.4,0.41,0.42
1951-03-23,9.13,4.48,-1.92,1.6,95.06,-27.44,84.24,13.24,0.28,3.1,0.64,0.41,0.41,0.41,0.42
1951-03-24,8.78,-0.08,-3.65,3.91,94.78,-31.71,78.76,17.68,5.42,1.88,-4.02,0.42,0.42,0.41,0.42
1951-03-25,-2.49,-4.63,-7.36,0.42,95.98,-65.93,144.96,16.46,3.51,-1.02,-10.76,0.4,0.41,0.42,0.42
1951-03-26,-0.93,-5.91,-11.65,0.0,96.7,-92.16,191.21,13.41,1.08,-0.85,-12.55,0.4,0.41,0.41,0.42
1951-03-27,12.1,2.05,-9.28,0.0,96.33,-74.33,184.74,24.0,0.08,3.02,-6.87,0.4,0.4,0.41,0.42
1951-03-28,11.17,6.8,2.98,0.98,95.99,-28.82,86.21,9.57,-1.2,3.01,3.42,0.41,0.41,0.41,0.42
1951-03-29,15.18,10.46,7.58,10.51,95.28,-11.5,64.04,4.87,-1.55,3.86,9.66,0.42,0.42,0.41,0.42
1951-03-30,12.88,9.07,2.8,22.02,94.75,-30.76,58.23,3.71,0.24,2.44,8.26,0.42,0.43,0.42,0.42
1951-03-31,5.43,2.35,-0.26,0.54,95.38,-38.26,117.28,16.13,1.57,1.15,-2.95,0.41,0.42,0.42,0.42
1951-04-01,8.99,3.59,-0.45,4.86,95.13,-43.11,90.19,5.74,0.34,1.72,0.62,0.41,0.41,0.42,0.42
1951-04-02,4.83,1.49,-0.86,0.82,95.22,-49.2,128.51,13.11,2.82,0.8,-2.25,0.41,0.41,0.42,0.42
1951-04-03,2.31,-0.01,-1.83,4.45,94.9,-37.86,118.69,7.73,3.1,-0.09,-2.28,0.4,0.4,0.42,0.42
1951-04-04,4.3,1.41,-0.48,4.32,95.06,-32.6,139.22,11.32,3.59,0.32,-1.32,0.4,0.4,0.42,0.42
1951-04-05,7.3,2.78,-0.6,1.63,95.85,-70.92,211.04,17.71,2.82,-0.72,-2.15,0.4,0.4,0.41,0.42
1951-04-06,13.6,6.15,-1.88,0.0,96.1,-91.87,223.55,20.98,-0.03,-0.22,-1.28,0.4,0.4,0.41,0.42
1951-04-07,18.61,10.02,2.18,0.0,95.38,-86.11,220.07,24.2,-1.83,1.0,2.03,0.4,0.4,0.41,0.42
1951-04-08,16.03,10.97,7.8,3.36,94.91,-52.28,129.33,16.78,-1.25,1.95,5.98,0.4,0.4,0.41,0.42
1951-04-09,11.2,7.6,4.25,12.52,94.94,-31.28,109.1,4.46,-0.18,1.4,6.73,0.42,0.41,0.4,0.42
1951-04-10,10.36,5.38,1.33,7.52,95.08,-56.55,175.18,11.15,-0.24,-0.03,2.75,0.42,0.42,0.41,0.42
1951-04-11,11.45,6.17,1.41,1.34,95.44,-50.57,195.3,17.27,1.11,0.03,1.75,0.41,0.42,0.41,0.42
1951-04-12,7.8,5.38,2.48,24.1,94.57,-23.5,29.08,4.99,-0.74,2.11,3.93,0.42,0.42,0.41,0.42
1951-04-13,8.22,4.16,1.17,4.29,94.08,-59.33,173.16,11.46,0.33,3.7,1.78,0.42,0.42,0.42,0.42
1951-04-14,5.94,3.58,0.81,6.71,94.32,-28.14,135.48,10.21,2.88,1.93,1.5,0.42,0.42,0.42,0.42
1951-04-15,7.33,4.64,2.14,7.65,94.7,-56.8,209.54,26.84,3.95,1.49,-0.53,0.42,0.42,0.42,0.42
1951-04-16,4.4,1.62,0.02,3.17,95.28,-59.3,174.36,14.87,3.28,0.61,-2.56,0.41,0.41,0.42,0.42
1951-04-17,4.11,1.19,-1.03,0.84,95.74,-71.57,184.79,19.21,3.36,0.02,-4.43,0.4,0.41,0.42,0.42
1951-04-18,9.86,4.03,-1.9,2.99,95.82,-65.2,187.62,17.74,0.42,2.12,-2.21,0.4,0.4,0.42,0.42
1951-04-19,6.33,3.43,0.39,4.62,95.61,-42.67,168.63,13.69,3.46,0.14,0.45,0.41,0.41,0.41,0.42
1951-04-20,6.99,2.58,-1.34,0.0,96.82,-98.97,259.75,21.36,1.77,-1.17,-4.26,0.4,0.4,0.41,0.42
1951-04-21,15.17,7.55,-0.79,0.0,96.86,-79.92,254.93,26.33,-1.58,0.8,-0.93,0.39,0.4,0.41,0.42
1951-04-22,14.3,10.17,4.79,22.66,95.75,-17.3,68.27,12.81,0.5,3.67,7.94,0.41,0.41,0.41,0.42
1951-04-23,7.86,4.42,0.95,0.26,96.75,-90.87,265.69,33.89,3.72,0.38,-4.57,0.41,0.42,0.41,0.42
1951-04-24,13.13,7.31,2.24,1.85,96.94,-56.77,144.37,17.71,-0.15,0.91,-0.0,0.4,0.41,0.41,0.42
1951-04-25,19.89,12.71,5.36,13.08,96.15,-30.27,134.73,11.5,0.15,2.05,10.07,0.42,0.41,0.41,0.42
1951-04-26,13.44,8.04,4.8,1.27,96.69,-49.79,177.96,14.71,0.7,-1.49,4.21,0.41,0.42,0.41,0.42
1951-04-27,16.86,9.66,1.21,0.0,97.11,-98.29,270.51,25.43,-1.12,0.82,2.28,0.4,0.41,0.41,0.42
1951-04-28,19.36,14.61,9.83,10.19,96.16,-43.4,137.34,11.31,0.56,3.21,12.37,0.41,0.41,0.41,0.42
1951-04-29,18.11,15.59,12.6,10.02,95.69,-25.67,113.27,5.58,1.9,0.62,14.68,0.42,0.42,0.41,0.42
1951-04-30,17.68,12.52,8.07,0.01,96.45,-79.64,260.67,26.03,-1.87,-1.4,6.42,0.4,0.41,0.41,0.42
1951-05-01,22.2,14.83,8.65,0.0,96.76,-86.83,261.41,24.71,-1.07,-0.1,7.78,0.39,0.4,0.41,0.42
1951-05-02,20.06,14.47,8.67,0.0,96.21,-88.84,264.99,30.07,0.85,-1.14,6.44,0.38,0.39,0.41,0.42
1951-05-03,12.94,10.48,6.63,1.47,95.41,-40.18,146.89,20.53,-1.48,-1.23,3.52,0.37,0.38,0.4,0.42
1951-05-04,14.31,9.14,5.37,0.38,95.09,-73.56,241.19,26.09,-1.58,-1.13,0.87,0.37,0.38,0.4,0.42
1951-05-05,14.01,9.19,4.74,0.0,95.17,-85.93,259.34,27.93,-1.26,-1.65,0.49,0.36,0.37,0.4,0.42
1951-05-06,13.26,9.19,5.12,0.24,95.55,-78.55,240.95,21.17,1.04,-1.37,3.19,0.35,0.36,0.39,0.42
1951-05-07,11.76,8.65,4.98,0.0,95.57,-71.62,204.09,23.37,3.18,-0.24,3.14,0.35,0.36,0.39,0.41
1951-05-08,17.82,12.96,8.76,0.0,95.74,-82.8,256.61,31.15,3.29,0.81,6.09,0.34,0.35,0.39,0.41
1951-05-09,18.84,14.08,10.74,0.78,95.85,-66.67,220.91,26.58,2.68,0.39,8.62,0.33,0.35,0.38,0.41
1951-05-10,12.46,8.98,5.2,10.25,96.15,-45.47,139.63,16.12,-2.04,-1.11,4.63,0.35,0.35,0.38,0.41
1951-05-11,14.8,11.73,8.16,25.56,94.87,-10.5,88.54,3.56,-1.04,2.16,11.29,0.42,0.4,0.38,0.41
1951-05-12,14.42,9.47,6.52,5.97,95.5,-47.15,193.1,16.66,1.98,-1.69,6.0,0.42,0.42,0.39,0.41
1951-05-13,11.35,7.28,3.55,0.0,96.89,-106.3,285.67,24.85,-0.33,-1.59,-0.31,0.39,0.4,0.39,0.41
1951-05-14,20.69,11.91,1.97,0.0,97.59,-100.15,284.14,22.34,0.01,1.4,4.34,0.38,0.39,0.39,0.41
1951-05-15,23.88,17.12,10.02,0.0,97.34,-98.32,276.81,29.57,1.5,1.52,9.49,0.37,0.38,0.39,0.41
1951-05-16,24.67,19.37,13.99,0.08,96.63,-86.59,271.54,29.87,2.25,0.99,11.39,0.35,0.37,0.38,0.41
1951-05-17,17.88,15.39,12.47,0.1,96.51,-38.87,162.7,13.11,-1.03,-1.43,12.62,0.34,0.36,0.38,0.41
1951-05-18,21.37,15.91,10.8,0.1,96.75,-53.93,176.62,15.81,-1.95,0.41,12.12,0.34,0.35,0.38,0.41
1951-05-19,23.75,17.01,11.08,0.0,96.62,-92.7,277.07,26.28,-1.4,2.36,11.13,0.33,0.35,0.38,0.41
