date,temperature_2m_max,temperature_2m_mean,temperature_2m_min,total_precipitation_sum,surface_pressure_mean,surface_net_thermal_radiation_mean,surface_net_solar_radiation_mean,potential_evaporation_sum_ERA5_LAND,u_component_of_wind_10m_mean,v_component_of_wind_10m_mean,dewpoint_temperature_2m_mean,volumetric_soil_water_layer_1_mean,volumetric_soil_water_layer_2_mean,volumetric_soil_water_layer_3_mean,volumetric_soil_water_layer_4_mean
1951-01-01,1.68,-5.96,-13.75,0.0,94.37,-66.13,62.53,2.84,0.44,1.1,-9.72,0.38,0.39,0.4,0.4
1951-01-02,5.2,1.5,-3.25,0.88,94.1,-18.71,39.17,2.96,0.02,1.49,-3.37,0.38,0.38,0.4,0.4
1951-01-03,9.08,6.47,3.32,5.5,93.18,-15.77,37.36,3.61,0.57,2.54,3.88,0.43,0.42,0.4,0.4
1951-01-04,8.47,1.97,-3.21,3.04,93.3,-28.7,34.31,6.14,4.05,0.88,-0.18,0.42,0.43,0.42,0.4
1951-01-05,4.4,-1.73,-5.87,0.04,94.38,-68.08,67.36,4.01,0.84,0.89,-4.81,0.42,0.42,0.42,0.41
1951-01-06,6.17,1.97,-3.15,0.76,93.94,-35.43,52.57,2.91,1.56,0.9,-0.9,0.42,0.42,0.42,0.41
1951-01-07,0.36,-2.29,-9.27,11.73,93.02,-12.82,11.15,1.49,0.66,-0.68,-3.31,0.42,0.42,0.42,0.41
1951-01-08,-9.99,-11.58,-13.63,0.84,93.24,-65.05,54.27,4.09,3.87,-0.86,-15.56,0.41,0.41,0.42,0.41
1951-01-09,-0.37,-7.8,-14.23,0.0,94.06,-80.48,68.96,4.88,1.92,1.24,-14.08,0.4,0.41,0.42,0.41
1951-01-10,4.75,-0.8,-4.03,0.01,93.96,-78.75,57.85,6.23,1.34,1.63,-7.86,0.4,0.4,0.42,0.41
1951-01-11,1.04,-0.53,-4.59,2.83,93.52,-33.99,36.8,2.76,3.07,0.24,-2.43,0.39,0.4,0.41,0.41
1951-01-12,-0.3,-4.62,-8.08,0.01,94.31,-79.46,64.66,3.56,2.4,-0.43,-7.44,0.39,0.4,0.41,0.41
1951-01-13,-0.63,-5.94,-11.42,0.0,94.66,-64.36,59.21,4.22,-1.21,0.49,-10.19,0.39,0.39,0.41,0.41
1951-01-14,6.36,0.34,-5.37,18.19,93.18,-7.89,11.88,1.79,-1.16,2.06,-2.03,0.41,0.41,0.41,0.41
1951-01-15,7.45,-0.04,-4.49,10.34,91.89,-27.46,34.5,5.68,4.66,0.54,-2.12,0.42,0.42,0.43,0.41
1951-01-16,-3.01,-4.7,-6.23,2.49,93.41,-48.49,40.76,6.65,4.31,-0.96,-8.06,0.41,0.41,0.42,0.41
1951-01-17,6.86,1.95,-5.66,0.0,93.42,-80.01,72.86,14.86,3.44,1.68,-5.77,0.41,0.41,0.42,0.42
1951-01-18,8.47,5.72,3.99,1.87,93.38,-25.42,30.79,2.93,2.78,1.43,4.29,0.43,0.43,0.42,0.42
