date,temperature_2m_max,temperature_2m_mean,temperature_2m_min,total_precipitation_sum,surface_pressure_mean,surface_net_thermal_radiation_mean,surface_net_solar_radiation_mean,potential_evaporation_sum_ERA5_LAND,u_component_of_wind_10m_mean,v_component_of_wind_10m_mean,dewpoint_temperature_2m_mean,volumetric_soil_water_layer_1_mean,volumetric_soil_water_layer_2_mean,volumetric_soil_water_layer_3_mean,volumetric_soil_water_layer_4_mean
1951-01-01,5.61,-0.74,-4.11,0.0,94.36,-77.04,93.72,8.89,0.33,1.07,-6.93,0.47,0.47,0.47,0.48
1951-01-02,6.3,2.2,-2.46,0.34,94.14,-26.38,46.29,3.74,0.74,1.9,-0.37,0.47,0.47,0.47,0.48
1951-01-03,12.82,9.16,5.33,0.22,93.49,-27.51,61.64,8.31,1.25,4.48,7.52,0.48,0.47,0.47,0.48
1951-01-04,11.52,6.61,0.04,1.92,93.44,-64.37,108.22,16.99,2.75,0.35,1.72,0.48,0.48,0.47,0.48
1951-01-05,9.61,2.71,-2.25,0.0,94.35,-88.75,113.68,11.31,0.57,0.95,-2.84,0.47,0.48,0.47,0.48
1951-01-06,11.9,5.2,0.81,0.0,93.97,-77.36,98.24,9.2,0.99,1.69,1.24,0.47,0.47,0.47,0.48
1951-01-07,6.52,2.19,-4.82,6.78,92.84,-31.48,23.0,7.57,2.06,-0.58,-0.25,0.49,0.48,0.47,0.48
1951-01-08,-2.9,-5.58,-7.48,0.01,93.21,-101.8,120.3,21.39,3.29,-2.28,-16.31,0.48,0.49,0.47,0.48
1951-01-09,3.45,-3.83,-9.05,0.0,94.14,-96.98,118.36,13.91,0.98,0.65,-14.18,0.48,0.48,0.47,0.48
1951-01-10,7.78,0.17,-4.46,0.06,94.01,-85.81,105.63,13.61,0.89,1.65,-9.36,0.47,0.48,0.47,0.48
1951-01-11,5.84,1.6,-1.55,0.32,93.57,-71.22,93.83,11.35,2.4,-0.17,-2.44,0.47,0.48,0.47,0.48
1951-01-12,5.81,0.48,-3.19,0.0,94.19,-75.77,76.27,10.09,1.25,-0.31,-5.84,0.47,0.47,0.47,0.48
1951-01-13,4.46,-0.61,-2.92,3.45,94.5,-50.41,80.49,9.12,-0.35,0.57,-6.5,0.47,0.47,0.47,0.48
1951-01-14,7.17,1.09,-1.98,17.6,93.41,0.55,16.3,0.63,0.08,2.95,0.86,0.49,0.49,0.47,0.48
1951-01-15,8.19,3.27,-0.61,3.07,92.19,-64.0,109.24,17.42,3.85,-0.14,-1.46,0.47,0.49,0.49,0.48
1951-01-16,2.07,-1.34,-3.44,0.09,93.53,-88.9,120.96,20.17,3.24,-2.0,-9.16,0.47,0.48,0.49,0.48
1951-01-17,11.97,3.57,-2.31,0.0,93.69,-82.5,120.05,15.35,1.62,1.67,-6.49,0.47,0.48,0.49,0.48
1951-01-18,12.86,6.62,2.8,0.05,93.58,-48.38,67.05,6.53,1.52,1.64,3.35,0.47,0.47,0.49,0.48
1951-01-19,15.82,9.17,5.35,0.0,93.74,-80.92,121.89,9.36,1.41,1.29,6.07,0.47,0.47,0.48,0.48
1951-01-20,15.86,10.95,8.02,0.02,93.65,-71.22,101.95,10.31,1.85,2.68,8.58,0.46,0.47,0.48,0.48
1951-01-21,10.35,1.87,-3.14,1.41,93.84,-88.07,128.5,22.08,2.99,-1.93,-5.25,0.47,0.47,0.48,0.48
1951-01-22,1.74,-2.26,-4.61,0.0,94.65,-105.27,133.65,16.08,-0.5,-0.06,-12.02,0.46,0.47,0.48,0.48
1951-01-23,1.06,-1.7,-4.91,4.78,94.26,-26.93,29.5,4.07,-0.91,1.45,-4.54,0.47,0.46,0.48,0.48
1951-01-24,6.87,2.16,-1.03,3.21,93.39,-51.55,108.35,9.35,1.98,-0.47,-0.97,0.49,0.48,0.48,0.48
1951-01-25,0.37,-2.05,-5.15,0.09,93.22,-83.75,106.02,16.91,2.22,-2.14,-10.7,0.48,0.48,0.48,0.48
1951-01-26,-0.21,-4.31,-7.72,0.01,93.56,-93.71,136.29,17.43,2.45,-1.27,-14.42,0.47,0.48,0.48,0.48
1951-01-27,7.11,1.49,-4.02,0.26,93.59,-37.49,65.89,8.65,1.75,1.66,-5.13,0.47,0.48,0.48,0.48
1951-01-28,13.91,8.11,3.93,1.57,94.01,-38.53,95.39,8.92,1.54,2.1,5.53,0.47,0.47,0.48,0.48
1951-01-29,7.26,5.19,0.75,2.85,94.05,-17.24,29.24,1.99,1.37,-0.16,4.48,0.49,0.48,0.48,0.48
1951-01-30,0.55,-1.23,-3.83,8.3,94.36,-7.89,20.52,3.07,-0.54,-0.74,-2.8,0.49,0.48,0.48,0.48
1951-01-31,1.63,-2.81,-5.06,3.21,94.08,-3.9,16.91,1.68,-1.1,1.84,-3.92,0.49,0.48,0.48,0.48
1951-02-01,10.82,3.47,-7.99,14.0,92.89,-16.47,14.12,2.92,1.73,2.16,1.94,0.49,0.49,0.49,0.48
1951-02-02,-6.76,-10.49,-14.61,0.0,94.23,-98.42,142.48,15.81,2.46,-2.47,-22.63,0.48,0.49,0.49,0.48
1951-02-03,0.28,-7.17,-12.81,0.0,94.46,-108.7,149.55,14.54,-0.09,-0.44,-23.93,0.48,0.49,0.49,0.48
1951-02-04,3.14,-3.96,-9.22,0.4,93.87,-62.24,91.76,11.71,0.82,1.21,-16.38,0.47,0.48,0.49,0.48
1951-02-05,6.98,-0.25,-4.56,0.0,94.12,-84.91,133.87,12.21,0.96,-0.29,-8.6,0.47,0.48,0.49,0.48
1951-02-06,5.68,0.8,-3.45,1.63,94.17,-48.22,110.65,10.44,-1.12,2.17,-3.81,0.47,0.47,0.49,0.48
1951-02-07,5.55,-1.69,-12.15,21.06,92.75,-42.13,104.54,13.61,3.19,-1.28,-6.82,0.48,0.49,0.5,0.48
1951-02-08,-3.5,-9.58,-15.3,0.01,93.87,-90.17,148.99,16.97,2.88,-1.58,-23.58,0.47,0.48,0.5,0.49
1951-02-09,-3.31,-6.05,-7.58,1.38,94.56,-32.35,67.54,7.35,-0.85,0.82,-13.44,0.47,0.47,0.5,0.49
1951-02-10,1.42,-4.66,-8.85,0.14,94.94,-67.76,139.98,8.65,-1.12,0.25,-10.2,0.46,0.47,0.5,0.49
1951-02-11,11.21,0.34,-6.74,0.0,94.39,-72.99,143.22,12.87,0.81,1.28,-6.7,0.47,0.47,0.5,0.49
