date,temperature_2m_max,temperature_2m_mean,temperature_2m_min,total_precipitation_sum,surface_pressure_mean,surface_net_thermal_radiation_mean,surface_net_solar_radiation_mean,potential_evaporation_sum_ERA5_LAND,u_component_of_wind_10m_mean,v_component_of_wind_10m_mean,dewpoint_temperature_2m_mean,volumetric_soil_water_layer_1_mean,volumetric_soil_water_layer_2_mean,volumetric_soil_water_layer_3_mean,volumetric_soil_water_layer_4_mean
1951-01-01,2.78,-6.21,-14.4,0.0,91.77,-67.02,68.87,3.99,0.59,1.29,-10.67,0.37,0.38,0.39,0.4
1951-01-02,6.22,1.06,-4.38,1.35,91.59,-23.0,48.54,4.87,0.18,1.59,-3.6,0.38,0.38,0.39,0.4
1951-01-03,9.4,6.53,3.41,1.56,90.78,-24.91,45.16,6.5,0.5,3.38,4.15,0.43,0.42,0.39,0.4
1951-01-04,8.19,1.66,-3.93,3.59,90.84,-37.58,44.79,6.77,3.47,0.58,-0.35,0.42,0.43,0.42,0.4
1951-01-05,4.69,-1.22,-5.19,0.02,91.81,-69.04,74.74,5.6,0.81,1.03,-5.02,0.41,0.42,0.42,0.4
1951-01-06,6.89,1.87,-1.13,0.02,91.43,-55.63,66.79,5.54,1.39,1.22,-1.55,0.42,0.42,0.42,0.41
1951-01-07,1.37,-2.33,-9.58,9.58,90.43,-13.39,13.61,1.95,0.99,-0.46,-3.61,0.42,0.42,0.42,0.41
1951-01-08,-10.23,-11.61,-13.63,0.71,90.6,-59.21,64.91,6.86,3.69,-1.14,-16.68,0.4,0.41,0.42,0.41
1951-01-09,0.95,-7.94,-16.04,0.0,91.48,-80.75,80.3,8.26,1.43,1.13,-15.56,0.39,0.4,0.42,0.41
1951-01-10,5.48,-2.1,-8.11,0.02,91.44,-76.27,69.54,8.44,1.01,1.5,-10.75,0.39,0.4,0.42,0.41
1951-01-11,0.84,-1.2,-4.68,3.1,91.0,-40.47,43.35,2.8,2.46,0.36,-3.1,0.39,0.39,0.42,0.41
1951-01-12,0.27,-4.85,-9.76,0.01,91.71,-72.87,67.86,5.88,1.58,-0.04,-8.88,0.38,0.39,0.41,0.41
1951-01-13,1.22,-3.93,-8.31,0.0,91.99,-52.04,63.1,6.4,-0.76,0.76,-9.44,0.38,0.38,0.41,0.41
1951-01-14,5.24,1.05,-3.75,17.2,90.68,-5.58,18.01,3.45,-0.18,3.28,-0.72,0.41,0.4,0.41,0.41
1951-01-15,6.24,-0.52,-5.04,10.48,89.48,-27.06,49.53,6.43,4.18,0.34,-2.52,0.41,0.43,0.43,0.41
1951-01-16,-4.48,-6.28,-8.79,2.54,90.89,-50.01,52.24,6.14,3.7,-0.98,-9.53,0.4,0.41,0.43,0.41
1951-01-17,8.03,0.89,-8.84,0.0,90.99,-71.76,82.87,14.47,2.84,1.59,-7.94,0.4,0.4,0.43,0.41
1951-01-18,9.18,5.57,3.49,3.56,90.96,-27.27,50.04,5.59,2.49,1.35,3.58,0.43,0.42,0.42,0.42
1951-01-19,11.36,6.51,3.93,0.54,91.21,-59.32,80.77,5.64,1.64,1.46,4.22,0.43,0.43,0.43,0.42
1951-01-20,14.48,8.48,4.37,0.01,91.01,-81.04,104.5,11.99,1.75,2.28,3.5,0.42,0.42,0.43,0.42
1951-01-21,8.54,-2.44,-6.54,3.78,91.27,-48.42,67.75,14.06,4.0,-1.08,-8.49,0.41,0.42,0.43,0.42
1951-01-22,0.07,-5.15,-9.3,0.0,92.11,-96.41,119.91,15.78,-0.1,0.64,-16.16,0.39,0.4,0.43,0.42
1951-01-23,1.22,-2.56,-6.89,8.22,91.65,-33.84,48.86,7.85,-1.2,2.81,-6.98,0.39,0.39,0.43,0.42
1951-01-24,2.55,-0.18,-3.54,3.41,90.86,-37.92,79.56,7.66,2.54,0.39,-2.82,0.41,0.4,0.42,0.42
1951-01-25,-3.94,-5.82,-9.13,0.94,90.73,-51.25,75.73,9.63,2.53,-1.12,-11.62,0.39,0.39,0.42,0.42
1951-01-26,-6.75,-8.94,-10.58,0.93,90.9,-61.21,71.64,7.34,3.2,-0.63,-14.07,0.38,0.39,0.42,0.42
1951-01-27,2.41,-1.85,-9.49,2.9,90.89,-18.57,34.22,4.81,2.39,1.18,-5.96,0.38,0.38,0.41,0.42
1951-01-28,9.36,5.27,0.97,10.41,91.36,-2.53,42.45,2.1,1.61,1.82,4.65,0.43,0.41,0.41,0.42
1951-01-29,5.32,0.43,-3.13,3.27,91.58,-8.49,27.84,2.92,1.97,-0.29,-1.04,0.42,0.43,0.41,0.42
1951-01-30,-2.39,-4.97,-6.88,1.21,91.93,-18.86,57.93,8.33,0.23,-0.44,-10.86,0.4,0.41,0.41,0.42
1951-01-31,3.82,-3.46,-6.88,14.65,91.38,2.98,11.89,3.72,-1.36,2.52,-5.54,0.41,0.42,0.41,0.42
1951-02-01,6.49,0.86,-12.94,17.95,90.29,-8.4,10.4,2.24,2.18,1.98,-0.49,0.43,0.43,0.42,0.42
1951-02-02,-12.64,-15.66,-18.53,0.48,91.65,-73.15,117.66,6.13,3.29,-0.84,-22.43,0.4,0.42,0.43,0.42
1951-02-03,-1.71,-9.84,-16.79,0.0,91.93,-99.76,132.55,11.42,-0.04,0.14,-23.93,0.4,0.4,0.43,0.43
1951-02-04,1.27,-5.26,-10.6,0.06,91.27,-63.87,97.77,12.78,1.02,0.75,-19.6,0.39,0.39,0.42,0.43
1951-02-05,1.49,-3.62,-6.46,0.16,91.62,-61.13,101.33,7.5,1.52,-0.01,-8.34,0.39,0.39,0.42,0.43
1951-02-06,3.67,-1.65,-6.87,0.63,91.58,-47.91,96.76,11.79,-1.28,2.87,-6.86,0.38,0.38,0.42,0.43
1951-02-07,2.19,-6.56,-19.22,23.07,90.16,-16.37,40.16,4.15,3.25,0.12,-8.66,0.42,0.4,0.41,0.43
1951-02-08,-13.91,-18.2,-21.42,0.68,91.15,-59.49,104.29,3.81,3.61,-0.66,-22.67,0.4,0.41,0.41,0.43
1951-02-09,-5.86,-13.04,-20.69,0.3,91.99,-45.02,82.6,5.16,0.04,0.78,-17.68,0.4,0.4,0.41,0.42
1951-02-10,-1.41,-9.8,-17.51,0.02,92.35,-72.31,112.92,6.25,-0.98,1.35,-13.7,0.39,0.39,0.4,0.42
1951-02-11,7.44,-0.43,-10.37,0.23,91.74,-54.54,97.69,10.52,1.6,1.38,-5.04,0.4,0.39,0.4,0.42
1951-02-12,10.52,5.59,3.08,0.39,91.4,-35.37,67.49,3.47,2.1,1.16,4.03,0.43,0.41,0.4,0.42
1951-02-13,11.14,7.11,2.94,1.03,91.82,-21.39,51.83,2.03,2.12,1.05,5.87,0.42,0.42,0.4,0.42
1951-02-14,6.86,3.76,-0.83,0.84,92.4,-7.78,35.93,0.75,0.96,-0.32,3.4,0.41,0.42,0.4,0.42
1951-02-15,3.49,-0.61,-1.92,1.32,92.67,-12.03,46.51,3.92,-1.37,0.72,-2.89,0.4,0.41,0.4,0.42
1951-02-16,1.85,-0.73,-2.54,4.72,92.28,-21.23,64.25,4.91,-1.68,2.16,-2.49,0.4,0.4,0.4,0.42
1951-02-17,4.83,1.4,-0.97,4.76,91.73,-19.68,54.38,4.13,0.81,1.3,-0.31,0.42,0.41,0.4,0.42
1951-02-18,11.69,4.25,-2.09,0.02,91.77,-64.57,159.2,14.21,0.6,0.56,-1.49,0.4,0.41,0.4,0.42
1951-02-19,14.8,7.58,2.53,7.96,91.45,-27.39,80.64,5.66,1.2,1.25,5.73,0.41,0.41,0.4,0.42
1951-02-20,12.82,7.69,4.47,0.57,91.17,-18.75,75.76,5.39,-0.29,1.03,5.91,0.4,0.41,0.4,0.42
1951-02-21,6.86,3.7,-0.14,20.24,90.08,-5.02,26.86,1.75,1.14,-0.34,3.36,0.42,0.42,0.4,0.42
1951-02-22,3.87,0.08,-1.86,1.0,91.42,-56.88,141.66,12.31,2.41,-2.45,-4.0,0.4,0.42,0.41,0.42
1951-02-23,3.22,-1.23,-3.91,0.0,91.81,-87.0,162.01,12.09,1.9,-1.88,-6.41,0.39,0.41,0.41,0.42
1951-02-24,3.72,-1.21,-4.85,0.0,91.7,-99.35,171.7,16.39,2.12,-1.44,-9.36,0.39,0.4,0.4,0.42
1951-02-25,10.3,2.62,-3.16,0.0,91.47,-70.62,137.54,14.25,1.0,0.07,-5.74,0.38,0.39,0.4,0.42
1951-02-26,16.68,7.93,0.64,3.43,90.91,-38.28,115.9,9.61,2.09,1.16,2.86,0.39,0.39,0.4,0.42
1951-02-27,9.9,6.14,3.01,0.78,90.88,-83.55,173.17,26.33,4.37,-0.68,-0.72,0.4,0.4,0.4,0.42
1951-02-28,8.42,3.45,-1.96,0.99,91.33,-72.34,128.69,17.15,0.93,-0.26,-4.01,0.39,0.39,0.39,0.42
1951-03-01,13.48,6.29,1.58,10.15,91.2,-52.0,133.32,18.6,1.49,1.22,0.34,0.41,0.41,0.39,0.42
1951-03-02,10.11,4.42,-1.76,2.12,91.65,-65.02,141.11,16.98,0.79,-0.0,-4.03,0.39,0.41,0.39,0.42
1951-03-03,8.25,5.46,3.58,1.26,91.12,-22.88,96.27,12.42,-1.67,2.78,1.66,0.4,0.4,0.39,0.42
1951-03-04,8.82,6.33,4.11,5.04,91.18,-18.77,51.18,4.8,1.5,0.13,4.53,0.41,0.41,0.39,0.42
1951-03-05,9.22,4.81,0.4,0.67,91.75,-46.63,98.62,7.77,-0.16,0.66,2.02,0.4,0.4,0.39,0.42
1951-03-06,15.23,7.69,1.78,0.01,91.68,-63.8,156.5,15.26,0.52,2.17,3.22,0.39,0.4,0.39,0.42
1951-03-07,13.8,8.96,4.64,9.29,90.82,-29.75,106.05,4.82,1.67,0.03,7.79,0.41,0.4,0.39,0.42
1951-03-08,10.06,4.79,1.33,0.58,90.9,-66.88,132.82,15.91,1.12,-0.73,-0.6,0.4,0.41,0.39,0.42
1951-03-09,1.43,-1.18,-4.87,0.0,91.71,-97.37,198.84,20.61,3.06,-1.92,-8.69,0.39,0.4,0.38,0.42
1951-03-10,2.11,-3.11,-6.93,0.0,92.18,-102.97,206.36,18.46,0.83,-2.0,-13.11,0.38,0.39,0.38,0.42
1951-03-11,5.65,-0.98,-5.24,0.0,91.71,-98.28,210.5,18.32,0.17,-1.3,-12.12,0.37,0.39,0.38,0.42
1951-03-12,8.22,1.68,-3.22,0.02,91.08,-73.11,194.98,14.08,-1.8,0.98,-4.1,0.37,0.38,0.38,0.42
1951-03-13,1.84,0.17,-0.94,19.94,90.02,-18.61,68.05,6.74,-3.31,1.33,-1.64,0.37,0.38,0.38,0.42
1951-03-14,-1.11,-3.23,-5.67,7.11,89.58,-27.82,87.2,7.89,2.99,0.05,-6.27,0.37,0.37,0.37,0.42
1951-03-15,0.91,-2.4,-5.5,5.43,89.84,-24.68,86.5,7.05,3.39,0.41,-4.61,0.36,0.37,0.37,0.42
1951-03-16,0.33,-2.63,-4.72,2.4,90.39,-28.89,83.43,6.45,3.28,-0.64,-4.89,0.36,0.37,0.37,0.42
1951-03-17,3.86,-1.55,-7.18,1.12,91.08,-57.08,146.16,9.07,1.08,-0.73,-4.76,0.36,0.37,0.37,0.41
1951-03-18,3.49,0.63,-2.36,4.76,91.35,-4.01,38.59,3.81,-1.35,1.07,-1.19,0.39,0.37,0.37,0.41
1951-03-19,2.07,0.91,-2.22,12.29,91.12,-5.3,29.72,2.48,-0.79,1.2,0.12,0.41,0.4,0.37,0.41
1951-03-20,1.34,-4.03,-8.86,0.24,91.15,-81.62,164.72,14.22,3.21,-0.51,-9.29,0.4,0.41,0.37,0.41
1951-03-21,6.38,-1.67,-8.15,2.8,90.79,-47.62,108.75,11.32,2.5,0.9,-6.99,0.4,0.4,0.37,0.41
1951-03-22,0.64,-5.5,-10.52,0.3,90.98,-77.66,163.55,13.06,2.83,-0.49,-11.24,0.39,0.4,0.37,0.41
1951-03-23,12.81,6.0,-2.83,0.01,90.66,-50.51,123.92,14.37,1.58,2.39,0.06,0.41,0.41,0.37,0.41
1951-03-24,8.18,1.26,-3.27,4.32,90.39,-42.86,123.11,15.25,4.34,0.05,-3.13,0.42,0.42,0.39,0.41
1951-03-25,3.11,-1.65,-5.02,0.11,91.0,-67.86,166.6,19.8,3.27,-0.74,-9.32,0.4,0.41,0.39,0.41
1951-03-26,2.6,-2.07,-5.8,0.16,91.59,-90.03,214.64,17.22,1.24,-1.12,-11.22,0.39,0.4,0.39,0.41
1951-03-27,10.95,2.81,-5.06,0.0,91.62,-77.4,197.54,18.04,0.34,1.82,-5.88,0.39,0.39,0.39,0.41
1951-03-28,8.03,5.25,2.58,6.06,91.27,-10.31,42.31,2.67,-0.46,2.77,4.06,0.41,0.4,0.39,0.41
1951-03-29,14.78,10.84,8.1,6.63,90.75,-12.2,74.39,5.99,-0.55,3.31,9.68,0.42,0.42,0.39,0.41
1951-03-30,12.06,9.02,3.07,16.07,90.15,-42.84,100.61,13.41,1.63,1.3,5.42,0.41,0.42,0.4,0.41
1951-03-31,9.86,4.49,-0.23,0.99,90.71,-85.26,226.7,30.78,3.5,0.62,-4.42,0.39,0.41,0.41,0.41
1951-04-01,11.57,7.53,3.75,10.71,90.53,-32.21,117.78,7.5,1.83,1.8,5.45,0.42,0.41,0.41,0.41
