date,temperature_2m_max,temperature_2m_mean,temperature_2m_min,total_precipitation_sum,surface_pressure_mean,surface_net_thermal_radiation_mean,surface_net_solar_radiation_mean,potential_evaporation_sum_ERA5_LAND,u_component_of_wind_10m_mean,v_component_of_wind_10m_mean,dewpoint_temperature_2m_mean,volumetric_soil_water_layer_1_mean,volumetric_soil_water_layer_2_mean,volumetric_soil_water_layer_3_mean,volumetric_soil_water_layer_4_mean
1951-01-01,8.69,2.1,-3.14,0.0,99.26,-61.88,92.42,8.98,-0.04,3.04,-6.33,0.36,0.36,0.38,0.38
1951-01-02,10.58,6.34,1.82,10.02,98.64,-16.75,19.39,3.26,-0.03,3.98,3.17,0.38,0.37,0.38,0.38
1951-01-03,12.87,11.24,5.73,38.63,97.6,-2.52,9.64,0.9,1.4,4.19,10.75,0.43,0.43,0.39,0.38
1951-01-04,6.29,1.98,-0.84,0.32,98.81,-65.0,100.4,4.97,2.04,0.76,-2.21,0.4,0.42,0.42,0.38
1951-01-05,9.62,3.46,-2.3,0.0,99.36,-76.43,99.1,3.81,-0.32,1.61,-0.79,0.39,0.41,0.41,0.38
1951-01-06,4.8,3.16,-0.21,6.34,99.1,-21.99,22.06,2.4,0.7,-0.84,1.0,0.39,0.4,0.41,0.38
1951-01-07,-0.44,-3.57,-8.92,7.55,99.0,-31.79,39.88,3.87,1.25,-2.9,-7.34,0.38,0.39,0.41,0.39
1951-01-08,-5.0,-9.82,-13.34,0.0,99.14,-85.58,85.99,2.94,2.14,0.11,-15.46,0.38,0.39,0.41,0.39
1951-01-09,4.14,-4.37,-13.55,0.0,99.17,-78.5,86.71,4.73,0.76,3.24,-8.77,0.37,0.38,0.41,0.39
1951-01-10,3.58,1.66,-0.48,11.43,98.78,-29.52,15.92,2.26,0.46,2.9,-0.44,0.4,0.38,0.41,0.39
1951-01-11,2.27,-0.53,-3.46,1.75,99.1,-58.2,87.57,2.59,1.65,-0.33,-3.0,0.41,0.42,0.41,0.39
1951-01-12,4.71,-1.28,-5.45,0.0,99.58,-64.64,77.51,3.3,-1.65,0.42,-5.21,0.4,0.41,0.41,0.39
1951-01-13,3.7,0.8,-2.75,0.63,99.36,-23.63,27.47,3.67,-2.8,0.77,-2.83,0.4,0.4,0.41,0.39
1951-01-14,10.01,5.47,0.46,51.01,97.59,0.71,7.37,-0.14,0.44,0.59,5.33,0.43,0.43,0.42,0.39
1951-01-15,3.26,0.27,-2.45,3.06,97.8,-29.97,44.25,2.91,3.27,-0.4,-1.73,0.4,0.4,0.43,0.4
1951-01-16,3.85,-1.3,-5.67,0.02,99.14,-72.05,85.12,4.08,1.7,1.73,-4.85,0.39,0.39,0.43,0.4
1951-01-17,11.78,7.04,1.88,0.22,98.31,-67.43,93.49,10.93,2.48,3.78,0.63,0.39,0.38,0.42,0.4
1951-01-18,15.16,11.09,8.36,0.65,98.23,-40.96,44.5,2.36,1.82,3.02,9.49,0.4,0.39,0.42,0.4
1951-01-19,16.61,12.62,9.78,0.52,98.3,-43.24,40.45,4.56,0.73,3.95,10.35,0.39,0.39,0.42,0.41
1951-01-20,16.65,12.23,1.68,1.93,98.13,-61.03,58.23,12.12,3.65,3.53,7.2,0.38,0.38,0.41,0.41
1951-01-21,0.78,-1.87,-4.18,0.05,99.91,-72.88,106.86,9.43,2.36,-2.33,-9.69,0.38,0.38,0.41,0.41
1951-01-22,2.47,-2.08,-5.9,0.0,99.81,-77.47,77.82,6.08,-1.43,1.57,-10.85,0.37,0.38,0.41,0.41
1951-01-23,3.69,2.29,-0.28,5.85,98.77,-22.75,21.31,5.27,0.83,3.17,-2.33,0.38,0.37,0.41,0.41
1951-01-24,2.02,-1.22,-4.35,0.36,98.91,-54.8,78.35,5.97,3.04,-0.1,-6.57,0.39,0.38,0.41,0.41
