date,temperature_2m_max,temperature_2m_mean,temperature_2m_min,total_precipitation_sum,surface_pressure_mean,surface_net_thermal_radiation_mean,surface_net_solar_radiation_mean,potential_evaporation_sum_ERA5_LAND,u_component_of_wind_10m_mean,v_component_of_wind_10m_mean,dewpoint_temperature_2m_mean,volumetric_soil_water_layer_1_mean,volumetric_soil_water_layer_2_mean,volumetric_soil_water_layer_3_mean,volumetric_soil_water_layer_4_mean
1951-01-01,9.11,0.86,-3.95,0.0,99.05,-78.84,98.11,12.31,-0.08,1.84,-6.17,0.38,0.38,0.39,0.38
1951-01-02,10.17,4.89,0.41,2.63,98.55,-22.11,28.42,3.9,0.11,2.53,1.22,0.38,0.38,0.39,0.38
1951-01-03,13.41,10.84,8.7,31.79,97.47,-6.9,22.94,2.31,1.04,3.58,10.64,0.43,0.42,0.39,0.38
1951-01-04,7.19,2.99,-0.6,1.71,98.38,-55.27,78.72,9.21,2.03,0.6,-0.52,0.41,0.42,0.41,0.38
1951-01-05,9.87,3.14,-2.06,0.0,99.07,-74.85,103.16,7.56,-0.09,1.36,-0.83,0.4,0.41,0.41,0.39
1951-01-06,8.93,4.81,1.71,1.63,98.67,-39.77,45.59,6.01,0.9,0.3,1.45,0.39,0.4,0.41,0.39
1951-01-07,1.17,-2.64,-5.86,12.35,98.28,-19.15,36.8,6.51,1.11,-2.46,-5.51,0.4,0.4,0.41,0.39
1951-01-08,-5.83,-8.75,-12.51,0.02,98.65,-80.9,84.41,5.89,2.15,0.07,-13.39,0.39,0.4,0.41,0.39
1951-01-09,4.2,-4.73,-14.23,0.0,98.94,-80.24,90.06,9.4,0.76,2.31,-10.13,0.39,0.39,0.4,0.39
1951-01-10,5.71,0.44,-3.14,6.83,98.61,-52.74,54.4,7.35,0.69,2.24,-3.48,0.4,0.39,0.4,0.39
1951-01-11,2.61,0.57,-3.53,4.43,98.58,-45.48,69.29,5.2,1.88,0.08,-1.51,0.42,0.42,0.41,0.39
1951-01-12,3.24,-1.23,-4.7,0.0,99.27,-65.99,70.87,7.06,-0.71,-0.09,-5.06,0.4,0.41,0.41,0.39
1951-01-13,4.15,-0.96,-6.87,0.03,99.2,-35.61,46.11,6.42,-2.01,0.26,-5.03,0.4,0.4,0.41,0.39
1951-01-14,11.08,7.6,2.72,24.9,97.32,-2.05,27.29,2.75,0.62,3.37,7.03,0.42,0.42,0.41,0.39
1951-01-15,6.7,1.01,-1.37,4.4,97.22,-26.37,45.17,3.97,3.2,0.04,-0.45,0.42,0.42,0.42,0.39
1951-01-16,3.49,-0.49,-3.14,0.02,98.74,-70.17,100.07,11.09,2.09,0.58,-5.75,0.4,0.41,0.42,0.4
1951-01-17,12.69,6.51,0.41,0.02,98.11,-76.13,106.67,21.62,2.08,2.75,-1.52,0.4,0.4,0.42,0.4
1951-01-18,14.99,11.21,9.27,1.42,97.99,-23.24,39.32,5.65,1.75,2.28,9.16,0.41,0.4,0.42,0.4
1951-01-19,16.56,12.04,8.95,0.13,98.15,-48.97,51.64,9.02,0.86,2.77,9.22,0.4,0.4,0.41,0.4
1951-01-20,17.88,14.02,7.21,2.39,97.88,-55.11,69.79,24.66,2.77,3.35,8.81,0.39,0.39,0.41,0.4
1951-01-21,5.52,-0.51,-2.45,0.03,99.28,-47.46,78.66,22.16,2.82,-1.55,-9.01,0.39,0.39,0.41,0.4
1951-01-22,3.4,-1.43,-5.12,0.0,99.55,-82.83,113.79,13.75,-1.16,0.55,-10.01,0.38,0.39,0.41,0.4
1951-01-23,5.05,2.12,-1.25,10.6,98.61,-33.61,29.65,7.62,0.05,2.31,-3.19,0.39,0.39,0.41,0.4
1951-01-24,4.44,1.22,-0.87,0.68,98.41,-31.95,56.29,11.12,2.61,0.42,-3.29,0.41,0.41,0.41,0.4
1951-01-25,-1.16,-3.48,-4.54,0.23,98.59,-51.92,59.98,11.53,1.95,-1.22,-11.33,0.4,0.4,0.41,0.4
1951-01-26,1.38,-2.84,-5.81,0.04,98.69,-69.46,118.35,13.46,1.64,0.6,-11.2,0.39,0.4,0.41,0.4
1951-01-27,7.11,3.12,-2.28,0.41,98.14,-25.43,26.37,10.02,1.69,1.86,-1.96,0.39,0.39,0.41,0.4
1951-01-28,8.98,4.57,-0.27,11.27,98.52,-1.59,12.04,0.27,0.91,0.14,4.55,0.42,0.41,0.41,0.4
1951-01-29,-0.28,-2.32,-5.24,2.18,99.36,-20.47,51.4,8.11,1.12,-1.68,-6.52,0.41,0.42,0.41,0.4
1951-01-30,-3.55,-6.48,-10.78,0.1,99.75,-43.32,109.48,14.54,-0.77,-1.89,-16.86,0.4,0.41,0.41,0.4
1951-01-31,0.67,-2.64,-5.13,37.21,98.54,0.55,9.31,3.26,-0.48,-0.9,-5.83,0.41,0.41,0.41,0.4
1951-02-01,-1.05,-7.37,-14.04,34.53,98.09,-22.2,22.86,3.62,2.25,-1.2,-10.06,0.42,0.42,0.43,0.4
1951-02-02,-13.32,-17.86,-22.89,0.05,99.92,-88.91,105.93,3.18,1.74,0.87,-22.73,0.4,0.41,0.42,0.41
1951-02-03,-5.96,-15.02,-24.7,0.0,99.68,-76.56,103.88,5.25,-0.22,1.49,-20.31,0.4,0.4,0.42,0.41
