date,temperature_2m_max,temperature_2m_mean,temperature_2m_min,total_precipitation_sum,surface_pressure_mean,surface_net_thermal_radiation_mean,surface_net_solar_radiation_mean,potential_evaporation_sum_ERA5_LAND,u_component_of_wind_10m_mean,v_component_of_wind_10m_mean,dewpoint_temperature_2m_mean,volumetric_soil_water_layer_1_mean,volumetric_soil_water_layer_2_mean,volumetric_soil_water_layer_3_mean,volumetric_soil_water_layer_4_mean
1951-01-01,7.32,1.69,-2.89,0.02,98.8,-52.42,71.3,2.99,0.52,4.45,-4.66,0.38,0.37,0.38,0.36
1951-01-02,10.55,5.94,2.67,17.19,98.14,-7.72,15.94,0.48,0.17,4.76,3.51,0.41,0.38,0.38,0.36
1951-01-03,13.05,9.27,0.07,21.05,97.18,-4.77,9.21,-0.32,2.16,4.29,8.69,0.42,0.43,0.4,0.36
1951-01-04,4.05,-0.07,-2.92,0.13,98.53,-64.29,91.03,2.01,2.82,0.73,-4.28,0.4,0.42,0.41,0.36
1951-01-05,8.25,1.52,-4.25,0.0,99.04,-63.91,73.85,1.27,-0.1,2.14,-1.86,0.39,0.41,0.41,0.36
1951-01-06,3.09,0.66,-2.74,0.95,99.0,-27.87,39.32,1.44,0.72,-2.75,-2.16,0.39,0.4,0.41,0.36
1951-01-07,-3.01,-5.02,-9.2,2.48,98.99,-56.55,63.26,2.27,1.96,-3.12,-11.47,0.38,0.39,0.41,0.37
1951-01-08,-4.84,-8.76,-12.72,0.0,98.89,-90.02,87.94,1.92,2.44,-0.12,-17.27,0.38,0.39,0.4,0.37
1951-01-09,5.07,-2.18,-8.04,0.0,98.68,-85.33,88.7,2.46,1.25,4.12,-8.21,0.38,0.38,0.4,0.37
1951-01-10,3.72,1.73,0.39,5.9,98.39,-22.39,22.06,0.72,1.04,2.67,-0.28,0.39,0.38,0.4,0.37
1951-01-11,3.15,-2.1,-6.6,0.32,98.91,-83.04,95.29,1.22,2.06,-0.34,-4.88,0.4,0.39,0.4,0.37
1951-01-12,5.48,-1.07,-5.14,0.0,99.31,-69.42,78.05,1.51,-1.83,1.24,-5.43,0.39,0.39,0.4,0.37
1951-01-13,3.97,0.66,-2.18,0.48,99.09,-19.65,31.78,1.76,-3.15,1.17,-3.66,0.39,0.39,0.4,0.37
1951-01-14,1.99,0.82,-0.24,16.6,97.52,-0.57,7.47,0.19,0.03,-2.48,0.45,0.42,0.41,0.4,0.37
1951-01-15,1.68,-1.21,-4.09,0.82,97.6,-42.42,43.11,1.03,3.25,-1.0,-3.48,0.41,0.41,0.4,0.37
1951-01-16,3.86,-1.09,-5.15,0.02,98.74,-64.66,74.68,2.1,2.16,2.66,-5.09,0.4,0.41,0.4,0.37
1951-01-17,11.19,6.41,2.42,0.02,97.82,-69.01,82.19,3.09,2.82,4.65,1.45,0.4,0.4,0.4,0.37
1951-01-18,14.03,8.41,2.71,0.01,97.83,-61.27,64.1,0.37,1.94,3.46,7.05,0.4,0.4,0.4,0.37
1951-01-19,13.64,10.25,6.02,0.16,97.85,-44.42,32.01,0.06,0.63,4.15,9.14,0.4,0.4,0.4,0.38
1951-01-20,15.55,9.63,-1.71,0.99,97.72,-52.91,65.25,4.23,4.5,3.65,5.29,0.39,0.4,0.4,0.38
1951-01-21,-2.68,-4.85,-7.23,0.2,99.79,-71.05,98.15,3.15,2.36,-2.73,-11.8,0.38,0.39,0.4,0.38
1951-01-22,1.24,-3.6,-7.85,0.0,99.43,-69.2,58.21,2.92,-1.48,3.05,-11.97,0.38,0.39,0.4,0.38
1951-01-23,2.18,1.41,-0.37,4.9,98.34,-20.55,22.23,2.02,1.75,3.4,-2.78,0.38,0.38,0.4,0.38
1951-01-24,-1.44,-4.93,-7.43,0.07,98.7,-69.67,83.65,2.44,3.77,-0.51,-10.48,0.38,0.38,0.4,0.38
1951-01-25,-3.93,-6.8,-8.93,0.22,99.02,-38.77,71.48,2.51,3.25,-1.67,-13.21,0.37,0.38,0.4,0.38
1951-01-26,-0.98,-5.1,-9.68,0.32,98.75,-59.38,75.52,2.2,0.38,1.34,-11.89,0.37,0.38,0.4,0.38
