date,temperature_2m_max,temperature_2m_mean,temperature_2m_min,total_precipitation_sum,surface_pressure_mean,surface_net_thermal_radiation_mean,surface_net_solar_radiation_mean,potential_evaporation_sum_ERA5_LAND,u_component_of_wind_10m_mean,v_component_of_wind_10m_mean,dewpoint_temperature_2m_mean,volumetric_soil_water_layer_1_mean,volumetric_soil_water_layer_2_mean,volumetric_soil_water_layer_3_mean,volumetric_soil_water_layer_4_mean
1951-01-01,7.67,3.25,-1.38,0.01,99.99,-43.53,64.88,12.15,-0.12,2.92,-2.29,0.36,0.37,0.39,0.38
1951-01-02,12.88,8.6,4.41,17.46,99.12,-11.68,11.2,2.75,-0.55,3.97,7.48,0.4,0.38,0.39,0.38
1951-01-03,14.33,11.38,5.45,22.21,98.43,-16.47,17.15,5.29,1.31,2.86,9.61,0.42,0.43,0.4,0.38
1951-01-04,10.55,4.88,0.61,0.0,99.86,-90.59,108.75,11.44,1.43,0.44,-0.31,0.4,0.41,0.41,0.38
1951-01-05,13.22,5.69,-0.43,0.0,100.12,-84.65,108.0,9.33,-0.64,1.62,1.73,0.39,0.4,0.41,0.38
1951-01-06,6.5,1.88,-1.56,10.77,100.12,-23.89,25.25,4.6,0.57,-2.2,0.14,0.39,0.39,0.41,0.38
1951-01-07,-1.93,-4.67,-8.99,1.54,100.34,-76.75,94.17,10.13,1.73,-2.13,-10.79,0.38,0.39,0.41,0.38
1951-01-08,-1.51,-7.44,-14.15,0.0,100.28,-78.67,95.46,6.02,1.36,0.39,-12.49,0.38,0.38,0.41,0.38
1951-01-09,6.22,0.24,-5.41,0.0,100.0,-84.79,98.31,10.94,0.76,3.13,-4.44,0.38,0.38,0.4,0.38
1951-01-10,7.23,4.25,0.97,12.29,99.49,-13.32,24.23,3.84,0.72,1.63,2.8,0.41,0.4,0.4,0.38
1951-01-11,5.34,-0.06,-3.81,0.0,100.25,-92.78,110.81,7.98,0.25,-0.23,-4.61,0.41,0.42,0.41,0.38
1951-01-12,9.76,3.62,-0.98,0.0,100.23,-54.31,105.11,6.84,-1.35,1.23,0.03,0.4,0.41,0.41,0.39
1951-01-13,7.66,5.45,3.76,15.85,99.82,0.5,20.76,0.93,-1.47,-0.16,5.01,0.41,0.42,0.41,0.39
1951-01-14,6.94,3.6,1.26,37.24,98.58,-4.57,12.04,0.86,0.87,-2.04,3.51,0.43,0.43,0.43,0.39
1951-01-15,6.07,2.02,-0.3,0.8,99.2,-62.43,81.72,11.16,2.95,-0.8,-1.39,0.4,0.41,0.43,0.4
1951-01-16,8.19,2.74,-2.91,0.0,100.14,-92.78,119.44,15.86,0.95,2.33,-3.54,0.39,0.39,0.43,0.4
1951-01-17,13.12,9.77,5.87,0.04,99.16,-62.88,67.93,21.81,2.08,4.09,4.27,0.38,0.38,0.42,0.4
1951-01-18,17.39,12.49,9.52,0.11,99.12,-57.22,72.38,9.42,1.57,2.81,10.09,0.37,0.38,0.42,0.4
1951-01-19,18.81,13.52,9.16,0.0,99.0,-68.76,82.62,14.95,0.66,3.64,10.27,0.36,0.37,0.41,0.4
1951-01-20,17.49,11.69,-0.64,0.4,99.31,-78.43,83.67,30.82,3.45,1.85,4.52,0.36,0.37,0.41,0.4
