date,temperature_2m_max,temperature_2m_mean,temperature_2m_min,total_precipitation_sum,surface_pressure_mean,surface_net_thermal_radiation_mean,surface_net_solar_radiation_mean,potential_evaporation_sum_ERA5_LAND,u_component_of_wind_10m_mean,v_component_of_wind_10m_mean,dewpoint_temperature_2m_mean,volumetric_soil_water_layer_1_mean,volumetric_soil_water_layer_2_mean,volumetric_soil_water_layer_3_mean,volumetric_soil_water_layer_4_mean
1951-01-01,-0.74,-6.29,-10.9,0.02,95.03,-58.79,64.11,3.9,0.59,1.84,-9.28,0.37,0.38,0.39,0.4
1951-01-02,4.87,1.29,-4.02,0.0,94.7,-17.25,29.49,11.22,0.44,2.59,-4.42,0.37,0.38,0.39,0.4
1951-01-03,6.21,4.72,1.43,13.79,93.74,2.13,7.89,5.51,0.71,3.39,2.88,0.42,0.41,0.39,0.4
1951-01-04,5.7,0.92,-4.85,3.5,93.66,-25.59,28.79,7.95,3.15,1.42,-1.35,0.42,0.43,0.41,0.4
1951-01-05,0.24,-3.44,-6.47,0.09,95.03,-52.27,41.89,4.05,1.47,0.96,-6.63,0.41,0.41,0.42,0.4
1951-01-06,3.47,-0.51,-4.22,0.65,94.57,-21.69,20.9,3.35,0.48,0.9,-2.33,0.41,0.41,0.41,0.4
1951-01-07,-4.51,-7.54,-11.87,11.9,93.97,-12.33,13.45,2.08,-0.71,-1.98,-9.68,0.4,0.41,0.41,0.4
1951-01-08,-8.08,-11.95,-14.32,0.98,93.73,-51.69,48.8,2.89,2.52,-0.7,-15.0,0.4,0.4,0.41,0.4
1951-01-09,-3.85,-9.46,-15.06,0.03,94.53,-73.29,68.3,6.99,2.06,2.0,-14.58,0.39,0.4,0.41,0.4
1951-01-10,0.97,-3.08,-6.89,0.15,94.53,-59.71,46.54,6.03,1.39,2.21,-6.83,0.39,0.4,0.41,0.4
1951-01-11,1.16,-1.11,-4.82,2.63,94.05,-23.16,31.06,3.98,2.01,0.6,-3.16,0.39,0.39,0.41,0.4
1951-01-12,-3.72,-5.22,-7.41,0.62,94.93,-25.89,38.73,3.6,2.13,-0.76,-7.57,0.39,0.39,0.41,0.4
1951-01-13,-1.49,-6.38,-9.89,0.09,95.48,-59.47,65.52,2.86,-0.3,0.03,-8.85,0.38,0.39,0.4,0.4
1951-01-14,0.34,-3.75,-7.58,6.4,93.92,-25.41,18.13,3.18,-0.85,3.17,-5.9,0.39,0.39,0.4,0.4
1951-01-15,3.46,-1.12,-4.57,6.2,92.11,-21.4,41.75,6.76,3.36,0.63,-3.09,0.41,0.41,0.4,0.4
