date,temperature_2m_max,temperature_2m_mean,temperature_2m_min,total_precipitation_sum,surface_pressure_mean,surface_net_thermal_radiation_mean,surface_net_solar_radiation_mean,potential_evaporation_sum_ERA5_LAND,u_component_of_wind_10m_mean,v_component_of_wind_10m_mean,dewpoint_temperature_2m_mean,volumetric_soil_water_layer_1_mean,volumetric_soil_water_layer_2_mean,volumetric_soil_water_layer_3_mean,volumetric_soil_water_layer_4_mean
1951-01-01,2.14,-5.27,-12.61,0.0,97.91,-65.03,62.56,3.8,-0.52,1.39,-8.29,0.47,0.47,0.45,0.5
1951-01-02,5.46,2.86,-0.24,0.72,97.48,-9.39,29.61,5.5,0.03,2.06,-1.92,0.47,0.47,0.45,0.5
1951-01-03,8.41,6.56,4.02,19.98,96.43,3.34,12.45,2.8,0.42,2.84,4.97,0.48,0.5,0.47,0.5
1951-01-04,7.05,1.86,-3.53,4.64,96.72,-29.29,23.91,6.91,2.95,1.27,-0.89,0.48,0.49,0.51,0.5
1951-01-05,4.45,-1.42,-5.32,0.01,97.91,-56.87,60.35,3.75,0.41,0.84,-4.75,0.48,0.48,0.51,0.5
1951-01-06,5.63,1.23,-1.6,0.25,97.41,-16.07,21.44,2.08,0.9,0.69,-0.9,0.49,0.48,0.5,0.5
1951-01-07,-0.88,-4.23,-8.43,14.28,96.79,-15.08,11.62,2.39,0.26,-2.25,-6.04,0.48,0.48,0.5,0.5
1951-01-08,-7.38,-11.27,-15.3,0.62,96.92,-65.42,48.36,3.12,2.45,0.03,-14.86,0.47,0.48,0.5,0.5
1951-01-09,-1.8,-9.37,-16.47,0.0,97.61,-75.34,65.57,4.3,1.13,2.15,-13.75,0.47,0.47,0.5,0.5
1951-01-10,3.63,-2.21,-6.88,0.24,97.42,-56.27,46.64,3.9,0.68,2.05,-5.9,0.47,0.47,0.5,0.5
1951-01-11,1.95,-0.21,-4.56,3.02,97.05,-26.79,31.61,3.39,1.96,0.59,-2.01,0.47,0.47,0.49,0.5
1951-01-12,-1.7,-6.21,-9.98,0.02,97.99,-54.85,49.02,2.26,1.2,-0.4,-8.48,0.47,0.47,0.49,0.5
1951-01-13,-0.74,-7.2,-13.19,0.0,98.34,-61.82,55.7,2.44,-1.34,-0.36,-9.71,0.46,0.46,0.49,0.5
1951-01-14,4.94,-0.04,-6.23,23.21,96.52,-8.02,6.93,2.16,-1.56,1.74,-2.4,0.47,0.48,0.49,0.5
1951-01-15,7.15,0.12,-2.21,6.46,95.27,-14.84,24.66,5.7,3.51,0.63,-2.13,0.46,0.49,0.51,0.5
1951-01-16,-1.38,-3.45,-5.67,0.91,96.97,-49.48,44.12,6.78,3.05,-0.36,-7.02,0.46,0.47,0.51,0.51
1951-01-17,6.34,1.04,-5.05,0.0,96.78,-70.19,69.53,9.8,1.85,2.39,-4.18,0.47,0.47,0.5,0.51
1951-01-18,7.62,5.14,2.78,2.83,96.71,-15.15,17.77,0.3,1.24,1.89,4.56,0.49,0.48,0.51,0.51
1951-01-19,12.35,8.6,5.66,1.6,96.94,-24.61,35.82,1.56,1.17,2.1,7.61,0.48,0.49,0.51,0.51
1951-01-20,16.15,11.27,6.51,0.61,96.58,-53.09,76.78,15.01,1.64,3.33,6.66,0.49,0.47,0.51,0.51
1951-01-21,11.46,-1.89,-6.18,2.22,97.46,-41.53,54.98,17.0,3.95,-1.13,-9.89,0.49,0.48,0.5,0.51
1951-01-22,-2.16,-5.73,-10.03,0.0,98.53,-94.13,108.1,13.34,-0.36,0.22,-17.97,0.47,0.48,0.5,0.51
1951-01-23,3.37,-0.78,-4.63,4.75,97.69,-38.23,52.75,11.36,-1.65,2.77,-8.21,0.47,0.47,0.49,0.51
1951-01-24,2.57,0.7,-2.58,2.97,96.89,-29.54,65.39,6.95,2.38,1.07,-2.55,0.49,0.48,0.49,0.51
1951-01-25,-1.87,-3.48,-5.07,0.42,97.01,-50.82,61.8,10.2,2.4,-0.37,-11.5,0.48,0.48,0.48,0.51
1951-01-26,-3.63,-5.14,-7.01,1.26,97.12,-44.28,53.52,9.18,3.0,-0.04,-11.65,0.47,0.48,0.48,0.51
1951-01-27,1.28,-3.21,-8.06,3.27,96.93,-22.7,21.75,2.95,0.43,0.61,-6.57,0.47,0.47,0.47,0.51
1951-01-28,1.5,-2.15,-5.85,14.76,97.39,-10.28,9.09,0.97,-0.16,-0.76,-3.11,0.48,0.48,0.47,0.51
1951-01-29,-2.62,-5.41,-7.97,1.02,97.9,-23.15,58.78,3.99,1.38,-1.1,-8.21,0.49,0.5,0.47,0.51
1951-01-30,-8.51,-11.3,-14.21,0.22,98.57,-48.61,77.94,4.19,-0.01,-1.12,-15.78,0.48,0.49,0.47,0.51
1951-01-31,0.39,-5.52,-11.11,27.48,97.6,0.52,15.21,2.62,-2.11,1.06,-8.21,0.48,0.49,0.47,0.51
1951-02-01,2.75,-2.46,-10.4,28.61,96.29,-7.77,9.88,2.15,1.74,-0.05,-3.93,0.49,0.5,0.49,0.51
1951-02-02,-11.25,-15.55,-21.12,0.27,98.15,-73.97,79.75,3.07,2.81,0.89,-19.72,0.48,0.49,0.49,0.51
1951-02-03,-8.52,-17.45,-25.37,0.0,98.49,-82.88,88.56,3.7,-0.45,0.93,-22.64,0.48,0.49,0.49,0.51
