date,temperature_2m_max,temperature_2m_mean,temperature_2m_min,total_precipitation_sum,surface_pressure_mean,surface_net_thermal_radiation_mean,surface_net_solar_radiation_mean,potential_evaporation_sum_ERA5_LAND,u_component_of_wind_10m_mean,v_component_of_wind_10m_mean,dewpoint_temperature_2m_mean,volumetric_soil_water_layer_1_mean,volumetric_soil_water_layer_2_mean,volumetric_soil_water_layer_3_mean,volumetric_soil_water_layer_4_mean
1951-01-01,1.06,-6.47,-13.28,0.0,93.83,-65.1,60.4,2.46,0.7,0.76,-9.9,0.38,0.38,0.39,0.4
1951-01-02,5.46,0.61,-5.06,0.67,93.59,-17.52,38.23,2.64,0.25,1.18,-3.87,0.38,0.38,0.39,0.4
1951-01-03,8.09,5.74,2.48,4.81,92.69,-14.12,36.81,2.55,0.54,2.31,3.45,0.43,0.41,0.4,0.4
1951-01-04,8.24,1.98,-3.26,2.52,92.75,-29.78,35.41,6.09,4.18,0.67,-0.28,0.42,0.43,0.42,0.4
1951-01-05,4.19,-1.54,-5.83,0.03,93.86,-67.07,65.39,3.63,0.94,0.69,-4.79,0.41,0.42,0.42,0.4
1951-01-06,5.97,1.19,-3.89,0.56,93.42,-33.7,52.52,2.76,1.63,0.74,-1.52,0.42,0.42,0.42,0.4
1951-01-07,0.23,-2.5,-9.38,11.59,92.48,-13.04,10.84,1.45,0.72,-0.77,-3.54,0.42,0.42,0.42,0.4
1951-01-08,-10.12,-11.74,-13.64,0.71,92.66,-66.84,53.57,3.91,3.99,-1.09,-15.74,0.4,0.41,0.42,0.4
1951-01-09,-0.53,-8.12,-14.33,0.0,93.51,-79.67,66.41,4.18,2.02,0.93,-13.93,0.4,0.4,0.42,0.41
1951-01-10,4.63,-1.12,-4.34,0.01,93.43,-76.9,55.42,5.35,1.53,1.41,-7.84,0.39,0.4,0.41,0.41
1951-01-11,1.14,-0.72,-4.44,2.17,92.98,-34.06,37.07,2.67,3.14,0.01,-2.68,0.39,0.39,0.41,0.41
1951-01-12,-0.3,-4.51,-8.15,0.01,93.75,-79.86,62.39,3.55,2.61,-0.68,-7.35,0.39,0.39,0.41,0.41
1951-01-13,-0.86,-6.06,-10.32,0.0,94.13,-65.0,58.33,3.75,-0.9,0.26,-10.26,0.38,0.39,0.41,0.41
1951-01-14,5.55,-0.82,-6.87,17.24,92.7,-4.89,11.32,1.07,-1.25,1.78,-2.97,0.41,0.4,0.41,0.41
1951-01-15,6.96,-0.13,-4.76,8.79,91.34,-28.65,36.19,5.81,4.72,0.37,-2.35,0.42,0.43,0.42,0.41
1951-01-16,-3.25,-4.88,-6.16,1.83,92.84,-48.66,40.88,6.57,4.42,-1.21,-8.4,0.41,0.41,0.42,0.41
1951-01-17,7.02,1.87,-5.67,0.0,92.89,-79.57,71.42,13.12,3.54,1.37,-5.79,0.41,0.41,0.42,0.41
1951-01-18,8.2,5.38,3.88,1.18,92.86,-25.69,31.44,3.1,2.86,1.14,3.75,0.43,0.42,0.42,0.41
1951-01-19,11.6,7.09,3.87,0.66,93.13,-39.28,46.6,2.24,2.38,1.35,5.49,0.43,0.43,0.43,0.42
1951-01-20,15.48,9.19,3.76,0.0,92.89,-70.67,99.59,9.87,2.19,2.18,3.83,0.42,0.42,0.43,0.42
1951-01-21,9.08,-1.95,-6.15,2.78,93.24,-49.53,65.04,14.47,4.71,-1.27,-9.06,0.41,0.42,0.43,0.42
1951-01-22,-1.31,-5.75,-9.73,0.0,94.27,-100.74,115.35,11.7,-0.1,0.15,-17.12,0.4,0.41,0.42,0.42
1951-01-23,0.52,-2.9,-6.63,7.17,93.77,-32.74,44.21,6.26,-2.07,2.76,-7.18,0.4,0.4,0.42,0.42
1951-01-24,2.85,0.32,-2.95,2.87,92.86,-32.52,66.88,6.67,2.9,0.53,-2.46,0.41,0.41,0.42,0.42
1951-01-25,-3.38,-5.05,-7.94,0.35,92.81,-62.01,67.1,9.02,2.76,-1.0,-11.93,0.4,0.4,0.42,0.42
1951-01-26,-6.17,-7.99,-9.21,0.76,92.94,-60.9,69.04,7.55,3.63,-0.69,-13.16,0.39,0.4,0.41,0.42
1951-01-27,2.07,-2.54,-10.4,2.65,92.88,-17.0,24.02,3.43,2.05,0.78,-5.95,0.39,0.39,0.41,0.42
1951-01-28,8.13,3.73,-0.29,12.55,93.33,1.75,17.52,-0.06,0.81,0.92,3.65,0.42,0.41,0.41,0.42
1951-01-29,3.39,-1.14,-3.86,3.03,93.62,-12.84,36.7,3.3,2.4,-0.87,-3.17,0.42,0.42,0.42,0.42
1951-01-30,-4.21,-7.37,-9.8,0.54,94.13,-33.58,84.01,8.09,0.22,-1.2,-14.94,0.4,0.41,0.42,0.42
1951-01-31,0.39,-5.72,-8.46,16.96,93.54,0.11,11.21,3.64,-2.57,1.99,-8.85,0.41,0.41,0.41,0.42
1951-02-01,5.24,0.05,-12.91,17.11,92.25,-4.4,9.08,0.83,1.95,1.06,-0.99,0.43,0.43,0.42,0.42
1951-02-02,-13.7,-16.64,-20.09,0.42,93.78,-74.04,97.8,3.45,3.94,-0.55,-20.81,0.41,0.42,0.42,0.42
1951-02-03,-5.56,-14.67,-21.94,0.0,94.12,-93.35,108.62,6.1,0.08,0.14,-22.0,0.4,0.41,0.42,0.42
1951-02-04,-0.17,-8.24,-16.2,0.04,93.36,-51.89,87.69,8.84,0.83,0.44,-16.62,0.4,0.4,0.42,0.42
1951-02-05,0.15,-5.98,-11.92,0.09,93.69,-61.5,89.75,5.09,1.83,-0.02,-8.93,0.4,0.4,0.42,0.42
1951-02-06,2.6,-3.53,-11.5,0.19,93.68,-38.33,83.85,9.06,-1.63,2.31,-7.13,0.39,0.39,0.41,0.42
1951-02-07,2.86,-5.15,-16.84,19.08,92.13,-18.08,36.46,4.66,3.53,-0.09,-7.5,0.42,0.41,0.41,0.42
1951-02-08,-14.41,-17.68,-20.67,0.84,93.21,-53.83,83.38,3.19,4.56,-0.78,-21.99,0.41,0.41,0.41,0.42
1951-02-09,-6.76,-13.81,-21.26,0.04,94.18,-63.63,84.39,4.64,0.22,0.28,-18.85,0.4,0.4,0.41,0.42
1951-02-10,-3.76,-10.84,-17.56,0.0,94.55,-71.23,94.49,5.05,-1.73,1.29,-15.48,0.4,0.4,0.41,0.42
1951-02-11,6.93,-1.87,-12.57,0.03,93.74,-47.47,86.64,7.77,1.53,1.37,-5.79,0.41,0.4,0.4,0.42
1951-02-12,9.75,6.02,3.8,0.26,93.32,-15.51,44.59,2.59,2.89,1.29,4.65,0.43,0.42,0.41,0.42
1951-02-13,10.77,7.83,4.18,0.79,93.75,-17.14,34.01,1.1,2.47,1.13,6.71,0.42,0.42,0.41,0.42
1951-02-14,8.7,2.34,-2.89,0.84,94.47,-10.26,23.6,1.59,1.1,-1.04,1.11,0.41,0.41,0.41,0.42
1951-02-15,2.43,-2.07,-4.55,0.02,94.86,-59.62,111.02,7.64,-2.18,1.1,-7.86,0.4,0.41,0.41,0.42
1951-02-16,0.36,-1.94,-3.38,1.95,94.44,-15.95,54.59,4.45,-2.77,2.35,-4.06,0.4,0.4,0.41,0.42
1951-02-17,4.43,1.18,-1.6,4.24,93.77,-17.59,48.76,2.22,0.68,1.08,0.1,0.41,0.41,0.4,0.42
1951-02-18,11.13,3.79,-1.8,0.0,93.81,-61.69,147.13,9.2,0.47,0.29,-0.7,0.4,0.41,0.4,0.42
1951-02-19,10.9,4.48,0.3,8.2,93.45,-12.4,53.32,0.68,-0.32,0.74,3.9,0.41,0.41,0.4,0.42
