date,temperature_2m_max,temperature_2m_mean,temperature_2m_min,total_precipitation_sum,surface_pressure_mean,surface_net_thermal_radiation_mean,surface_net_solar_radiation_mean,potential_evaporation_sum_ERA5_LAND,u_component_of_wind_10m_mean,v_component_of_wind_10m_mean,dewpoint_temperature_2m_mean,volumetric_soil_water_layer_1_mean,volumetric_soil_water_layer_2_mean,volumetric_soil_water_layer_3_mean,volumetric_soil_water_layer_4_mean
1951-01-01,7.47,2.56,-2.06,0.18,99.71,-42.3,66.72,2.71,0.19,4.29,-2.54,0.46,0.45,0.44,0.42
1951-01-02,11.59,6.95,3.32,28.31,98.92,-6.28,9.58,0.14,-0.34,4.46,5.3,0.47,0.47,0.45,0.42
1951-01-03,13.73,8.44,0.35,17.92,98.14,-10.31,10.0,0.32,2.3,3.19,7.25,0.46,0.49,0.48,0.42
1951-01-04,6.25,0.88,-2.3,0.01,99.63,-73.71,95.43,1.91,2.18,0.35,-3.17,0.46,0.48,0.48,0.43
1951-01-05,9.45,2.89,-3.29,0.0,99.95,-68.11,90.68,1.57,-0.33,1.98,-0.12,0.46,0.47,0.48,0.43
1951-01-06,4.05,0.22,-3.26,1.77,100.08,-26.95,42.37,1.9,0.69,-3.7,-2.72,0.45,0.46,0.48,0.43
1951-01-07,-3.4,-5.43,-7.7,0.68,100.15,-76.28,91.98,3.09,2.45,-2.9,-13.67,0.45,0.46,0.48,0.43
1951-01-08,-3.36,-7.01,-11.66,0.0,99.99,-91.22,97.9,2.24,1.99,-0.13,-16.09,0.45,0.45,0.48,0.43
1951-01-09,6.69,-0.09,-5.39,0.0,99.62,-88.67,99.2,3.0,0.92,4.05,-6.43,0.45,0.45,0.47,0.43
1951-01-10,4.61,2.67,-0.57,7.52,99.31,-18.1,14.86,0.63,0.72,1.48,0.75,0.47,0.45,0.47,0.43
1951-01-11,3.75,-1.88,-6.11,0.0,100.02,-91.07,104.13,1.44,1.31,-0.07,-5.54,0.47,0.47,0.47,0.43
1951-01-12,6.38,0.66,-3.78,0.0,100.19,-66.75,92.96,1.8,-2.13,1.34,-3.51,0.46,0.47,0.47,0.43
1951-01-13,4.24,2.46,0.22,0.55,99.88,-0.71,19.18,1.33,-2.43,0.37,-0.91,0.46,0.47,0.47,0.43
1951-01-14,2.56,1.57,-0.2,11.52,98.5,-8.48,10.59,0.51,0.58,-3.02,0.82,0.48,0.48,0.47,0.43
1951-01-15,2.37,-0.08,-2.41,0.76,98.78,-57.48,50.74,1.73,3.65,-1.14,-3.19,0.48,0.48,0.47,0.44
1951-01-16,5.96,1.5,-2.45,0.02,99.74,-72.61,103.12,3.7,1.55,2.99,-4.15,0.47,0.48,0.47,0.44
1951-01-17,13.07,8.36,4.23,0.0,98.74,-75.36,89.26,4.42,2.4,4.6,2.81,0.46,0.47,0.47,0.44
1951-01-18,16.75,10.23,4.19,0.0,98.77,-79.43,98.46,2.11,1.97,3.21,7.75,0.46,0.47,0.47,0.44
1951-01-19,16.19,11.99,7.48,0.03,98.69,-60.35,56.65,2.12,0.63,4.46,9.48,0.45,0.46,0.47,0.44
1951-01-20,15.9,9.05,-1.68,0.46,98.86,-54.27,60.77,5.36,4.79,2.27,3.69,0.45,0.46,0.47,0.44
1951-01-21,-2.14,-4.43,-6.43,0.02,100.96,-82.35,109.11,3.09,1.92,-2.5,-11.33,0.44,0.45,0.47,0.44
1951-01-22,2.22,-2.67,-7.21,0.0,100.28,-71.19,68.76,3.25,-1.24,3.22,-10.88,0.44,0.45,0.47,0.44
1951-01-23,3.42,1.77,-1.97,4.27,99.33,-26.57,25.68,1.58,1.82,2.24,-1.88,0.45,0.45,0.47,0.44
