date,temperature_2m_max,temperature_2m_mean,temperature_2m_min,total_precipitation_sum,surface_pressure_mean,surface_net_thermal_radiation_mean,surface_net_solar_radiation_mean,potential_evaporation_sum_ERA5_LAND,u_component_of_wind_10m_mean,v_component_of_wind_10m_mean,dewpoint_temperature_2m_mean,volumetric_soil_water_layer_1_mean,volumetric_soil_water_layer_2_mean,volumetric_soil_water_layer_3_mean,volumetric_soil_water_layer_4_mean
1951-01-01,0.9,-4.88,-9.6,0.0,96.41,-63.29,64.37,5.58,-0.01,2.37,-8.26,0.37,0.38,0.39,0.41
1951-01-02,4.83,2.99,-0.07,2.08,95.99,-13.5,31.29,13.55,0.33,3.0,-2.83,0.38,0.37,0.38,0.41
1951-01-03,7.45,6.44,4.15,25.94,94.94,1.58,7.8,5.34,0.65,3.82,4.91,0.43,0.42,0.4,0.41
1951-01-04,6.92,0.68,-3.98,12.05,95.17,-25.45,24.42,6.71,3.21,1.27,-1.39,0.42,0.43,0.43,0.41
1951-01-05,1.37,-2.75,-6.81,0.09,96.47,-47.01,51.0,4.16,0.9,1.06,-5.88,0.41,0.41,0.42,0.41
1951-01-06,2.1,-0.28,-3.97,1.38,96.0,-14.32,14.45,2.75,0.48,0.49,-2.0,0.41,0.41,0.42,0.41
1951-01-07,-4.09,-6.79,-10.47,8.4,95.53,-15.63,19.26,2.17,-0.29,-2.14,-8.77,0.4,0.41,0.42,0.41
1951-01-08,-8.26,-11.11,-13.08,2.11,95.34,-48.46,47.36,2.36,2.22,0.04,-13.79,0.4,0.4,0.42,0.41
1951-01-09,-2.83,-8.78,-14.42,0.01,95.98,-74.3,68.73,6.88,1.16,2.72,-13.47,0.39,0.4,0.41,0.41
1951-01-10,1.82,-2.42,-6.39,1.94,95.9,-51.85,47.17,5.36,0.7,2.61,-5.4,0.39,0.4,0.41,0.41
1951-01-11,0.56,-1.19,-4.32,6.49,95.57,-14.14,24.41,2.68,1.91,0.68,-2.34,0.39,0.39,0.41,0.41
1951-01-12,-4.04,-5.59,-8.73,0.62,96.51,-23.91,34.32,2.38,1.77,-0.14,-7.47,0.39,0.39,0.41,0.41
1951-01-13,-1.33,-6.25,-9.65,0.04,96.94,-56.03,63.96,3.49,-0.8,0.5,-8.94,0.39,0.39,0.41,0.41
1951-01-14,4.34,-0.8,-6.39,14.24,95.11,-6.88,11.57,4.97,-1.24,2.84,-3.52,0.4,0.4,0.41,0.41
1951-01-15,4.38,-1.28,-3.98,11.97,93.71,-17.45,30.79,5.2,3.72,-0.02,-2.89,0.42,0.42,0.42,0.41
1951-01-16,-3.59,-5.26,-7.77,1.67,95.43,-44.46,49.94,5.25,3.05,-0.38,-7.82,0.41,0.41,0.42,0.41
1951-01-17,4.93,-0.14,-6.72,0.0,95.22,-68.29,70.52,11.0,1.79,2.7,-4.45,0.4,0.41,0.42,0.41
1951-01-18,5.09,3.22,0.83,0.33,95.26,-11.79,17.03,0.95,0.87,1.9,2.41,0.42,0.42,0.42,0.41
1951-01-19,7.22,5.73,4.05,3.23,95.51,-11.36,23.06,-0.1,0.94,1.8,5.57,0.43,0.43,0.43,0.41
