date,temperature_2m_max,temperature_2m_mean,temperature_2m_min,total_precipitation_sum,surface_pressure_mean,surface_net_thermal_radiation_mean,surface_net_solar_radiation_mean,potential_evaporation_sum_ERA5_LAND,u_component_of_wind_10m_mean,v_component_of_wind_10m_mean,dewpoint_temperature_2m_mean,volumetric_soil_water_layer_1_mean,volumetric_soil_water_layer_2_mean,volumetric_soil_water_layer_3_mean,volumetric_soil_water_layer_4_mean
1951-01-01,6.31,-0.59,-4.07,0.0,92.18,-70.8,95.44,8.77,0.09,1.05,-6.66,0.48,0.48,0.47,0.49
1951-01-02,5.94,2.26,-1.95,1.49,92.0,-13.52,35.7,2.24,0.16,1.68,-0.47,0.48,0.48,0.47,0.49
1951-01-03,11.22,7.98,4.28,0.97,91.38,-20.16,62.98,4.82,-0.05,3.91,6.98,0.49,0.48,0.47,0.49
1951-01-04,9.77,4.95,-0.62,4.03,91.4,-63.36,102.9,12.42,2.54,-0.19,1.19,0.48,0.49,0.48,0.49
1951-01-05,8.76,2.16,-2.28,0.0,92.2,-89.25,117.45,10.76,0.42,0.86,-2.82,0.47,0.48,0.48,0.49
1951-01-06,10.27,3.9,-0.8,0.0,91.86,-68.56,94.74,7.08,0.44,1.23,0.3,0.47,0.48,0.48,0.49
1951-01-07,4.96,0.39,-5.8,10.01,90.79,-20.65,29.23,7.31,2.03,-1.06,-2.04,0.49,0.49,0.48,0.49
1951-01-08,-3.55,-6.41,-8.62,0.04,91.09,-96.58,122.96,19.32,3.35,-2.3,-16.38,0.48,0.49,0.48,0.49
1951-01-09,4.06,-3.66,-8.84,0.0,91.96,-98.86,121.58,13.3,0.92,0.6,-13.78,0.48,0.49,0.48,0.49
1951-01-10,7.75,-0.3,-4.88,0.75,91.87,-80.93,108.91,12.11,0.48,1.25,-10.83,0.47,0.48,0.48,0.49
1951-01-11,3.2,0.38,-2.88,1.51,91.49,-53.81,71.87,6.93,2.01,-0.49,-2.37,0.48,0.48,0.48,0.49
1951-01-12,5.88,-0.01,-3.58,0.0,92.05,-63.62,68.02,9.16,0.79,-0.15,-5.87,0.47,0.48,0.48,0.49
1951-01-13,4.79,-0.68,-2.84,8.23,92.27,-39.18,65.79,6.89,-0.4,0.78,-4.69,0.48,0.48,0.48,0.49
1951-01-14,5.27,1.1,-1.98,18.95,91.25,1.51,25.39,0.7,-0.24,2.36,0.93,0.48,0.49,0.49,0.49
1951-01-15,6.74,1.48,-1.41,4.16,90.22,-47.26,95.31,12.09,3.73,-0.49,-2.06,0.47,0.49,0.5,0.49
1951-01-16,1.25,-2.41,-4.83,0.73,91.48,-72.1,111.94,16.36,3.04,-1.96,-9.28,0.47,0.48,0.5,0.49
1951-01-17,11.13,2.92,-2.92,0.0,91.62,-83.46,117.82,14.99,1.55,1.04,-7.58,0.47,0.47,0.5,0.49
1951-01-18,11.3,6.16,3.04,1.15,91.52,-29.46,58.53,3.91,1.44,1.07,3.8,0.49,0.48,0.49,0.49
1951-01-19,14.57,8.24,4.62,0.07,91.68,-59.92,116.63,8.59,1.02,1.04,5.62,0.49,0.48,0.49,0.49
1951-01-20,15.36,10.08,7.34,0.04,91.62,-51.55,93.01,9.82,1.39,2.06,7.48,0.48,0.48,0.49,0.49
1951-01-21,9.24,0.62,-3.87,0.85,91.76,-80.71,125.64,18.29,2.59,-2.08,-5.88,0.48,0.48,0.49,0.49
