date,temperature_2m_max,temperature_2m_mean,temperature_2m_min,total_precipitation_sum,surface_pressure_mean,surface_net_thermal_radiation_mean,surface_net_solar_radiation_mean,potential_evaporation_sum_ERA5_LAND,u_component_of_wind_10m_mean,v_component_of_wind_10m_mean,dewpoint_temperature_2m_mean,volumetric_soil_water_layer_1_mean,volumetric_soil_water_layer_2_mean,volumetric_soil_water_layer_3_mean,volumetric_soil_water_layer_4_mean
1951-01-01,-0.08,-5.79,-9.88,0.01,95.07,-54.45,63.6,3.98,0.36,1.81,-8.75,0.35,0.36,0.38,0.4
1951-01-02,4.7,1.81,-3.08,0.02,94.73,-12.65,26.49,10.03,0.28,2.41,-3.8,0.35,0.36,0.38,0.4
1951-01-03,6.45,5.18,2.55,19.11,93.76,2.27,7.24,4.65,0.56,3.16,3.46,0.42,0.41,0.38,0.4
1951-01-04,5.43,0.57,-4.85,4.63,93.77,-24.47,25.03,7.1,3.14,1.32,-1.63,0.42,0.43,0.4,0.4
1951-01-05,0.91,-3.18,-6.32,0.06,95.07,-53.89,47.28,4.08,1.32,1.07,-6.07,0.4,0.41,0.41,0.4
1951-01-06,3.24,-0.1,-3.09,0.54,94.6,-20.65,19.15,2.93,0.66,0.83,-1.83,0.4,0.41,0.41,0.4
1951-01-07,-3.42,-6.83,-11.47,12.03,93.99,-13.59,14.66,2.14,-0.49,-1.97,-8.87,0.4,0.4,0.41,0.4
1951-01-08,-8.39,-11.85,-14.1,1.07,93.83,-49.87,48.06,2.83,2.6,-0.45,-14.76,0.39,0.4,0.41,0.4
1951-01-09,-4.1,-9.94,-15.67,0.01,94.62,-73.84,69.09,6.13,1.94,2.05,-14.71,0.38,0.39,0.41,0.4
1951-01-10,0.94,-3.23,-7.2,0.39,94.58,-57.04,46.04,5.29,1.24,2.18,-6.73,0.38,0.39,0.41,0.4
1951-01-11,0.89,-1.23,-4.78,3.82,94.13,-21.08,28.7,3.35,2.0,0.59,-2.97,0.37,0.38,0.4,0.4
1951-01-12,-4.12,-5.46,-7.76,0.35,95.02,-20.88,37.47,3.2,2.06,-0.56,-7.65,0.37,0.38,0.4,0.4
1951-01-13,-1.46,-6.33,-9.74,0.05,95.51,-59.87,66.43,2.95,-0.49,0.1,-8.93,0.37,0.38,0.4,0.4
1951-01-14,1.08,-3.13,-7.47,10.64,93.9,-19.56,15.03,3.05,-1.4,2.77,-5.25,0.39,0.38,0.4,0.4
1951-01-15,3.88,-1.15,-4.49,7.4,92.25,-17.52,37.76,6.41,3.49,0.46,-3.09,0.42,0.41,0.4,0.4
1951-01-16,-3.32,-5.66,-8.88,1.41,93.91,-45.92,52.44,6.48,3.47,-0.86,-8.58,0.4,0.41,0.4,0.4
1951-01-17,4.06,-1.18,-8.37,0.0,93.91,-70.62,72.97,9.83,2.29,2.23,-5.39,0.39,0.4,0.4,0.4
1951-01-18,4.18,2.83,1.01,0.44,93.95,-3.29,13.05,0.84,1.24,1.55,2.11,0.41,0.4,0.4,0.4
1951-01-19,7.1,5.31,3.45,3.24,94.21,-8.07,20.95,-0.16,1.21,1.68,5.2,0.43,0.43,0.41,0.4
1951-01-20,13.32,8.12,3.8,0.33,93.88,-42.15,57.81,9.53,1.28,3.19,5.59,0.43,0.43,0.43,0.41
1951-01-21,9.97,-3.5,-8.96,4.56,94.35,-31.89,51.86,15.39,4.22,-0.98,-9.96,0.41,0.42,0.43,0.41
1951-01-22,-3.82,-7.76,-11.57,0.03,95.63,-86.27,104.68,12.82,0.45,0.48,-19.33,0.39,0.4,0.43,0.41
1951-01-23,0.56,-3.62,-7.43,6.64,95.0,-26.67,38.03,9.68,-1.56,3.72,-9.06,0.38,0.39,0.42,0.42
1951-01-24,0.96,-0.83,-5.4,4.6,94.02,-29.16,53.42,6.99,2.14,1.32,-3.42,0.38,0.38,0.42,0.42
1951-01-25,-4.89,-6.59,-8.41,0.52,94.1,-45.55,55.49,6.12,2.06,-0.35,-11.49,0.38,0.38,0.42,0.42
1951-01-26,-6.93,-8.31,-10.2,1.19,94.11,-42.89,56.63,5.46,2.82,-0.28,-11.88,0.37,0.38,0.41,0.42
1951-01-27,-2.61,-6.97,-11.29,4.74,94.11,-24.84,26.1,1.63,0.65,0.74,-9.11,0.37,0.37,0.41,0.42
1951-01-28,-0.83,-5.98,-11.36,9.59,94.65,-9.27,14.9,0.7,-0.93,-0.15,-7.24,0.37,0.37,0.41,0.42
1951-01-29,-4.71,-7.92,-11.25,0.49,94.95,-31.38,70.77,3.93,1.16,-1.05,-10.83,0.37,0.37,0.4,0.42
1951-01-30,-10.38,-13.87,-16.28,0.37,95.62,-49.33,79.05,3.35,-0.02,-1.25,-18.08,0.37,0.37,0.4,0.42
1951-01-31,-2.34,-10.23,-15.24,18.98,94.94,0.58,24.62,2.51,-1.96,2.32,-13.03,0.37,0.37,0.4,0.42
1951-02-01,2.25,-1.59,-10.89,27.25,93.38,-7.89,9.18,1.23,1.1,0.92,-2.35,0.42,0.4,0.4,0.42
1951-02-02,-11.73,-15.2,-20.52,0.58,94.94,-73.09,87.28,3.37,3.08,0.56,-19.01,0.41,0.41,0.4,0.42
1951-02-03,-9.3,-17.62,-24.31,0.0,95.52,-87.91,95.81,3.93,0.39,1.26,-22.68,0.4,0.41,0.4,0.42
1951-02-04,-2.66,-10.99,-18.51,0.01,94.66,-60.31,87.6,6.69,0.15,1.54,-17.49,0.39,0.4,0.4,0.41
1951-02-05,-0.96,-7.01,-13.52,0.05,94.95,-62.34,84.64,5.16,1.43,0.83,-10.39,0.39,0.39,0.4,0.41
1951-02-06,1.46,-4.63,-12.28,0.26,94.92,-43.06,66.29,8.95,-1.48,3.22,-7.94,0.38,0.39,0.4,0.41
1951-02-07,0.88,-5.29,-16.29,16.13,93.25,-23.18,32.86,7.08,2.71,0.47,-8.22,0.38,0.39,0.4,0.41
1951-02-08,-15.6,-18.28,-20.3,0.43,94.33,-68.23,91.28,4.1,3.79,-1.23,-23.01,0.38,0.38,0.39,0.41
1951-02-09,-11.83,-18.34,-25.44,0.02,95.59,-75.3,93.85,2.72,0.67,0.47,-23.06,0.37,0.38,0.39,0.41
1951-02-10,-5.84,-14.29,-23.0,0.0,95.93,-68.4,103.67,5.36,-1.4,2.2,-19.25,0.37,0.38,0.39,0.41
1951-02-11,5.26,-1.48,-9.35,1.23,94.81,-39.12,81.99,9.07,0.93,3.12,-5.01,0.38,0.38,0.39,0.41
1951-02-12,4.96,3.9,3.33,0.93,94.35,0.29,13.25,1.01,1.8,2.3,3.48,0.43,0.4,0.39,0.41
1951-02-13,5.96,3.88,-0.46,1.52,94.87,-1.4,12.96,0.43,1.16,0.79,3.57,0.43,0.43,0.4,0.41
1951-02-14,-0.77,-5.57,-14.25,1.82,95.95,-40.66,68.17,5.04,-0.6,-2.08,-8.36,0.42,0.42,0.41,0.41
1951-02-15,1.4,-8.72,-17.07,0.0,96.36,-89.0,113.13,7.2,-1.65,0.4,-13.38,0.4,0.41,0.41,0.41
1951-02-16,1.74,-3.59,-7.8,0.85,95.77,-62.03,100.23,9.27,-1.87,2.84,-6.96,0.39,0.4,0.41,0.41
1951-02-17,2.92,-0.04,-2.18,6.29,95.0,-7.87,36.41,3.1,-0.15,2.0,-1.04,0.4,0.4,0.41,0.41
1951-02-18,3.74,0.16,-2.32,0.06,95.12,-44.53,89.93,6.38,0.31,0.41,-1.94,0.41,0.4,0.4,0.41
1951-02-19,2.86,1.42,-1.61,4.86,94.67,-10.09,27.5,2.41,-1.44,2.12,0.4,0.42,0.41,0.4,0.41
1951-02-20,5.86,2.55,1.23,0.91,94.48,-21.44,61.91,3.74,0.27,0.92,1.27,0.43,0.43,0.41,0.41
1951-02-21,2.09,1.16,-0.64,19.12,93.52,-3.13,16.08,1.02,-1.05,-0.05,0.81,0.43,0.43,0.42,0.41
1951-02-22,1.53,-1.02,-3.73,0.25,94.77,-34.71,64.7,8.56,1.88,-2.8,-3.7,0.41,0.42,0.43,0.42
1951-02-23,-0.82,-3.27,-6.5,0.25,95.19,-53.49,98.3,11.41,1.81,-2.84,-7.4,0.4,0.4,0.42,0.42
1951-02-24,0.44,-4.98,-8.65,0.0,95.04,-80.26,126.44,12.63,1.78,-2.38,-10.6,0.39,0.39,0.42,0.42
1951-02-25,8.06,1.45,-4.97,0.0,94.66,-68.71,113.54,11.0,1.98,-0.73,-2.89,0.4,0.39,0.42,0.42
1951-02-26,11.35,5.97,0.75,5.14,93.93,-8.34,49.0,3.29,0.6,1.82,2.82,0.41,0.4,0.42,0.42
1951-02-27,7.99,2.15,-1.61,0.16,93.77,-41.13,58.04,15.0,4.28,-0.05,-2.05,0.42,0.42,0.42,0.42
1951-02-28,3.99,-0.79,-3.61,0.06,94.7,-52.85,125.23,12.83,0.12,-0.76,-6.32,0.4,0.41,0.42,0.42
1951-03-01,9.77,1.73,-1.47,5.99,94.26,-39.26,61.33,12.13,0.4,2.57,-2.63,0.41,0.41,0.42,0.42
