date,temperature_2m_max,temperature_2m_mean,temperature_2m_min,total_precipitation_sum,surface_pressure_mean,surface_net_thermal_radiation_mean,surface_net_solar_radiation_mean,potential_evaporation_sum_ERA5_LAND,u_component_of_wind_10m_mean,v_component_of_wind_10m_mean,dewpoint_temperature_2m_mean,volumetric_soil_water_layer_1_mean,volumetric_soil_water_layer_2_mean,volumetric_soil_water_layer_3_mean,volumetric_soil_water_layer_4_mean
1951-01-01,8.65,1.9,-3.45,0.0,99.03,-63.31,93.2,10.64,0.03,2.88,-6.55,0.36,0.36,0.38,0.37
1951-01-02,10.24,6.09,1.59,9.68,98.42,-17.39,21.05,3.72,0.09,3.77,3.01,0.38,0.37,0.38,0.37
1951-01-03,12.6,11.09,6.03,38.93,97.38,-2.47,9.52,1.01,1.43,4.1,10.81,0.43,0.43,0.39,0.37
1951-01-04,5.74,1.72,-0.78,0.41,98.56,-60.7,98.75,6.04,2.0,0.73,-2.32,0.4,0.42,0.41,0.37
1951-01-05,9.38,3.27,-2.38,0.0,99.13,-75.67,98.36,4.4,-0.3,1.48,-1.11,0.39,0.4,0.41,0.37
1951-01-06,4.53,3.07,-0.3,6.42,98.85,-21.46,22.11,2.76,0.7,-0.72,0.95,0.39,0.39,0.41,0.37
1951-01-07,-0.48,-3.77,-9.13,7.75,98.73,-30.14,38.1,4.59,1.15,-2.77,-7.39,0.38,0.39,0.41,0.37
1951-01-08,-5.48,-10.21,-14.12,0.0,98.87,-85.34,79.98,3.46,2.12,0.07,-15.69,0.38,0.38,0.41,0.38
1951-01-09,3.89,-4.7,-14.12,0.0,98.93,-77.1,80.74,5.58,0.89,3.1,-8.99,0.37,0.38,0.41,0.38
1951-01-10,3.33,1.4,-0.82,10.74,98.55,-30.36,16.19,2.71,0.56,2.77,-0.56,0.4,0.38,0.4,0.38
1951-01-11,1.97,-0.71,-3.93,1.83,98.84,-54.99,81.99,3.11,1.69,-0.33,-3.1,0.41,0.42,0.41,0.38
1951-01-12,3.91,-1.81,-7.05,0.0,99.35,-62.68,72.3,4.06,-1.53,0.31,-5.45,0.4,0.41,0.41,0.38
1951-01-13,3.41,0.39,-3.22,0.44,99.15,-25.63,29.84,4.47,-2.74,0.7,-3.18,0.39,0.4,0.41,0.38
1951-01-14,9.94,5.51,0.36,50.77,97.35,0.97,7.84,-0.12,0.42,0.7,5.42,0.43,0.43,0.42,0.38
1951-01-15,3.0,0.13,-2.48,3.13,97.53,-28.85,43.45,3.47,3.19,-0.41,-1.81,0.41,0.41,0.43,0.39
1951-01-16,3.49,-1.58,-5.9,0.02,98.89,-71.63,83.67,4.87,1.76,1.61,-5.03,0.39,0.4,0.43,0.39
1951-01-17,11.55,6.77,1.57,0.17,98.08,-66.93,93.53,13.18,2.48,3.58,0.42,0.39,0.39,0.42,0.39
1951-01-18,14.74,10.82,8.38,0.6,98.0,-37.52,40.32,2.53,1.81,2.86,9.43,0.4,0.39,0.42,0.39
1951-01-19,16.35,12.44,9.74,0.48,98.08,-42.77,39.69,5.53,0.8,3.74,10.21,0.39,0.39,0.42,0.4
1951-01-20,16.48,12.15,1.75,2.02,97.89,-59.78,57.7,14.69,3.55,3.49,7.3,0.38,0.38,0.41,0.4
1951-01-21,0.85,-2.17,-4.51,0.06,99.64,-69.88,102.96,11.58,2.41,-2.22,-9.83,0.38,0.38,0.41,0.4
1951-01-22,2.45,-2.34,-6.47,0.0,99.57,-76.74,79.09,7.52,-1.39,1.48,-11.14,0.37,0.37,0.41,0.4
1951-01-23,3.4,2.02,-0.56,6.32,98.54,-22.58,20.45,5.98,0.76,3.03,-2.6,0.38,0.37,0.41,0.4
1951-01-24,1.97,-1.33,-4.32,0.42,98.65,-50.97,76.61,7.32,3.01,-0.03,-6.61,0.39,0.38,0.4,0.4
1951-01-25,-3.09,-4.88,-6.59,0.17,98.91,-41.2,75.05,8.46,2.49,-1.57,-12.89,0.37,0.38,0.4,0.4
1951-01-26,1.06,-3.49,-7.9,0.05,98.83,-71.23,106.72,8.21,1.07,1.08,-11.7,0.37,0.38,0.4,0.4
1951-01-27,7.95,3.26,-0.86,0.11,98.19,-43.31,60.73,9.11,1.82,1.28,-2.34,0.37,0.37,0.4,0.4
1951-01-28,0.48,-0.54,-2.68,17.62,98.77,-3.32,10.28,1.17,0.16,-1.54,-1.47,0.41,0.4,0.4,0.4
1951-01-29,-2.86,-6.47,-12.91,0.16,99.74,-38.33,81.97,6.53,1.26,-2.74,-12.48,0.4,0.41,0.4,0.4
1951-01-30,-5.28,-10.77,-15.26,0.59,100.04,-62.91,113.83,7.54,-1.23,-2.3,-21.23,0.39,0.4,0.4,0.4
1951-01-31,-4.25,-7.3,-9.36,25.57,98.82,-1.47,14.63,2.25,-0.59,-1.97,-10.66,0.4,0.4,0.4,0.4
1951-02-01,-8.96,-11.63,-18.91,14.84,98.57,-21.89,34.62,2.21,2.33,-1.97,-14.86,0.4,0.4,0.4,0.4
1951-02-02,-12.6,-19.54,-26.78,0.01,100.07,-85.49,93.29,1.76,1.57,1.39,-24.29,0.39,0.4,0.4,0.4
1951-02-03,-4.6,-13.14,-21.22,0.0,99.69,-59.75,82.74,3.52,-0.26,2.41,-18.57,0.38,0.39,0.4,0.4
1951-02-04,-0.29,-5.11,-8.55,0.51,98.78,-45.99,64.75,4.12,0.85,2.34,-9.45,0.38,0.39,0.4,0.4
1951-02-05,3.29,-3.51,-11.92,0.0,99.17,-71.38,91.51,4.28,-0.02,1.14,-6.34,0.38,0.38,0.4,0.4
1951-02-06,7.44,2.79,-1.77,12.95,98.27,-20.47,35.46,9.15,-0.43,3.38,-1.46,0.4,0.39,0.39,0.4
1951-02-07,1.25,-13.06,-18.7,1.24,98.93,-58.53,85.14,3.22,4.02,-1.83,-17.16,0.41,0.42,0.4,0.4
1951-02-08,-8.87,-15.32,-22.23,1.18,99.66,-38.83,73.61,2.08,1.26,-0.1,-19.64,0.4,0.41,0.4,0.4
1951-02-09,-4.42,-9.73,-12.93,0.68,99.89,-40.94,74.58,2.64,-1.6,-1.17,-13.27,0.39,0.4,0.4,0.4
1951-02-10,3.0,-5.59,-14.9,0.0,99.82,-55.61,90.2,4.6,-0.93,1.67,-9.33,0.39,0.4,0.4,0.4
1951-02-11,7.01,3.89,0.93,0.34,98.91,-20.58,40.85,3.57,1.71,3.68,2.13,0.41,0.4,0.4,0.4
1951-02-12,9.67,7.7,6.13,0.81,98.43,1.22,21.32,0.29,1.47,3.88,7.3,0.43,0.43,0.41,0.4
1951-02-13,11.17,8.21,-0.22,5.2,98.97,-6.87,17.42,0.5,1.18,0.84,7.76,0.43,0.43,0.42,0.4
1951-02-14,-0.67,-1.91,-3.4,2.06,100.25,-1.49,15.53,3.7,-1.86,-2.3,-4.97,0.41,0.42,0.42,0.4
1951-02-15,5.92,1.25,-1.43,0.06,100.01,-18.94,72.18,6.87,-2.81,-0.65,-3.41,0.4,0.41,0.42,0.41
1951-02-16,10.02,5.28,1.18,13.25,98.99,-13.86,20.44,2.0,-0.57,2.5,4.18,0.41,0.42,0.42,0.41
1951-02-17,10.39,4.54,1.54,0.85,99.04,-44.9,100.32,5.67,0.86,0.9,0.76,0.4,0.41,0.42,0.41
1951-02-18,13.43,7.36,1.19,0.87,98.82,-27.47,58.13,2.86,-1.23,1.88,4.73,0.39,0.4,0.42,0.41
1951-02-19,15.66,13.13,9.13,7.94,98.5,-32.45,92.06,4.75,2.09,1.33,11.48,0.41,0.41,0.42,0.41
