date,temperature_2m_max,temperature_2m_mean,temperature_2m_min,total_precipitation_sum,surface_pressure_mean,surface_net_thermal_radiation_mean,surface_net_solar_radiation_mean,potential_evaporation_sum_ERA5_LAND,u_component_of_wind_10m_mean,v_component_of_wind_10m_mean,dewpoint_temperature_2m_mean,volumetric_soil_water_layer_1_mean,volumetric_soil_water_layer_2_mean,volumetric_soil_water_layer_3_mean,volumetric_soil_water_layer_4_mean
1951-01-01,9.58,1.83,-3.36,0.0,97.72,-72.08,104.25,12.2,-0.05,1.94,-4.92,0.4,0.4,0.41,0.41
1951-01-02,10.84,6.71,1.95,2.62,97.26,-20.59,31.6,9.35,0.07,3.04,1.81,0.39,0.4,0.41,0.41
1951-01-03,16.21,12.49,8.71,12.32,96.3,-29.89,64.46,19.09,0.35,4.74,9.12,0.42,0.4,0.41,0.41
1951-01-04,8.39,5.5,1.84,1.08,97.15,-68.37,94.11,12.57,2.24,1.22,0.87,0.42,0.43,0.41,0.41
1951-01-05,12.16,4.97,-0.64,0.0,97.74,-90.04,113.52,12.52,0.18,1.79,-1.39,0.41,0.42,0.41,0.41
1951-01-06,13.19,7.46,3.36,0.01,97.32,-74.28,94.4,10.56,0.51,1.66,2.94,0.4,0.42,0.41,0.41
1951-01-07,5.81,0.41,-4.16,8.5,96.81,-20.4,40.42,9.73,1.55,-1.98,-3.47,0.43,0.42,0.41,0.41
1951-01-08,-1.79,-5.04,-8.12,0.08,97.32,-87.53,114.39,12.82,2.28,-0.32,-12.95,0.42,0.42,0.41,0.41
1951-01-09,6.38,-1.71,-7.41,0.0,97.68,-95.51,116.37,13.93,0.54,2.21,-9.73,0.41,0.42,0.41,0.41
1951-01-10,6.58,1.74,-1.54,2.49,97.33,-59.84,68.79,13.28,0.6,3.0,-5.0,0.41,0.41,0.41,0.41
1951-01-11,4.34,2.06,-1.68,2.16,97.29,-41.09,65.55,5.96,1.62,0.65,-0.28,0.43,0.42,0.41,0.41
1951-01-12,7.31,0.54,-3.6,0.0,97.79,-71.61,95.37,8.37,-0.75,0.56,-3.49,0.41,0.42,0.41,0.41
1951-01-13,4.27,1.78,-2.64,13.77,97.67,-21.81,23.2,1.08,-1.27,1.24,0.18,0.43,0.43,0.41,0.41
1951-01-14,12.19,8.26,4.28,29.56,96.19,-6.51,38.85,6.72,0.32,4.39,7.25,0.44,0.45,0.43,0.41
1951-01-15,8.44,2.07,-0.17,6.4,96.09,-28.23,54.97,4.74,3.29,0.5,0.7,0.44,0.44,0.44,0.41
1951-01-16,4.86,0.5,-2.34,0.61,97.51,-75.04,121.02,14.91,1.82,0.25,-6.18,0.42,0.43,0.44,0.42
1951-01-17,12.92,6.55,0.33,0.0,97.02,-83.34,116.28,26.58,1.6,3.41,-2.11,0.42,0.42,0.44,0.42
1951-01-18,15.78,11.61,8.51,0.23,96.86,-29.03,70.0,14.73,1.56,3.07,8.02,0.42,0.42,0.44,0.42
1951-01-19,17.66,12.88,9.77,0.2,96.98,-51.0,74.53,14.7,0.8,3.15,9.5,0.41,0.41,0.44,0.42
1951-01-20,18.13,14.49,11.78,3.92,96.83,-49.72,75.06,24.97,2.4,4.02,10.12,0.4,0.41,0.44,0.42
1951-01-21,8.3,0.45,-2.73,1.09,97.92,-81.79,112.36,20.39,1.94,-1.73,-7.9,0.42,0.41,0.43,0.42
1951-01-22,6.83,-0.16,-4.86,0.0,98.07,-98.42,134.48,16.11,-0.91,0.71,-9.83,0.4,0.41,0.43,0.42
1951-01-23,8.33,3.51,-0.69,5.63,97.27,-44.12,53.5,11.6,0.09,2.98,-2.09,0.41,0.41,0.43,0.42
1951-01-24,5.65,2.7,-0.7,1.26,97.13,-50.86,98.18,13.61,2.33,0.27,-2.31,0.43,0.42,0.43,0.42
1951-01-25,-0.91,-2.72,-4.07,0.25,97.21,-58.87,83.07,11.46,2.1,-1.02,-10.3,0.41,0.41,0.43,0.42
1951-01-26,2.47,-2.59,-6.74,0.0,97.4,-79.52,135.88,16.16,1.38,0.83,-11.74,0.4,0.41,0.43,0.42
1951-01-27,6.5,3.6,-0.9,1.62,96.99,-30.65,21.03,12.61,1.64,3.07,-1.3,0.4,0.41,0.43,0.42
1951-01-28,11.9,9.28,4.78,11.6,97.28,-14.18,38.11,2.44,1.63,2.62,8.83,0.43,0.42,0.43,0.42
1951-01-29,3.59,0.16,-1.35,12.41,97.88,-8.91,15.69,3.18,0.6,-1.58,-1.46,0.44,0.44,0.43,0.42
1951-01-30,-1.63,-2.94,-3.89,1.37,98.06,-12.44,36.75,12.13,-1.05,-1.81,-9.98,0.42,0.43,0.44,0.42
1951-01-31,7.93,1.03,-3.27,28.78,97.02,-0.68,18.12,1.79,-0.24,0.51,0.12,0.44,0.44,0.44,0.42
1951-02-01,2.17,-5.54,-14.89,34.51,96.77,-22.8,33.3,3.88,2.28,-0.64,-7.71,0.43,0.44,0.46,0.43
1951-02-02,-10.69,-16.47,-21.62,0.07,98.51,-89.15,136.72,4.98,1.23,0.25,-22.66,0.41,0.41,0.45,0.44
1951-02-03,-0.56,-12.5,-24.24,0.0,98.2,-77.68,131.95,9.69,-0.3,0.96,-21.47,0.4,0.41,0.45,0.44
1951-02-04,3.14,-3.1,-8.55,0.25,97.41,-59.55,111.97,13.18,1.03,1.99,-11.51,0.4,0.4,0.44,0.44
1951-02-05,6.54,-1.05,-7.24,0.0,97.71,-87.53,137.23,10.03,0.1,1.08,-6.38,0.4,0.4,0.44,0.44
1951-02-06,8.62,3.93,-2.4,2.98,97.07,-36.36,65.71,14.97,-0.93,3.21,-1.96,0.41,0.4,0.43,0.44
1951-02-07,5.08,-5.59,-12.96,12.82,97.1,-47.02,113.74,10.96,3.33,-1.38,-11.36,0.43,0.44,0.44,0.44
1951-02-08,-3.96,-9.31,-14.29,0.46,98.02,-68.57,131.63,11.56,1.83,-0.15,-19.75,0.42,0.43,0.44,0.44
1951-02-09,0.81,-3.52,-6.28,1.35,98.11,-35.39,68.39,7.17,-0.84,-0.44,-9.34,0.41,0.42,0.43,0.44
1951-02-10,6.8,-0.41,-5.89,0.01,98.32,-60.73,124.23,9.67,-0.38,1.2,-5.58,0.41,0.42,0.43,0.44
1951-02-11,11.75,4.27,-0.57,0.01,97.78,-66.06,141.99,15.07,1.07,2.69,-0.54,0.42,0.41,0.43,0.44
