date,temperature_2m_max,temperature_2m_mean,temperature_2m_min,total_precipitation_sum,surface_pressure_mean,surface_net_thermal_radiation_mean,surface_net_solar_radiation_mean,potential_evaporation_sum_ERA5_LAND,u_component_of_wind_10m_mean,v_component_of_wind_10m_mean,dewpoint_temperature_2m_mean,volumetric_soil_water_layer_1_mean,volumetric_soil_water_layer_2_mean,volumetric_soil_water_layer_3_mean,volumetric_soil_water_layer_4_mean
1951-01-01,-11.08,-17.57,-23.81,0.29,94.9,-55.2,15.92,0.03,5.16,-1.78,-20.3,0.28,0.26,0.25,0.3
1951-01-02,-15.9,-18.98,-24.09,0.89,94.92,-22.97,14.35,-0.01,0.15,0.45,-21.29,0.28,0.26,0.25,0.3
1951-01-03,-12.67,-15.88,-21.71,2.59,94.39,-5.16,9.91,0.05,-5.66,0.8,-17.93,0.28,0.26,0.25,0.3
1951-01-04,-14.3,-20.05,-23.69,1.13,95.73,-38.51,14.28,-0.01,0.57,-3.8,-22.41,0.28,0.26,0.25,0.3
1951-01-05,-23.07,-24.96,-27.15,0.33,96.56,-35.26,15.21,-0.01,2.19,-0.71,-27.61,0.28,0.26,0.25,0.3
1951-01-06,-13.83,-22.13,-27.04,0.02,96.6,-46.8,16.31,-0.05,6.27,0.75,-25.63,0.28,0.26,0.25,0.3
1951-01-07,-11.8,-16.1,-18.85,0.08,96.3,-59.95,17.37,-0.12,5.09,-1.93,-18.72,0.28,0.26,0.25,0.3
1951-01-08,-2.77,-7.68,-14.71,0.0,94.74,-56.75,16.85,0.03,8.04,1.22,-11.37,0.28,0.26,0.25,0.3
1951-01-09,-4.94,-6.74,-8.36,0.0,94.77,-77.02,18.6,-0.01,9.4,-2.51,-10.09,0.28,0.26,0.25,0.3
1951-01-10,-8.64,-11.14,-15.6,0.0,95.46,-69.61,19.61,-0.06,6.52,-1.04,-14.4,0.28,0.26,0.25,0.3
1951-01-11,-14.25,-17.31,-22.06,0.0,95.37,-46.53,19.01,-0.08,0.05,2.34,-19.54,0.28,0.26,0.25,0.3
1951-01-12,-6.14,-10.78,-14.72,0.13,95.4,-38.81,18.61,-0.09,-1.41,4.94,-13.05,0.28,0.26,0.25,0.3
