date,temperature_2m_max,temperature_2m_mean,temperature_2m_min,total_precipitation_sum,surface_pressure_mean,surface_net_thermal_radiation_mean,surface_net_solar_radiation_mean,potential_evaporation_sum_ERA5_LAND,u_component_of_wind_10m_mean,v_component_of_wind_10m_mean,dewpoint_temperature_2m_mean,volumetric_soil_water_layer_1_mean,volumetric_soil_water_layer_2_mean,volumetric_soil_water_layer_3_mean,volumetric_soil_water_layer_4_mean
1951-01-01,-3.33,-8.37,-13.81,0.06,87.33,-62.34,36.42,2.48,2.45,-0.18,-12.64,0.28,0.25,0.18,0.18
1951-01-02,-3.49,-6.48,-10.69,2.95,86.89,-36.54,29.9,2.31,-0.49,2.08,-9.36,0.28,0.25,0.18,0.18
1951-01-03,-3.09,-10.96,-20.44,1.67,86.86,-40.41,25.16,1.54,3.17,-1.94,-13.95,0.28,0.25,0.18,0.18
1951-01-04,-15.58,-18.14,-20.55,0.96,88.04,-32.34,21.95,0.49,-0.5,0.02,-21.63,0.27,0.25,0.18,0.18
1951-01-05,-11.16,-17.44,-22.4,0.01,88.66,-62.24,32.76,1.03,1.56,0.41,-21.27,0.27,0.25,0.18,0.18
1951-01-06,-5.82,-11.51,-18.06,0.0,89.17,-72.47,37.03,2.36,3.25,0.5,-16.96,0.27,0.25,0.18,0.18
1951-01-07,-3.13,-7.22,-11.35,0.0,88.77,-73.32,38.37,3.18,2.15,1.58,-13.48,0.27,0.25,0.18,0.18
1951-01-08,-0.99,-2.95,-6.75,0.0,87.84,-79.05,36.73,6.66,4.64,-0.27,-9.27,0.27,0.25,0.18,0.18
1951-01-09,-4.02,-7.47,-9.82,0.0,88.01,-86.88,44.24,3.09,3.15,0.37,-12.91,0.27,0.25,0.18,0.18
1951-01-10,-3.18,-9.32,-13.97,0.0,87.98,-73.92,45.1,1.87,0.12,1.35,-13.74,0.27,0.25,0.18,0.18
1951-01-11,-2.16,-7.54,-11.75,0.0,87.2,-55.53,36.34,2.06,-0.08,1.21,-12.78,0.27,0.25,0.18,0.18
1951-01-12,-2.6,-7.42,-10.03,0.0,87.83,-69.99,46.71,2.2,2.67,0.27,-11.76,0.27,0.25,0.18,0.18
1951-01-13,-1.6,-5.66,-9.53,0.63,88.01,-67.38,47.47,2.73,2.98,1.27,-9.68,0.27,0.25,0.18,0.18
1951-01-14,1.04,-2.52,-9.74,0.5,87.85,-75.76,41.42,5.73,4.72,-1.2,-6.66,0.27,0.25,0.18,0.18
1951-01-15,1.3,-4.65,-11.87,0.62,87.33,-45.21,27.07,3.92,0.35,2.49,-9.09,0.27,0.25,0.18,0.18
1951-01-16,-0.45,-4.58,-8.17,0.0,86.56,-85.28,51.93,8.34,5.17,1.57,-10.88,0.27,0.25,0.18,0.18
1951-01-17,1.37,-3.05,-6.51,0.03,85.98,-73.61,50.44,6.23,3.77,1.39,-9.01,0.27,0.24,0.18,0.18
1951-01-18,-4.6,-8.06,-12.09,0.35,87.01,-78.92,50.89,2.27,0.53,-0.73,-12.68,0.27,0.24,0.18,0.18
1951-01-19,-9.34,-12.21,-16.71,0.17,87.76,-34.05,29.57,0.79,-1.58,0.03,-14.42,0.27,0.24,0.18,0.18
1951-01-20,-4.28,-11.05,-15.76,0.08,88.71,-68.37,56.38,1.87,0.21,1.81,-14.69,0.27,0.24,0.18,0.18
1951-01-21,1.33,-4.21,-11.48,0.61,87.41,-49.75,41.35,3.72,1.27,2.31,-9.77,0.27,0.24,0.18,0.18
1951-01-22,-1.49,-5.63,-9.71,0.0,87.51,-93.75,61.86,7.41,5.83,-1.57,-11.41,0.27,0.24,0.18,0.18
1951-01-23,-0.74,-6.01,-10.09,0.02,88.34,-79.06,56.89,3.45,2.86,-0.06,-12.24,0.27,0.24,0.18,0.18
1951-01-24,-5.39,-8.45,-11.58,3.52,88.7,-39.41,39.79,1.69,-0.93,0.08,-12.09,0.27,0.24,0.18,0.18
1951-01-25,-8.21,-10.27,-14.43,5.39,88.13,-5.88,21.12,0.52,-1.77,-0.81,-11.96,0.27,0.24,0.18,0.18
1951-01-26,-15.43,-21.17,-27.31,10.24,88.27,-8.76,19.18,0.38,1.04,-3.33,-24.12,0.27,0.24,0.18,0.18
1951-01-27,-28.2,-31.01,-33.09,0.08,89.17,-61.16,37.88,0.25,3.4,-1.02,-35.51,0.27,0.24,0.18,0.18
1951-01-28,-26.1,-30.04,-33.4,0.01,89.36,-68.58,39.03,0.24,4.11,-0.69,-34.17,0.27,0.24,0.18,0.18
1951-01-29,-17.78,-20.94,-25.06,0.01,89.09,-73.59,40.38,1.14,4.16,-0.83,-26.29,0.27,0.24,0.18,0.18
1951-01-30,-16.95,-20.94,-25.72,0.04,89.11,-74.9,40.6,0.52,2.96,-1.81,-24.7,0.27,0.24,0.18,0.18
1951-01-31,-20.61,-24.31,-27.76,0.0,89.23,-77.45,43.51,0.49,3.05,0.02,-28.68,0.27,0.24,0.18,0.18
