date,temperature_2m_max,temperature_2m_mean,temperature_2m_min,total_precipitation_sum,surface_pressure_mean,surface_net_thermal_radiation_mean,surface_net_solar_radiation_mean,potential_evaporation_sum_ERA5_LAND,u_component_of_wind_10m_mean,v_component_of_wind_10m_mean,dewpoint_temperature_2m_mean,volumetric_soil_water_layer_1_mean,volumetric_soil_water_layer_2_mean,volumetric_soil_water_layer_3_mean,volumetric_soil_water_layer_4_mean
1951-01-01,-3.78,-6.94,-9.72,0.03,95.69,-74.6,69.25,1.85,2.28,-1.57,-15.03,0.31,0.27,0.26,0.26
1951-01-02,-0.25,-5.66,-9.13,0.0,95.5,-73.37,67.07,1.32,-0.43,0.49,-12.75,0.3,0.27,0.26,0.26
1951-01-03,-1.72,-6.16,-9.45,0.18,94.74,-64.1,39.4,1.11,-2.4,2.75,-10.29,0.3,0.28,0.26,0.26
1951-01-04,-4.73,-8.65,-11.95,0.97,96.18,-65.56,71.86,1.68,1.55,-2.5,-15.78,0.3,0.28,0.26,0.26
1951-01-05,-12.17,-14.74,-19.36,1.26,97.01,-49.11,57.41,0.86,-0.53,-3.1,-19.12,0.3,0.28,0.26,0.26
1951-01-06,-5.93,-14.77,-20.95,0.0,97.55,-75.81,68.43,0.66,1.47,-0.1,-19.96,0.3,0.27,0.26,0.26
1951-01-07,-5.8,-9.36,-13.67,0.05,97.09,-69.42,64.97,1.09,2.45,-1.97,-14.75,0.3,0.27,0.26,0.26
1951-01-08,5.13,-5.02,-13.3,0.0,95.83,-70.65,71.36,1.3,1.8,1.26,-13.02,0.3,0.27,0.26,0.26
1951-01-09,3.17,-1.37,-5.24,0.0,95.65,-59.33,55.7,1.53,2.47,-2.18,-8.29,0.3,0.27,0.26,0.26
1951-01-10,3.31,-3.74,-8.09,0.0,96.3,-91.29,75.23,1.09,1.9,0.3,-10.41,0.31,0.27,0.26,0.26
1951-01-11,3.04,-3.52,-9.78,0.22,95.85,-66.44,62.1,1.59,-2.1,2.06,-10.14,0.31,0.27,0.26,0.26
1951-01-12,2.32,-1.89,-5.29,0.59,95.86,-57.31,67.07,1.32,-1.68,1.76,-6.72,0.3,0.28,0.26,0.26
1951-01-13,3.75,-2.69,-6.48,0.0,96.18,-79.53,75.2,1.22,3.1,0.07,-7.34,0.31,0.28,0.26,0.26
1951-01-14,5.61,-1.48,-7.17,0.2,95.55,-69.73,59.19,1.76,3.44,-0.35,-8.23,0.31,0.28,0.26,0.26
1951-01-15,2.21,-1.79,-5.24,0.0,96.03,-81.25,79.1,1.84,2.18,-1.04,-7.7,0.31,0.28,0.26,0.26
1951-01-16,10.9,2.97,-2.04,0.01,94.76,-70.67,68.44,3.1,2.45,1.45,-6.65,0.31,0.28,0.26,0.26
1951-01-17,10.1,1.68,-4.35,0.0,94.54,-83.08,77.91,3.09,2.52,3.06,-8.71,0.31,0.28,0.26,0.26
1951-01-18,5.88,1.13,-3.52,0.51,94.79,-72.48,78.82,1.45,0.06,-1.41,-4.32,0.31,0.28,0.26,0.26
1951-01-19,-4.21,-9.11,-14.44,0.38,95.62,-47.25,68.23,1.65,-0.45,-4.55,-13.8,0.31,0.28,0.26,0.26
1951-01-20,-11.07,-14.66,-17.14,0.31,97.3,-51.06,68.03,1.57,0.82,-4.17,-22.1,0.31,0.28,0.26,0.26
1951-01-21,-2.4,-10.16,-18.03,0.0,96.91,-74.53,83.21,2.06,-2.4,3.56,-17.59,0.3,0.28,0.26,0.26
1951-01-22,6.53,0.69,-3.3,0.08,95.04,-67.67,56.7,2.7,3.17,0.22,-8.17,0.3,0.28,0.26,0.26
1951-01-23,-0.19,-6.59,-10.71,0.02,96.09,-84.94,85.48,3.03,5.07,-4.35,-14.49,0.31,0.28,0.26,0.26
1951-01-24,-3.84,-9.88,-13.92,0.0,97.02,-87.2,93.11,1.7,1.63,-2.6,-17.25,0.3,0.28,0.26,0.26
1951-01-25,-5.21,-9.98,-13.76,0.35,96.76,-33.34,55.19,1.51,-2.48,-0.8,-16.62,0.3,0.28,0.26,0.26
1951-01-26,-8.6,-12.71,-19.58,1.09,96.06,-28.47,56.01,1.3,-2.12,-3.13,-17.69,0.3,0.28,0.26,0.26
1951-01-27,-18.27,-21.3,-23.3,0.16,97.22,-52.37,80.03,1.0,2.82,-4.59,-28.23,0.3,0.28,0.26,0.26
1951-01-28,-20.3,-23.76,-26.33,0.28,97.96,-69.08,90.34,0.78,2.77,-3.38,-31.74,0.3,0.28,0.26,0.26
1951-01-29,-14.61,-20.9,-25.79,0.0,97.98,-89.54,96.25,0.84,2.77,-0.25,-30.2,0.3,0.28,0.26,0.26
1951-01-30,-10.92,-16.41,-20.42,0.01,97.42,-71.75,81.67,0.89,1.98,-0.54,-24.13,0.3,0.28,0.26,0.26
1951-01-31,-16.06,-18.72,-21.58,0.06,97.52,-76.63,87.42,0.95,2.78,-3.7,-25.1,0.3,0.28,0.26,0.26
