date,temperature_2m_max,temperature_2m_mean,temperature_2m_min,total_precipitation_sum,surface_pressure_mean,surface_net_thermal_radiation_mean,surface_net_solar_radiation_mean,potential_evaporation_sum_ERA5_LAND,u_component_of_wind_10m_mean,v_component_of_wind_10m_mean,dewpoint_temperature_2m_mean,volumetric_soil_water_layer_1_mean,volumetric_soil_water_layer_2_mean,volumetric_soil_water_layer_3_mean,volumetric_soil_water_layer_4_mean
1951-01-01,6.69,2.69,-0.51,1.37,96.29,-29.87,23.26,1.85,0.09,0.27,-1.82,0.17,0.19,0.23,0.26
1951-01-02,0.39,-2.09,-5.25,10.92,96.08,-31.03,44.59,1.58,0.25,-3.52,-5.05,0.27,0.19,0.23,0.26
1951-01-03,3.53,-2.45,-7.17,0.0,95.79,-73.85,90.71,1.95,0.8,0.64,-8.53,0.29,0.2,0.23,0.26
1951-01-04,4.92,-0.02,-3.25,0.0,97.02,-86.47,96.79,1.95,0.36,-0.19,-7.24,0.27,0.21,0.23,0.26
1951-01-05,5.46,-1.08,-6.61,0.0,97.1,-72.72,87.04,1.85,-0.44,-1.65,-5.6,0.26,0.21,0.23,0.26
1951-01-06,-6.03,-8.1,-9.9,0.48,98.27,-47.15,50.62,2.21,0.4,-3.79,-15.04,0.26,0.21,0.23,0.26
1951-01-07,2.26,-4.93,-10.48,0.0,97.97,-90.83,96.56,2.53,2.54,-1.15,-12.79,0.25,0.21,0.23,0.26
1951-01-08,8.82,-0.98,-7.94,0.0,97.22,-99.57,103.19,3.47,1.92,2.53,-11.42,0.25,0.21,0.23,0.26
1951-01-09,7.92,1.74,-2.1,0.0,96.24,-80.24,79.97,3.56,1.17,2.89,-10.86,0.25,0.21,0.23,0.26
1951-01-10,4.07,-0.92,-4.83,0.0,97.11,-81.67,92.32,2.84,1.99,-2.9,-8.03,0.24,0.21,0.23,0.26
1951-01-11,6.1,-0.32,-6.23,0.17,97.02,-71.4,84.03,3.68,-1.33,3.43,-10.2,0.24,0.21,0.23,0.26
1951-01-12,8.71,2.27,-2.07,0.0,96.64,-76.99,96.72,1.96,0.04,1.84,-2.78,0.23,0.21,0.23,0.26
1951-01-13,4.86,-0.29,-4.34,2.84,97.03,-42.84,43.62,1.04,0.03,-2.27,-4.27,0.23,0.22,0.23,0.26
1951-01-14,6.78,1.28,-2.47,0.91,96.59,-71.01,98.01,2.24,2.4,-1.22,-4.32,0.24,0.22,0.23,0.26
1951-01-15,7.06,2.8,-1.23,0.0,97.09,-93.98,102.91,3.77,3.59,-1.85,-5.2,0.24,0.22,0.23,0.26
1951-01-16,14.41,7.17,-1.28,0.0,96.32,-88.02,103.46,6.68,2.66,5.84,-2.41,0.24,0.22,0.23,0.26
1951-01-17,11.86,5.92,-0.76,0.0,95.83,-90.61,107.33,2.92,2.04,0.66,-0.4,0.24,0.22,0.23,0.26
1951-01-18,17.17,7.67,1.45,0.0,95.97,-91.57,109.39,3.06,2.1,2.31,0.94,0.23,0.22,0.23,0.26
1951-01-19,11.67,6.14,-1.31,0.0,95.7,-89.73,109.38,2.81,0.84,-0.7,1.0,0.22,0.22,0.23,0.26
1951-01-20,-1.28,-4.21,-7.62,0.03,97.49,-76.95,105.89,3.81,3.26,-5.05,-11.16,0.22,0.22,0.23,0.26
1951-01-21,0.89,-5.32,-10.29,0.0,98.4,-102.37,117.14,2.88,-0.21,1.4,-15.62,0.21,0.22,0.23,0.26
1951-01-22,8.51,1.67,-3.42,0.13,96.59,-76.1,107.76,5.26,1.43,4.85,-8.88,0.21,0.22,0.23,0.26
1951-01-23,6.43,1.19,-2.81,0.11,97.04,-88.4,117.63,3.56,3.13,-1.87,-6.62,0.21,0.21,0.23,0.26
1951-01-24,2.87,-2.0,-5.21,0.0,97.72,-89.33,107.82,2.84,1.25,-2.13,-11.84,0.21,0.21,0.23,0.26
1951-01-25,4.03,-2.05,-6.51,0.0,97.61,-71.96,84.11,2.7,-0.68,2.04,-11.51,0.2,0.21,0.23,0.26
1951-01-26,13.67,3.6,-2.61,0.0,96.2,-78.06,117.57,3.96,0.4,1.92,-4.68,0.2,0.21,0.23,0.26
1951-01-27,-0.74,-8.33,-12.69,0.0,97.26,-77.09,118.91,3.77,-0.38,-5.62,-18.21,0.2,0.21,0.23,0.26
1951-01-28,-11.27,-14.08,-16.36,0.01,98.3,-63.36,106.64,2.99,-0.15,-5.03,-26.33,0.2,0.21,0.23,0.26
1951-01-29,-11.41,-14.95,-18.24,0.03,98.91,-69.3,118.11,2.69,-0.32,-3.88,-29.48,0.2,0.21,0.23,0.26
1951-01-30,-11.23,-13.09,-14.74,1.75,98.46,-43.75,55.07,1.52,-1.12,-1.19,-23.79,0.2,0.21,0.23,0.26
1951-01-31,-9.5,-11.88,-14.24,2.54,97.91,-43.49,60.79,1.72,0.29,-3.96,-19.4,0.2,0.21,0.23,0.26
1951-02-01,-10.35,-14.82,-19.15,0.01,98.18,-100.36,112.23,1.87,2.85,-1.68,-25.9,0.2,0.21,0.23,0.26
1951-02-02,0.99,-7.88,-15.87,0.0,97.82,-94.92,117.41,3.23,2.63,3.15,-21.14,0.2,0.21,0.23,0.26
1951-02-03,8.05,0.22,-4.65,0.01,96.8,-78.97,110.83,4.72,3.11,3.55,-11.6,0.2,0.21,0.23,0.26
1951-02-04,7.3,1.78,-2.21,0.0,97.17,-83.03,124.67,2.28,0.94,-1.01,-5.3,0.21,0.21,0.23,0.26
1951-02-05,8.87,3.73,-1.0,1.62,96.44,-33.17,77.44,2.28,-1.96,3.69,-0.49,0.23,0.21,0.23,0.26
1951-02-06,5.64,0.71,-6.83,0.1,96.8,-53.72,110.3,3.52,1.71,-4.43,-5.63,0.25,0.21,0.23,0.26
1951-02-07,-4.18,-7.35,-10.55,0.09,98.36,-66.32,126.57,3.65,0.21,-1.8,-22.31,0.24,0.22,0.23,0.26
1951-02-08,6.85,-1.36,-6.77,0.1,97.35,-62.61,123.1,4.5,-0.92,0.46,-15.2,0.24,0.22,0.23,0.26
1951-02-09,2.36,-4.83,-11.18,0.0,97.94,-81.29,125.97,3.35,-0.99,1.05,-14.43,0.24,0.22,0.23,0.26
1951-02-10,15.84,6.07,-1.47,0.0,97.08,-76.81,136.32,4.43,1.68,3.89,-2.74,0.24,0.22,0.23,0.26
1951-02-11,20.04,11.19,5.38,0.0,96.2,-80.87,137.13,4.82,1.66,4.38,4.77,0.23,0.22,0.23,0.26
1951-02-12,5.26,-1.4,-7.91,2.41,96.44,-13.71,22.82,1.86,-1.01,-5.17,-4.81,0.23,0.22,0.23,0.26
1951-02-13,-7.41,-9.0,-10.88,2.33,98.49,-20.47,45.57,2.86,-0.67,-5.87,-16.56,0.23,0.22,0.23,0.26
1951-02-14,-4.34,-8.09,-12.03,2.31,98.89,-26.5,56.81,2.56,-1.58,-3.04,-18.21,0.23,0.22,0.23,0.26
1951-02-15,-3.4,-5.07,-6.6,12.08,97.82,-5.67,15.84,0.55,-0.71,-2.25,-6.87,0.23,0.22,0.23,0.26
1951-02-16,-0.74,-4.1,-7.13,0.35,96.96,-38.89,30.91,0.38,1.84,1.88,-5.99,0.23,0.22,0.23,0.26
1951-02-17,2.23,-2.68,-8.5,0.0,96.63,-64.88,45.97,0.2,0.08,3.35,-4.8,0.24,0.22,0.23,0.26
1951-02-18,3.92,1.71,-1.17,0.43,96.3,-5.55,24.09,-0.1,-0.59,1.39,1.16,0.29,0.22,0.23,0.26
1951-02-19,10.69,4.72,1.54,0.51,96.45,-18.15,69.84,0.45,-1.97,-0.41,3.62,0.36,0.23,0.23,0.26
1951-02-20,3.64,1.68,-1.25,6.72,96.79,-14.42,22.15,0.34,1.11,-4.19,1.0,0.38,0.26,0.23,0.26
1951-02-21,11.81,2.82,-4.07,0.0,97.36,-91.81,156.23,2.42,-0.67,1.03,-1.75,0.35,0.29,0.23,0.26
1951-02-22,15.28,6.33,-0.66,0.0,97.33,-71.01,144.56,2.63,-1.88,2.65,2.72,0.33,0.29,0.23,0.26
1951-02-23,14.57,7.66,2.85,0.22,97.5,-61.48,123.74,3.21,-2.22,2.93,3.21,0.32,0.29,0.23,0.26
1951-02-24,11.99,9.09,6.57,3.51,96.99,-15.16,74.38,3.49,-0.84,5.02,5.04,0.33,0.29,0.23,0.26
1951-02-25,11.68,10.86,9.36,27.35,96.02,-16.8,20.21,1.26,0.99,3.86,9.18,0.38,0.32,0.23,0.26
