date,temperature_2m_max,temperature_2m_mean,temperature_2m_min,total_precipitation_sum,surface_pressure_mean,surface_net_thermal_radiation_mean,surface_net_solar_radiation_mean,potential_evaporation_sum_ERA5_LAND,u_component_of_wind_10m_mean,v_component_of_wind_10m_mean,dewpoint_temperature_2m_mean,volumetric_soil_water_layer_1_mean,volumetric_soil_water_layer_2_mean,volumetric_soil_water_layer_3_mean,volumetric_soil_water_layer_4_mean
1951-01-01,10.36,6.33,2.13,4.8,96.97,-27.59,29.35,5.92,-0.32,3.28,4.26,0.43,0.42,0.41,0.45
1951-01-02,11.13,8.07,-0.62,25.43,96.22,-2.87,11.82,0.64,-0.17,1.41,7.86,0.47,0.47,0.42,0.45
1951-01-03,3.08,0.6,-0.8,1.44,96.18,-29.85,50.56,7.0,1.58,0.45,-2.33,0.45,0.48,0.43,0.45
1951-01-04,7.97,2.36,-0.98,0.0,97.45,-90.47,104.54,9.91,0.67,0.36,-3.02,0.45,0.47,0.43,0.45
1951-01-05,14.2,5.78,0.73,0.0,97.4,-85.65,102.23,12.39,-0.22,1.28,1.19,0.45,0.46,0.43,0.45
1951-01-06,0.77,-3.06,-5.87,0.72,98.11,-39.45,24.9,13.2,0.07,-3.29,-9.36,0.45,0.46,0.43,0.45
1951-01-07,1.38,-4.59,-9.45,0.0,98.25,-97.65,109.22,13.24,1.64,-0.95,-13.87,0.45,0.46,0.43,0.45
1951-01-08,3.99,-1.65,-5.21,0.0,97.85,-97.67,108.66,13.19,1.41,0.52,-10.0,0.45,0.46,0.43,0.45
1951-01-09,9.95,4.16,-0.9,0.0,97.08,-88.31,94.42,26.57,1.13,3.38,-7.13,0.45,0.45,0.43,0.45
1951-01-10,5.97,3.24,-1.89,3.99,97.14,-49.92,51.73,10.16,1.16,-0.33,-0.46,0.47,0.45,0.43,0.45
1951-01-11,6.51,0.35,-3.76,0.06,97.71,-83.4,98.8,13.37,-0.5,1.16,-6.65,0.47,0.46,0.44,0.45
1951-01-12,10.52,4.97,0.48,0.11,97.33,-34.44,55.91,8.9,-1.15,2.36,1.35,0.46,0.46,0.44,0.45
1951-01-13,9.57,6.66,4.87,8.74,97.2,-5.15,30.23,1.79,-1.55,-0.36,6.07,0.47,0.46,0.44,0.45
1951-01-14,5.53,2.82,0.26,8.27,96.66,-25.71,26.08,1.28,0.5,-1.89,2.52,0.5,0.49,0.44,0.45
