date,temperature_2m_max,temperature_2m_mean,temperature_2m_min,total_precipitation_sum,surface_pressure_mean,surface_net_thermal_radiation_mean,surface_net_solar_radiation_mean,potential_evaporation_sum_ERA5_LAND,u_component_of_wind_10m_mean,v_component_of_wind_10m_mean,dewpoint_temperature_2m_mean,volumetric_soil_water_layer_1_mean,volumetric_soil_water_layer_2_mean,volumetric_soil_water_layer_3_mean,volumetric_soil_water_layer_4_mean
1951-01-01,-4.52,-10.29,-13.63,0.08,81.38,-79.79,68.01,5.91,1.75,0.67,-16.21,0.31,0.31,0.3,0.34
1951-01-02,-5.78,-8.06,-9.55,0.58,81.18,-61.1,58.43,7.35,2.44,0.94,-13.37,0.31,0.31,0.3,0.34
1951-01-03,-0.85,-4.73,-9.52,5.98,80.7,-43.59,39.34,4.98,2.58,-0.33,-7.89,0.31,0.31,0.3,0.34
1951-01-04,-3.28,-9.96,-16.3,1.15,81.7,-55.84,52.48,2.96,0.21,0.7,-13.31,0.31,0.31,0.3,0.34
1951-01-05,-5.76,-11.23,-15.93,0.47,82.37,-62.13,63.24,3.7,1.5,-0.35,-14.89,0.31,0.31,0.3,0.34
1951-01-06,-7.48,-11.83,-17.45,0.01,83.01,-85.21,66.67,6.14,2.91,0.09,-18.02,0.31,0.31,0.3,0.34
1951-01-07,-2.05,-6.61,-10.02,0.0,82.95,-90.18,67.04,9.65,2.41,0.61,-14.18,0.31,0.31,0.3,0.34
1951-01-08,3.18,-3.11,-6.16,0.0,82.01,-81.78,66.11,12.45,1.57,1.13,-13.6,0.31,0.31,0.3,0.34
1951-01-09,-4.06,-6.74,-11.83,0.52,81.98,-61.18,63.47,5.61,2.06,-0.09,-12.77,0.32,0.31,0.3,0.34
1951-01-10,-1.26,-8.92,-12.9,0.0,82.15,-82.92,65.76,6.68,0.58,1.62,-15.0,0.32,0.31,0.3,0.34
1951-01-11,-0.02,-7.53,-12.62,0.0,81.39,-64.6,51.22,6.44,0.09,2.06,-14.17,0.32,0.31,0.3,0.34
1951-01-12,-2.5,-7.22,-11.27,0.07,81.75,-56.83,63.89,4.4,2.05,-0.31,-11.61,0.32,0.31,0.3,0.34
1951-01-13,-3.42,-7.33,-9.93,0.01,82.2,-79.89,70.8,7.25,2.76,0.83,-12.26,0.32,0.31,0.3,0.34
1951-01-14,-0.0,-3.79,-8.39,1.31,81.93,-60.17,53.54,13.26,3.76,-0.52,-10.24,0.32,0.31,0.3,0.34
1951-01-15,2.51,-2.24,-8.98,0.01,81.96,-76.32,70.52,16.14,2.45,2.05,-9.17,0.32,0.31,0.3,0.34
1951-01-16,1.24,-2.49,-7.19,0.05,81.05,-80.48,58.18,19.88,3.15,1.42,-9.7,0.32,0.31,0.3,0.34
1951-01-17,1.48,-2.27,-6.73,0.09,80.68,-76.95,55.46,19.45,4.01,2.87,-10.02,0.31,0.31,0.3,0.34
1951-01-18,1.62,-2.36,-5.55,3.63,81.0,-52.51,55.5,6.78,0.93,0.6,-5.94,0.31,0.31,0.3,0.34
1951-01-19,-5.69,-8.8,-13.44,1.38,81.47,-27.8,39.54,2.34,-0.85,-0.52,-11.35,0.31,0.31,0.3,0.34
1951-01-20,-6.72,-11.03,-13.54,0.85,82.69,-49.7,58.25,3.61,1.19,0.76,-14.79,0.31,0.31,0.3,0.34
1951-01-21,1.08,-5.32,-13.63,0.07,82.04,-68.25,67.67,13.61,2.17,2.86,-13.36,0.31,0.31,0.3,0.34
1951-01-22,-0.5,-4.08,-8.14,2.17,81.52,-62.64,59.74,11.94,3.62,-0.48,-9.78,0.31,0.31,0.3,0.34
1951-01-23,-5.14,-8.56,-10.56,0.01,82.21,-85.76,80.38,8.02,3.52,-0.55,-14.1,0.31,0.31,0.3,0.34
1951-01-24,-3.41,-7.03,-9.8,0.62,82.69,-54.87,70.5,5.04,1.86,0.01,-11.62,0.31,0.31,0.3,0.34
1951-01-25,3.74,-0.78,-4.72,0.13,82.21,-49.1,60.88,7.28,1.49,0.82,-5.32,0.31,0.31,0.3,0.34
1951-01-26,-0.34,-8.16,-19.07,1.09,81.53,-36.84,41.47,1.73,0.94,-0.35,-11.32,0.32,0.31,0.3,0.34
1951-01-27,-21.65,-25.37,-28.28,1.45,82.17,-20.82,58.44,1.14,1.1,-1.35,-29.65,0.32,0.31,0.3,0.34
1951-01-28,-25.03,-29.36,-32.56,0.08,82.56,-67.34,81.98,0.88,1.74,0.08,-33.9,0.32,0.31,0.3,0.34
1951-01-29,-17.63,-24.75,-31.98,0.0,82.67,-83.79,89.03,2.41,2.41,0.81,-30.26,0.31,0.31,0.3,0.34
1951-01-30,-15.59,-20.69,-24.33,0.26,82.47,-64.07,84.93,2.25,1.42,-0.6,-25.36,0.31,0.31,0.3,0.34
1951-01-31,-21.55,-24.86,-27.59,0.47,82.58,-62.82,82.67,1.42,2.75,-1.42,-29.08,0.31,0.31,0.3,0.34
1951-02-01,-8.98,-17.62,-27.63,0.0,82.2,-89.6,93.12,7.82,2.63,1.17,-27.33,0.31,0.3,0.3,0.34
1951-02-02,-2.06,-7.68,-14.58,0.09,81.84,-68.04,71.06,13.16,3.31,2.36,-15.7,0.31,0.3,0.3,0.34
1951-02-03,-1.61,-3.9,-7.07,1.05,81.89,-62.71,75.41,14.92,3.99,-0.71,-9.9,0.31,0.3,0.3,0.34
1951-02-04,-0.09,-5.86,-9.46,0.0,82.02,-77.76,79.6,8.71,0.55,1.38,-12.76,0.31,0.3,0.3,0.34
1951-02-05,2.64,-2.69,-7.68,0.87,81.32,-65.36,81.84,7.35,1.46,0.01,-6.58,0.32,0.3,0.3,0.34
1951-02-06,-8.8,-13.96,-19.78,0.11,82.37,-66.5,97.64,3.78,2.01,-1.18,-18.2,0.32,0.3,0.3,0.34
1951-02-07,-0.78,-9.65,-20.34,2.38,82.28,-24.4,48.31,3.77,0.17,1.32,-13.74,0.32,0.3,0.3,0.34
1951-02-08,1.35,-1.28,-4.16,1.06,82.32,-63.95,82.88,7.47,2.71,-0.85,-4.34,0.33,0.3,0.3,0.34
1951-02-09,6.93,2.17,-2.18,0.46,82.27,-45.17,66.18,14.91,2.93,1.48,-4.47,0.34,0.3,0.3,0.34
1951-02-10,10.15,5.97,2.68,0.0,82.03,-61.61,74.62,27.93,3.1,3.07,-3.01,0.36,0.31,0.3,0.34
1951-02-11,7.2,2.96,-5.41,0.6,81.54,-78.77,94.05,19.2,1.84,0.67,-4.26,0.38,0.31,0.3,0.34
1951-02-12,-6.87,-10.31,-15.99,0.55,82.29,-53.83,96.19,6.87,-0.45,-1.76,-16.77,0.37,0.32,0.3,0.34
1951-02-13,-4.22,-10.88,-17.89,0.0,83.31,-94.93,121.58,11.43,1.41,0.51,-23.99,0.36,0.32,0.3,0.34
1951-02-14,7.66,-1.88,-8.6,0.0,83.1,-108.02,123.68,19.41,0.68,1.9,-19.27,0.36,0.32,0.3,0.34
1951-02-15,9.21,0.09,-6.15,0.0,82.36,-101.26,127.36,18.35,0.63,2.0,-16.79,0.36,0.32,0.3,0.34
