date,temperature_2m_max,temperature_2m_mean,temperature_2m_min,total_precipitation_sum,surface_pressure_mean,surface_net_thermal_radiation_mean,surface_net_solar_radiation_mean,potential_evaporation_sum_ERA5_LAND,u_component_of_wind_10m_mean,v_component_of_wind_10m_mean,dewpoint_temperature_2m_mean,volumetric_soil_water_layer_1_mean,volumetric_soil_water_layer_2_mean,volumetric_soil_water_layer_3_mean,volumetric_soil_water_layer_4_mean
1951-01-01,-4.5,-9.83,-13.66,0.07,92.22,-73.42,50.87,0.8,2.1,0.03,-15.77,0.3,0.23,0.2,0.23
1951-01-02,-5.48,-7.36,-10.42,0.22,92.02,-55.83,35.94,0.68,1.2,-0.2,-11.81,0.3,0.23,0.2,0.23
1951-01-03,-2.28,-8.41,-12.25,0.24,91.32,-35.5,34.08,0.75,-0.65,0.38,-11.96,0.3,0.23,0.2,0.23
1951-01-04,-12.89,-15.55,-17.78,0.57,92.91,-59.85,44.55,0.59,0.45,-1.94,-20.56,0.29,0.23,0.2,0.23
1951-01-05,-11.73,-15.9,-18.66,0.27,93.6,-59.39,48.07,0.36,-0.68,0.22,-20.7,0.29,0.23,0.2,0.23
1951-01-06,-4.79,-11.56,-18.26,0.06,93.94,-70.55,52.7,0.94,4.11,-0.61,-18.04,0.29,0.23,0.2,0.23
1951-01-07,-2.99,-7.13,-11.04,0.03,93.7,-78.79,53.76,0.8,3.39,-1.17,-12.08,0.29,0.23,0.2,0.23
1951-01-08,4.37,-1.9,-6.85,0.0,92.37,-76.54,51.2,1.98,5.15,-0.26,-10.08,0.3,0.23,0.2,0.23
1951-01-09,0.75,-3.29,-5.25,0.0,92.46,-89.99,57.07,1.48,5.27,-1.91,-9.22,0.3,0.23,0.2,0.23
1951-01-10,0.51,-4.65,-7.92,0.0,92.92,-77.57,47.4,0.74,2.31,-0.19,-11.06,0.29,0.23,0.2,0.23
1951-01-11,-0.46,-6.09,-9.21,0.0,92.41,-72.46,59.14,0.99,-2.7,2.36,-11.16,0.29,0.23,0.2,0.23
1951-01-12,-1.13,-4.94,-7.93,1.38,92.5,-38.02,26.44,0.36,-0.47,1.84,-7.61,0.29,0.23,0.2,0.23
1951-01-13,1.0,-4.09,-6.2,0.02,92.8,-70.86,55.31,0.9,3.8,-0.62,-8.66,0.29,0.23,0.2,0.23
1951-01-14,4.01,-1.51,-6.14,0.53,92.22,-68.12,55.73,1.7,5.31,-1.45,-6.59,0.3,0.23,0.2,0.23
1951-01-15,-0.29,-3.69,-7.27,0.0,92.55,-80.22,59.26,0.89,1.48,0.73,-7.74,0.3,0.24,0.2,0.23
1951-01-16,3.49,0.71,-4.62,0.1,91.27,-76.09,50.4,2.75,5.25,0.3,-8.62,0.3,0.24,0.2,0.23
1951-01-17,7.71,-0.81,-7.04,0.13,90.91,-76.8,60.57,2.09,3.4,2.56,-9.6,0.3,0.24,0.2,0.23
1951-01-18,1.05,-3.61,-9.96,1.36,91.66,-42.92,45.81,0.74,0.22,-1.24,-7.57,0.3,0.24,0.2,0.23
1951-01-19,-10.39,-14.64,-18.63,3.34,92.66,-39.76,38.81,0.48,-1.84,-1.84,-18.02,0.3,0.24,0.2,0.23
1951-01-20,-12.34,-17.08,-20.47,0.02,93.95,-51.23,39.68,0.41,-0.59,0.85,-21.54,0.3,0.24,0.2,0.23
1951-01-21,-5.35,-12.0,-17.6,0.17,92.99,-50.7,40.88,0.8,-1.14,4.46,-16.63,0.3,0.24,0.2,0.23
1951-01-22,2.36,-1.78,-8.98,0.36,91.72,-70.78,54.8,2.44,6.97,-1.98,-8.27,0.3,0.24,0.2,0.23
1951-01-23,-5.98,-10.71,-13.23,0.16,92.9,-72.23,57.86,1.19,4.44,-4.62,-15.45,0.3,0.24,0.2,0.23
1951-01-24,-6.23,-11.29,-14.6,0.02,93.68,-63.16,56.96,0.52,0.53,-1.26,-15.45,0.3,0.24,0.2,0.23
1951-01-25,-10.71,-12.37,-15.67,4.2,93.28,-7.04,21.35,0.52,-3.52,0.97,-15.04,0.3,0.24,0.2,0.23
