date,temperature_2m_max,temperature_2m_mean,temperature_2m_min,total_precipitation_sum,surface_pressure_mean,surface_net_thermal_radiation_mean,surface_net_solar_radiation_mean,potential_evaporation_sum_ERA5_LAND,u_component_of_wind_10m_mean,v_component_of_wind_10m_mean,dewpoint_temperature_2m_mean,volumetric_soil_water_layer_1_mean,volumetric_soil_water_layer_2_mean,volumetric_soil_water_layer_3_mean,volumetric_soil_water_layer_4_mean
1951-01-01,-9.01,-14.48,-20.09,1.54,68.06,-67.01,61.21,2.07,0.62,0.5,-17.54,0.26,0.26,0.27,0.35
1951-01-02,-14.53,-18.56,-21.56,0.29,68.23,-71.09,71.59,1.93,1.79,0.93,-22.61,0.27,0.26,0.27,0.35
1951-01-03,-10.88,-13.31,-17.1,4.0,68.06,-40.78,46.57,1.37,3.55,0.57,-15.84,0.27,0.26,0.27,0.35
1951-01-04,-6.82,-10.82,-14.73,2.15,68.79,-58.72,60.22,2.41,2.47,1.51,-13.9,0.27,0.26,0.27,0.35
1951-01-05,-8.28,-11.54,-18.47,6.21,69.01,-38.8,37.53,1.79,2.0,0.27,-14.14,0.27,0.26,0.27,0.35
1951-01-06,-13.87,-18.86,-22.44,0.27,69.62,-83.12,75.05,2.03,1.67,0.7,-23.0,0.27,0.26,0.27,0.35
1951-01-07,-12.94,-19.13,-23.59,0.0,69.9,-86.81,78.03,2.94,1.1,0.95,-25.37,0.27,0.26,0.27,0.35
1951-01-08,-8.93,-15.95,-20.23,0.0,69.27,-75.7,68.62,3.28,1.1,1.25,-24.82,0.27,0.26,0.27,0.35
1951-01-09,-11.88,-16.03,-19.22,0.48,68.72,-62.55,70.78,1.94,1.5,0.58,-22.19,0.27,0.26,0.27,0.35
1951-01-10,-9.78,-16.48,-20.16,0.07,69.01,-73.48,76.69,2.93,0.99,1.08,-21.06,0.27,0.26,0.27,0.35
1951-01-11,-9.33,-14.45,-18.62,0.63,68.26,-52.24,57.15,1.95,0.72,0.72,-20.22,0.27,0.26,0.27,0.35
1951-01-12,-11.4,-16.64,-20.45,0.07,68.54,-68.4,72.82,2.77,0.69,0.58,-20.79,0.27,0.26,0.27,0.35
1951-01-13,-13.31,-19.64,-23.87,0.06,69.01,-77.81,77.23,1.5,1.28,0.64,-22.92,0.27,0.26,0.27,0.35
1951-01-14,-9.41,-15.06,-23.01,3.31,69.33,-18.26,44.49,0.92,2.07,1.0,-17.58,0.27,0.26,0.27,0.35
1951-01-15,-4.02,-8.02,-11.19,0.85,69.41,-70.17,80.02,5.55,2.52,1.38,-13.02,0.27,0.26,0.27,0.35
1951-01-16,-2.93,-6.6,-9.76,2.51,68.51,-71.67,68.81,8.08,2.75,1.82,-14.09,0.27,0.26,0.27,0.35
1951-01-17,-7.06,-9.08,-11.08,1.76,68.43,-45.35,61.22,4.56,4.3,1.5,-12.04,0.27,0.26,0.27,0.35
1951-01-18,-5.34,-8.4,-10.2,1.79,68.44,-63.27,67.31,5.61,2.96,1.68,-12.5,0.27,0.26,0.27,0.35
1951-01-19,-7.41,-11.52,-18.61,10.84,68.19,-35.78,27.56,3.24,2.41,0.69,-15.29,0.27,0.26,0.27,0.35
1951-01-20,-14.54,-18.33,-21.43,0.4,69.23,-76.43,80.86,2.67,1.89,0.39,-23.07,0.27,0.26,0.27,0.35
1951-01-21,-6.75,-14.28,-22.16,0.02,69.48,-62.41,82.07,4.7,2.19,1.23,-20.51,0.27,0.26,0.27,0.35
1951-01-22,-6.12,-8.72,-13.25,6.85,68.8,-34.18,32.09,3.45,3.91,0.66,-11.76,0.27,0.26,0.27,0.35
1951-01-23,-9.98,-12.93,-16.39,2.0,69.2,-57.77,75.93,2.99,3.34,0.59,-15.98,0.26,0.26,0.27,0.35
1951-01-24,-4.85,-7.22,-9.9,4.06,69.64,-17.62,49.34,2.53,3.17,0.1,-9.26,0.26,0.26,0.27,0.35
1951-01-25,-0.46,-4.97,-7.88,0.12,69.72,-74.96,87.17,5.57,2.31,0.84,-8.35,0.26,0.26,0.27,0.35
1951-01-26,-0.47,-6.42,-9.76,0.0,68.97,-92.96,89.49,7.37,2.63,0.94,-12.73,0.26,0.26,0.27,0.35
1951-01-27,-2.46,-7.26,-10.91,2.01,68.47,-65.23,64.69,4.04,2.57,1.69,-12.13,0.26,0.26,0.27,0.35
1951-01-28,-6.99,-9.09,-12.26,11.95,68.23,-21.66,28.04,0.4,1.67,0.6,-10.26,0.27,0.26,0.27,0.35
1951-01-29,-12.51,-14.85,-17.7,7.05,68.48,-20.0,50.11,1.36,-0.29,-0.28,-17.32,0.27,0.26,0.27,0.35
