date,temperature_2m_max,temperature_2m_mean,temperature_2m_min,total_precipitation_sum,surface_pressure_mean,surface_net_thermal_radiation_mean,surface_net_solar_radiation_mean,potential_evaporation_sum_ERA5_LAND,u_component_of_wind_10m_mean,v_component_of_wind_10m_mean,dewpoint_temperature_2m_mean,volumetric_soil_water_layer_1_mean,volumetric_soil_water_layer_2_mean,volumetric_soil_water_layer_3_mean,volumetric_soil_water_layer_4_mean
1951-01-01,6.22,1.32,-0.91,0.49,96.76,-29.88,26.73,1.88,-0.32,-0.68,-4.21,0.19,0.2,0.23,0.27
1951-01-02,-0.6,-2.52,-5.73,9.73,96.53,-27.66,39.4,1.53,0.04,-3.56,-5.74,0.27,0.2,0.23,0.27
1951-01-03,2.09,-3.31,-7.6,0.0,96.23,-69.36,88.81,1.77,0.3,0.16,-9.07,0.28,0.21,0.23,0.27
1951-01-04,4.09,-0.73,-3.66,0.0,97.45,-84.75,94.05,1.88,0.35,-0.64,-8.08,0.27,0.21,0.23,0.27
1951-01-05,4.48,-1.92,-7.21,0.0,97.58,-67.64,82.41,1.9,-0.76,-2.14,-6.77,0.26,0.21,0.23,0.27
1951-01-06,-6.58,-8.84,-11.04,0.31,98.73,-46.3,55.47,2.24,0.29,-3.69,-16.06,0.26,0.21,0.23,0.27
1951-01-07,1.8,-5.48,-10.88,0.0,98.38,-88.03,92.3,2.33,2.23,-1.2,-12.95,0.26,0.22,0.23,0.27
1951-01-08,8.25,-1.91,-8.88,0.0,97.63,-96.7,100.44,3.04,1.52,2.02,-11.49,0.25,0.22,0.23,0.27
1951-01-09,7.72,1.0,-2.74,0.0,96.69,-78.01,79.15,2.86,0.83,2.15,-11.26,0.25,0.22,0.23,0.27
1951-01-10,3.7,-1.25,-5.4,0.0,97.51,-81.32,90.53,2.71,1.71,-3.04,-8.03,0.25,0.22,0.23,0.27
1951-01-11,5.51,-0.91,-6.8,0.29,97.49,-69.73,79.62,3.2,-1.08,2.76,-10.09,0.24,0.22,0.23,0.27
