date,temperature_2m_max,temperature_2m_mean,temperature_2m_min,total_precipitation_sum,surface_pressure_mean,surface_net_thermal_radiation_mean,surface_net_solar_radiation_mean,potential_evaporation_sum_ERA5_LAND,u_component_of_wind_10m_mean,v_component_of_wind_10m_mean,dewpoint_temperature_2m_mean,volumetric_soil_water_layer_1_mean,volumetric_soil_water_layer_2_mean,volumetric_soil_water_layer_3_mean,volumetric_soil_water_layer_4_mean
1951-01-01,-13.24,-17.86,-22.15,0.26,69.42,-57.04,41.49,1.29,1.88,0.09,-21.77,0.32,0.32,0.32,0.36
1951-01-02,-10.26,-14.85,-19.71,2.11,69.37,-37.04,37.24,1.4,2.55,1.18,-18.37,0.32,0.32,0.32,0.36
1951-01-03,-9.17,-11.91,-14.68,3.65,69.19,-50.91,48.12,3.16,4.2,0.86,-15.58,0.32,0.32,0.32,0.36
1951-01-04,-8.09,-11.43,-13.82,6.32,69.76,-28.12,31.06,1.59,2.4,1.18,-14.49,0.32,0.32,0.32,0.36
1951-01-05,-13.47,-16.22,-18.87,0.62,70.33,-61.09,46.65,1.66,2.08,0.14,-20.23,0.32,0.32,0.32,0.36
1951-01-06,-11.78,-17.51,-21.75,0.01,71.05,-82.77,54.56,2.08,1.92,0.06,-24.33,0.32,0.32,0.32,0.36
1951-01-07,-6.44,-12.83,-17.09,0.0,71.21,-70.31,53.94,2.57,1.73,0.68,-21.92,0.32,0.32,0.32,0.36
1951-01-08,-7.61,-11.68,-13.77,0.19,70.36,-57.39,53.02,3.39,1.77,1.01,-20.82,0.32,0.32,0.32,0.36
1951-01-09,-10.6,-13.75,-18.39,0.46,70.08,-50.54,47.08,1.41,1.22,-0.12,-17.36,0.32,0.32,0.32,0.36
1951-01-10,-9.58,-15.23,-18.93,0.01,70.15,-67.01,52.59,1.76,1.39,0.94,-20.12,0.32,0.32,0.32,0.36
1951-01-11,-10.62,-14.51,-17.29,0.45,69.45,-40.85,41.89,1.3,1.42,0.8,-18.17,0.32,0.32,0.32,0.36
