date,temperature_2m_max,temperature_2m_mean,temperature_2m_min,total_precipitation_sum,surface_pressure_mean,surface_net_thermal_radiation_mean,surface_net_solar_radiation_mean,potential_evaporation_sum_ERA5_LAND,u_component_of_wind_10m_mean,v_component_of_wind_10m_mean,dewpoint_temperature_2m_mean,volumetric_soil_water_layer_1_mean,volumetric_soil_water_layer_2_mean,volumetric_soil_water_layer_3_mean,volumetric_soil_water_layer_4_mean
1951-01-01,-5.53,-11.54,-15.28,0.07,80.73,-78.59,72.16,5.13,1.45,-0.14,-17.06,0.33,0.32,0.3,0.35
1951-01-02,-6.33,-8.78,-10.85,0.54,80.56,-64.14,62.37,6.41,2.29,0.46,-13.68,0.33,0.32,0.3,0.35
1951-01-03,-1.16,-5.3,-8.97,5.69,80.07,-44.26,40.29,3.88,2.3,-0.92,-8.15,0.32,0.32,0.3,0.35
1951-01-04,-2.94,-9.15,-14.0,1.38,81.04,-55.28,54.08,2.87,0.57,0.78,-12.05,0.32,0.32,0.3,0.35
1951-01-05,-5.82,-10.99,-15.8,0.41,81.7,-64.29,63.62,3.67,1.7,-1.06,-14.38,0.32,0.32,0.3,0.35
1951-01-06,-8.16,-12.61,-18.32,0.01,82.35,-86.51,67.6,5.31,2.48,-1.02,-18.32,0.32,0.32,0.3,0.35
1951-01-07,-2.73,-7.76,-10.36,0.0,82.32,-89.62,67.77,7.4,2.11,-0.77,-14.78,0.32,0.32,0.3,0.35
1951-01-08,2.93,-4.27,-8.74,0.0,81.4,-68.52,67.56,9.8,1.05,-0.1,-14.91,0.33,0.31,0.3,0.35
1951-01-09,-4.07,-7.15,-13.87,0.7,81.33,-59.6,63.38,5.1,1.58,-0.96,-12.76,0.34,0.32,0.3,0.35
1951-01-10,-2.0,-9.08,-13.24,0.0,81.53,-73.74,69.11,6.81,0.44,0.45,-15.08,0.34,0.32,0.3,0.35
1951-01-11,-0.85,-8.31,-13.81,0.0,80.77,-58.92,53.16,6.45,0.03,1.5,-15.25,0.35,0.32,0.3,0.35
1951-01-12,-2.4,-7.68,-11.99,0.13,81.1,-56.97,68.04,4.29,1.69,-1.24,-11.62,0.35,0.32,0.3,0.35
1951-01-13,-3.76,-8.59,-11.94,0.01,81.58,-77.79,75.18,5.56,2.33,-0.15,-12.66,0.34,0.32,0.3,0.35
1951-01-14,-0.51,-5.0,-11.49,1.46,81.31,-57.24,58.0,9.55,3.28,-1.19,-10.57,0.34,0.32,0.3,0.35
1951-01-15,1.56,-3.08,-9.56,0.01,81.37,-77.02,73.47,12.83,2.23,1.01,-9.37,0.34,0.32,0.3,0.35
1951-01-16,-0.05,-2.83,-7.77,0.06,80.45,-82.27,64.93,17.21,3.2,1.11,-9.52,0.34,0.32,0.3,0.35
1951-01-17,0.44,-3.23,-7.94,0.22,80.12,-77.15,60.82,14.56,3.86,1.95,-9.94,0.34,0.32,0.3,0.35
1951-01-18,1.57,-2.05,-5.5,2.8,80.37,-59.41,60.34,8.46,1.81,0.77,-5.82,0.34,0.32,0.3,0.35
1951-01-19,-5.29,-8.31,-12.86,1.44,80.79,-32.46,40.3,2.6,-0.49,-0.7,-11.02,0.34,0.32,0.3,0.35
1951-01-20,-7.38,-11.51,-15.29,1.2,82.03,-47.39,58.74,2.85,1.38,0.12,-14.77,0.34,0.32,0.3,0.35
1951-01-21,0.1,-7.61,-17.71,0.19,81.47,-56.6,68.48,9.39,2.13,1.61,-14.69,0.34,0.32,0.3,0.35
1951-01-22,-1.52,-4.69,-8.77,2.16,80.89,-60.48,55.96,9.5,3.18,-0.92,-9.71,0.34,0.32,0.3,0.35
1951-01-23,-5.69,-9.56,-12.28,0.01,81.56,-86.4,80.82,6.4,3.18,-1.33,-14.27,0.34,0.32,0.3,0.35
1951-01-24,-3.9,-8.04,-12.45,0.63,82.04,-53.95,71.29,4.28,1.68,-0.81,-12.05,0.33,0.32,0.3,0.35
1951-01-25,4.52,-1.18,-6.36,0.19,81.59,-49.42,69.08,7.3,1.76,0.0,-5.6,0.34,0.32,0.3,0.35
1951-01-26,2.35,-7.55,-17.17,1.52,80.86,-36.92,48.81,2.01,1.23,-0.6,-10.81,0.35,0.32,0.3,0.35
1951-01-27,-19.94,-24.22,-28.23,1.76,81.42,-19.97,59.08,0.93,0.37,-1.1,-27.88,0.35,0.32,0.3,0.35
1951-01-28,-25.19,-30.45,-34.4,0.14,81.84,-60.37,80.07,0.78,0.93,-0.68,-34.65,0.35,0.32,0.3,0.35
