date,temperature_2m_max,temperature_2m_mean,temperature_2m_min,total_precipitation_sum,surface_pressure_mean,surface_net_thermal_radiation_mean,surface_net_solar_radiation_mean,potential_evaporation_sum_ERA5_LAND,u_component_of_wind_10m_mean,v_component_of_wind_10m_mean,dewpoint_temperature_2m_mean,volumetric_soil_water_layer_1_mean,volumetric_soil_water_layer_2_mean,volumetric_soil_water_layer_3_mean,volumetric_soil_water_layer_4_mean
1951-01-01,11.02,7.69,3.96,4.64,97.74,-27.7,22.51,7.32,0.1,3.13,5.15,0.4,0.39,0.4,0.45
1951-01-02,11.87,6.88,-1.18,25.74,97.1,-4.04,10.67,1.1,0.1,0.41,6.5,0.49,0.46,0.4,0.45
1951-01-03,3.26,0.06,-1.57,2.21,97.12,-38.55,69.71,8.73,1.38,0.43,-3.81,0.48,0.48,0.4,0.45
1951-01-04,7.27,1.75,-1.53,0.0,98.36,-88.97,102.66,10.04,0.47,0.27,-3.5,0.47,0.48,0.41,0.45
1951-01-05,13.53,5.26,-0.15,0.0,98.28,-84.88,100.07,11.84,0.05,0.64,0.48,0.47,0.47,0.41,0.45
1951-01-06,-1.41,-3.97,-6.06,0.37,99.19,-53.49,39.05,14.36,-0.08,-3.39,-11.23,0.47,0.47,0.41,0.45
1951-01-07,1.76,-4.28,-9.34,0.0,99.26,-96.73,107.94,13.04,1.51,-0.62,-13.76,0.46,0.46,0.41,0.45
1951-01-08,5.08,-0.94,-5.16,0.0,98.78,-98.5,108.11,13.47,1.26,1.04,-9.4,0.46,0.46,0.41,0.45
1951-01-09,9.34,4.51,0.39,0.0,97.87,-87.65,87.1,27.75,1.26,3.47,-6.73,0.45,0.46,0.41,0.45
1951-01-10,6.11,2.89,-1.91,5.12,98.12,-58.7,82.3,12.09,1.19,-1.17,-1.6,0.48,0.46,0.41,0.45
1951-01-11,6.77,0.5,-4.24,0.06,98.58,-79.28,96.04,12.5,-0.66,1.29,-6.48,0.47,0.46,0.41,0.45
1951-01-12,10.38,5.37,0.97,0.47,98.15,-26.84,37.87,6.31,-0.95,2.01,2.08,0.46,0.46,0.42,0.45
1951-01-13,10.43,7.19,5.36,9.66,98.1,-7.0,36.6,2.45,-1.46,-0.87,6.41,0.47,0.46,0.42,0.45
1951-01-14,5.33,3.44,1.78,7.95,97.66,-32.64,30.62,3.1,0.56,-1.68,2.04,0.48,0.49,0.42,0.45
1951-01-15,7.84,3.8,0.45,0.12,98.27,-98.65,114.09,21.91,2.69,-1.14,-4.36,0.46,0.48,0.43,0.45
1951-01-16,14.4,6.8,-1.07,0.0,98.14,-90.45,112.86,27.27,1.01,3.62,-2.48,0.46,0.47,0.43,0.45
