date,temperature_2m_max,temperature_2m_mean,temperature_2m_min,total_precipitation_sum,surface_pressure_mean,surface_net_thermal_radiation_mean,surface_net_solar_radiation_mean,potential_evaporation_sum_ERA5_LAND,u_component_of_wind_10m_mean,v_component_of_wind_10m_mean,dewpoint_temperature_2m_mean,volumetric_soil_water_layer_1_mean,volumetric_soil_water_layer_2_mean,volumetric_soil_water_layer_3_mean,volumetric_soil_water_layer_4_mean
1951-01-01,-0.73,-5.77,-9.28,0.0,91.86,-93.67,73.3,1.39,0.54,0.28,-14.22,0.31,0.29,0.27,0.29
1951-01-02,0.82,-3.67,-7.33,0.05,91.58,-78.0,61.36,1.38,1.15,-0.35,-10.9,0.3,0.29,0.27,0.29
1951-01-03,5.96,-0.21,-4.19,0.08,90.78,-69.24,58.42,2.01,2.57,-0.93,-9.45,0.3,0.29,0.27,0.29
1951-01-04,-4.52,-7.16,-10.6,1.09,92.3,-68.69,56.97,1.6,-1.68,-1.91,-15.3,0.31,0.29,0.27,0.29
1951-01-05,-5.89,-9.98,-12.73,0.17,93.07,-74.55,72.18,1.03,-1.04,-0.74,-16.43,0.3,0.29,0.27,0.29
1951-01-06,-0.76,-6.68,-11.05,0.01,93.61,-89.99,75.53,1.5,2.83,-0.47,-17.99,0.3,0.29,0.27,0.29
1951-01-07,1.51,-3.24,-6.15,0.0,93.34,-85.53,74.66,1.85,2.77,-1.07,-12.74,0.3,0.29,0.27,0.29
1951-01-08,8.92,0.38,-4.28,0.0,92.06,-78.51,74.95,1.78,2.77,1.12,-15.03,0.31,0.29,0.27,0.29
1951-01-09,4.05,-0.37,-4.51,0.09,92.16,-70.67,70.59,2.16,3.27,-2.81,-10.84,0.31,0.29,0.27,0.29
1951-01-10,4.65,-3.18,-7.63,0.0,92.52,-92.51,73.6,1.14,1.83,1.48,-11.94,0.31,0.29,0.27,0.29
1951-01-11,3.32,-3.42,-8.42,0.0,91.75,-64.4,53.91,1.18,-1.88,1.08,-10.6,0.31,0.29,0.27,0.29
1951-01-12,0.96,-3.39,-6.78,0.03,91.99,-66.36,61.33,0.73,0.99,-0.26,-7.46,0.31,0.29,0.27,0.29
1951-01-13,4.89,-2.15,-6.41,0.0,92.51,-84.67,78.85,1.34,3.17,0.61,-9.47,0.31,0.29,0.27,0.29
1951-01-14,9.53,1.29,-4.99,0.01,92.0,-74.38,59.89,2.88,5.35,-1.25,-9.16,0.31,0.29,0.27,0.29
1951-01-15,6.39,1.52,-3.71,0.0,92.21,-85.85,80.4,2.21,2.52,1.11,-7.62,0.31,0.29,0.27,0.29
1951-01-16,8.2,3.92,-2.99,0.03,91.13,-73.29,63.79,4.1,3.87,0.74,-9.26,0.31,0.29,0.27,0.29
1951-01-17,10.52,3.5,-2.54,0.0,90.73,-88.32,74.97,3.72,4.67,3.49,-9.06,0.31,0.29,0.27,0.29
1951-01-18,6.53,1.92,-2.99,0.1,91.09,-71.68,79.66,1.5,-0.85,-1.02,-3.66,0.31,0.29,0.27,0.29
1951-01-19,-3.57,-7.43,-12.5,0.54,91.97,-31.69,36.49,1.28,-1.6,-3.39,-12.13,0.31,0.29,0.27,0.29
1951-01-20,-5.26,-10.41,-14.17,0.25,93.44,-74.92,75.97,1.24,-0.58,-0.69,-18.21,0.31,0.29,0.27,0.29
1951-01-21,5.66,-2.28,-10.58,0.13,92.44,-76.98,75.75,2.74,2.04,3.58,-13.84,0.31,0.29,0.27,0.29
1951-01-22,6.33,2.25,-1.81,0.21,91.58,-69.33,52.64,2.72,4.99,-0.85,-9.28,0.31,0.29,0.27,0.29
1951-01-23,1.57,-2.48,-5.51,0.0,92.54,-96.76,91.71,2.89,3.84,-3.73,-12.11,0.31,0.29,0.27,0.29
1951-01-24,0.71,-4.32,-8.25,0.03,93.18,-74.07,82.36,1.33,0.05,-0.72,-11.04,0.31,0.29,0.27,0.29
1951-01-25,0.23,-3.72,-7.73,0.14,92.58,-44.64,52.73,1.51,-2.81,-0.11,-11.16,0.31,0.29,0.27,0.29
1951-01-26,-8.5,-12.3,-19.54,0.72,92.13,-46.41,33.53,1.13,-2.67,-2.72,-17.53,0.31,0.29,0.27,0.29
1951-01-27,-18.8,-20.21,-21.07,0.89,93.39,-47.62,73.05,1.25,1.58,-5.44,-29.36,0.31,0.29,0.27,0.29
1951-01-28,-18.64,-21.77,-24.17,0.25,93.94,-85.73,90.67,0.97,2.47,-3.8,-31.23,0.31,0.29,0.27,0.29
1951-01-29,-11.16,-18.53,-24.78,0.0,93.86,-97.04,95.47,1.08,2.75,0.85,-29.48,0.31,0.29,0.27,0.29
1951-01-30,-10.28,-15.89,-20.68,0.01,93.44,-80.75,84.68,0.96,1.8,-1.23,-24.35,0.31,0.29,0.27,0.29
1951-01-31,-16.45,-18.03,-20.11,0.08,93.7,-81.32,92.08,1.04,3.1,-4.41,-26.04,0.31,0.29,0.27,0.29
1951-02-01,-4.67,-13.66,-21.75,0.0,92.97,-95.11,103.56,1.42,3.21,1.64,-27.37,0.31,0.29,0.27,0.29
1951-02-02,4.02,-4.18,-13.03,0.0,92.19,-77.76,86.81,2.52,4.37,2.5,-16.37,0.31,0.29,0.27,0.29
1951-02-03,7.84,2.91,-2.83,0.01,91.97,-74.84,96.41,3.9,5.88,-1.62,-7.49,0.31,0.29,0.27,0.29
1951-02-04,6.43,-0.72,-5.11,0.0,92.34,-84.38,92.82,1.34,0.51,1.28,-9.45,0.31,0.29,0.27,0.29
1951-02-05,5.57,-0.9,-4.5,0.1,91.48,-60.43,70.89,0.99,-0.44,-0.73,-5.14,0.32,0.29,0.27,0.29
1951-02-06,-3.87,-9.84,-14.87,0.07,93.07,-83.07,110.22,2.2,1.93,-4.96,-18.78,0.32,0.29,0.27,0.29
1951-02-07,-4.57,-10.67,-16.49,0.18,93.16,-61.96,83.39,1.88,-2.25,0.65,-20.94,0.32,0.29,0.27,0.29
1951-02-08,-3.52,-8.29,-10.58,0.28,92.74,-59.13,84.93,1.47,-1.82,-1.02,-15.1,0.32,0.29,0.27,0.29
1951-02-09,13.22,2.71,-9.8,0.0,92.29,-37.71,67.56,1.6,2.54,1.87,-5.59,0.32,0.29,0.27,0.29
1951-02-10,20.43,10.49,2.98,0.0,91.8,-71.46,110.27,4.43,5.36,3.03,-1.57,0.32,0.29,0.27,0.29
1951-02-11,10.66,1.43,-7.28,0.01,91.64,-62.35,83.97,2.52,-0.1,-1.47,-5.74,0.32,0.29,0.27,0.29
1951-02-12,-7.82,-10.31,-12.61,0.16,93.07,-67.24,102.8,2.24,-1.92,-3.49,-20.17,0.32,0.29,0.27,0.29
1951-02-13,-1.87,-8.34,-14.31,0.0,94.17,-108.4,126.65,2.17,0.86,0.97,-24.14,0.32,0.29,0.27,0.29
1951-02-14,11.12,0.68,-5.82,0.0,93.46,-109.49,127.76,4.53,1.84,4.55,-25.18,0.32,0.29,0.27,0.29
1951-02-15,10.83,1.58,-4.83,0.0,92.59,-100.58,125.75,3.86,-0.04,3.87,-22.11,0.32,0.29,0.27,0.29
1951-02-16,10.61,1.87,-4.87,0.0,91.87,-101.56,131.1,2.49,1.53,-0.42,-14.11,0.32,0.29,0.27,0.29
1951-02-17,7.47,0.59,-4.3,0.0,91.95,-91.85,126.48,1.67,1.3,-0.88,-5.93,0.31,0.29,0.27,0.29
1951-02-18,10.12,1.41,-4.59,0.0,91.64,-88.4,129.01,1.93,0.99,-0.02,-7.41,0.31,0.29,0.27,0.29
1951-02-19,5.53,0.37,-3.78,0.28,92.58,-63.5,96.77,1.82,0.41,-2.89,-5.64,0.31,0.29,0.27,0.29
1951-02-20,10.57,1.67,-4.39,0.0,92.63,-88.97,133.57,2.08,0.44,1.05,-6.21,0.31,0.29,0.27,0.29
1951-02-21,13.33,3.35,-3.3,0.0,92.25,-84.13,134.49,2.43,-1.46,0.83,-6.0,0.31,0.29,0.27,0.29
1951-02-22,-0.78,-3.16,-5.11,0.66,93.05,-17.89,36.67,1.37,-1.19,-4.72,-6.5,0.3,0.29,0.27,0.29
1951-02-23,9.92,1.85,-3.01,0.28,92.45,-53.02,112.23,1.78,-0.47,2.61,-2.24,0.31,0.29,0.27,0.29
1951-02-24,12.81,4.94,0.56,0.13,91.66,-62.68,94.22,2.73,2.83,2.65,-5.02,0.31,0.3,0.27,0.29
1951-02-25,9.67,3.71,-1.39,0.0,91.5,-101.75,144.58,3.4,2.18,0.95,-10.71,0.31,0.3,0.27,0.29
1951-02-26,8.81,1.78,-3.45,0.0,92.05,-93.35,143.56,1.95,-0.26,-0.73,-6.24,0.3,0.3,0.27,0.29
1951-02-27,0.18,-3.28,-6.4,10.75,92.04,-36.93,67.49,1.76,-3.75,-2.91,-6.98,0.3,0.3,0.27,0.29
1951-02-28,-3.59,-6.07,-10.9,0.28,91.85,-61.79,75.9,1.54,3.84,-4.58,-10.29,0.3,0.3,0.27,0.29
1951-03-01,2.19,-7.82,-16.32,0.0,92.24,-82.5,90.1,0.95,-0.73,0.71,-14.15,0.31,0.3,0.27,0.29
1951-03-02,-8.02,-9.87,-12.81,13.51,91.82,-13.52,17.33,0.32,-1.77,-4.86,-11.63,0.31,0.3,0.27,0.29
1951-03-03,-11.06,-13.77,-19.03,1.12,91.96,-55.0,32.86,0.09,2.02,-1.69,-16.45,0.31,0.3,0.27,0.29
1951-03-04,-3.46,-12.63,-20.13,0.0,91.37,-51.18,34.87,-0.01,-0.16,1.4,-15.32,0.31,0.3,0.27,0.29
1951-03-05,4.7,-3.73,-16.39,0.1,90.85,-63.7,35.7,0.73,2.64,1.45,-8.4,0.32,0.3,0.27,0.29
1951-03-06,-15.7,-18.48,-22.1,1.17,92.63,-29.62,29.54,0.23,-1.26,-0.85,-22.71,0.34,0.3,0.27,0.29
1951-03-07,-11.75,-16.39,-21.67,1.7,92.73,-34.46,35.65,0.24,-1.02,-3.04,-19.41,0.34,0.3,0.27,0.29
1951-03-08,-17.51,-21.2,-26.97,0.81,93.82,-29.61,32.64,0.17,0.15,-0.52,-24.72,0.34,0.3,0.27,0.29
1951-03-09,-3.82,-11.07,-19.86,0.02,92.55,-53.53,42.73,0.45,-4.31,4.81,-14.6,0.33,0.3,0.27,0.29
1951-03-10,-4.88,-13.56,-19.27,0.15,93.26,-42.96,35.44,0.4,2.95,-5.45,-16.98,0.33,0.3,0.27,0.29
