date,temperature_2m_max,temperature_2m_mean,temperature_2m_min,total_precipitation_sum,surface_pressure_mean,surface_net_thermal_radiation_mean,surface_net_solar_radiation_mean,potential_evaporation_sum_ERA5_LAND,u_component_of_wind_10m_mean,v_component_of_wind_10m_mean,dewpoint_temperature_2m_mean,volumetric_soil_water_layer_1_mean,volumetric_soil_water_layer_2_mean,volumetric_soil_water_layer_3_mean,volumetric_soil_water_layer_4_mean
1951-01-01,-1.43,-6.11,-9.45,0.02,93.23,-91.27,73.33,1.54,1.32,-0.35,-14.52,0.35,0.33,0.32,0.33
1951-01-02,0.11,-4.39,-7.47,0.03,92.97,-78.24,63.03,1.28,0.76,-0.58,-10.8,0.35,0.33,0.32,0.33
1951-01-03,3.75,-1.86,-5.8,0.03,92.08,-68.95,58.32,1.64,0.52,-0.07,-11.14,0.35,0.33,0.32,0.33
1951-01-04,-2.82,-7.8,-10.91,1.06,93.69,-67.32,60.15,1.62,-0.73,-2.22,-15.84,0.35,0.33,0.32,0.33
1951-01-05,-8.35,-11.82,-14.33,0.61,94.47,-71.39,70.07,0.98,-1.18,-1.44,-17.87,0.35,0.33,0.32,0.33
1951-01-06,-1.57,-7.92,-12.65,0.17,94.98,-81.76,72.89,1.46,2.54,-0.37,-17.96,0.35,0.33,0.32,0.33
1951-01-07,-0.03,-3.93,-6.19,0.02,94.69,-81.67,73.48,1.83,2.83,-1.75,-12.37,0.35,0.33,0.32,0.33
1951-01-08,8.51,-0.42,-5.46,0.0,93.39,-77.07,73.58,1.96,3.03,0.59,-14.17,0.35,0.33,0.32,0.33
1951-01-09,4.07,-0.15,-3.98,0.03,93.4,-68.31,67.83,2.17,3.43,-2.68,-10.0,0.35,0.33,0.32,0.33
1951-01-10,4.56,-2.87,-8.03,0.0,93.87,-91.19,72.59,1.14,1.95,0.8,-11.68,0.35,0.33,0.32,0.33
1951-01-11,2.48,-3.64,-8.61,0.0,93.19,-65.87,57.46,1.26,-2.2,1.05,-10.39,0.35,0.33,0.32,0.33
1951-01-12,0.15,-2.7,-5.46,0.39,93.31,-50.5,47.35,0.59,-0.76,0.73,-5.86,0.35,0.33,0.32,0.33
1951-01-13,4.57,-1.82,-5.31,0.0,93.81,-82.62,77.47,1.4,3.63,0.07,-8.46,0.36,0.33,0.32,0.33
1951-01-14,9.11,0.62,-5.52,0.07,93.26,-71.86,61.04,2.55,5.04,-0.99,-8.63,0.36,0.33,0.32,0.33
1951-01-15,4.45,0.41,-3.58,0.0,93.58,-86.77,79.95,1.72,2.18,0.24,-6.49,0.36,0.33,0.32,0.33
1951-01-16,7.18,4.44,-2.22,0.01,92.38,-71.3,65.35,4.11,4.42,0.92,-8.7,0.36,0.33,0.32,0.33
1951-01-17,10.94,2.76,-2.53,0.0,92.03,-87.7,76.02,3.27,3.72,3.5,-9.54,0.36,0.33,0.32,0.33
1951-01-18,5.78,1.42,-3.16,0.31,92.4,-64.61,70.4,1.23,-0.7,-1.19,-3.6,0.36,0.33,0.32,0.33
1951-01-19,-3.92,-8.56,-13.98,0.28,93.31,-36.31,42.9,1.36,-1.43,-3.93,-13.29,0.36,0.33,0.32,0.33
1951-01-20,-8.02,-12.51,-15.85,0.14,94.84,-69.43,74.29,1.3,-0.35,-1.55,-20.12,0.36,0.33,0.32,0.33
1951-01-21,4.65,-5.0,-12.85,0.0,93.96,-77.13,76.65,2.23,-0.65,3.15,-15.76,0.36,0.33,0.32,0.33
1951-01-22,6.66,1.81,-0.48,0.17,92.79,-70.51,59.04,2.86,5.18,-0.99,-9.38,0.36,0.33,0.32,0.33
1951-01-23,-0.1,-3.73,-6.98,0.01,93.82,-94.1,91.04,2.87,4.36,-4.2,-12.24,0.36,0.33,0.32,0.33
