date,temperature_2m_max,temperature_2m_mean,temperature_2m_min,total_precipitation_sum,surface_pressure_mean,surface_net_thermal_radiation_mean,surface_net_solar_radiation_mean,potential_evaporation_sum_ERA5_LAND,u_component_of_wind_10m_mean,v_component_of_wind_10m_mean,dewpoint_temperature_2m_mean,volumetric_soil_water_layer_1_mean,volumetric_soil_water_layer_2_mean,volumetric_soil_water_layer_3_mean,volumetric_soil_water_layer_4_mean
1951-01-01,-13.56,-17.06,-19.89,2.39,73.51,-50.23,38.33,0.69,1.0,0.89,-19.5,0.32,0.32,0.32,0.36
1951-01-02,-9.53,-14.28,-18.78,7.31,73.3,-28.4,30.42,0.74,1.35,1.92,-16.52,0.32,0.32,0.32,0.36
1951-01-03,-9.07,-10.27,-12.18,10.33,73.1,-34.59,39.59,1.93,2.45,1.38,-12.83,0.32,0.32,0.32,0.36
1951-01-04,-8.34,-11.03,-13.61,5.13,73.71,-35.2,29.89,1.05,1.66,0.99,-13.19,0.32,0.32,0.32,0.36
1951-01-05,-11.92,-14.35,-16.56,2.0,74.44,-52.81,42.83,1.14,1.65,0.57,-16.87,0.31,0.32,0.32,0.36
1951-01-06,-13.38,-17.04,-19.97,0.15,75.29,-71.33,56.97,1.26,0.73,0.94,-20.24,0.31,0.32,0.32,0.36
1951-01-07,-10.78,-15.69,-19.27,0.0,75.28,-73.55,60.5,1.84,-0.08,1.16,-21.2,0.31,0.32,0.32,0.36
1951-01-08,-9.7,-13.13,-15.58,0.52,74.35,-50.44,53.83,1.96,0.37,1.17,-19.6,0.31,0.32,0.32,0.36
1951-01-09,-11.33,-14.48,-16.55,0.47,74.16,-64.27,57.56,1.12,0.5,0.83,-16.86,0.31,0.32,0.32,0.36
1951-01-10,-9.46,-13.55,-15.89,0.45,74.15,-55.14,52.03,1.38,0.09,1.26,-16.76,0.31,0.32,0.32,0.36
1951-01-11,-9.17,-12.63,-14.13,0.95,73.44,-37.91,39.59,1.09,0.49,1.15,-15.72,0.31,0.32,0.32,0.36
1951-01-12,-10.77,-13.65,-15.74,0.58,73.97,-52.34,55.47,1.42,0.6,0.45,-16.34,0.31,0.32,0.32,0.36
1951-01-13,-10.72,-14.17,-17.16,1.97,74.48,-42.63,52.34,1.2,1.25,1.38,-16.63,0.31,0.31,0.32,0.36
1951-01-14,-6.84,-9.38,-12.68,6.48,74.47,-14.53,30.66,1.15,2.04,1.65,-11.4,0.31,0.31,0.32,0.36
1951-01-15,-1.98,-5.21,-7.78,3.36,73.94,-46.71,54.76,6.04,2.08,2.74,-9.41,0.31,0.31,0.32,0.36
1951-01-16,-6.02,-10.74,-13.85,6.26,73.22,-58.7,57.85,3.86,2.85,2.31,-14.21,0.31,0.31,0.31,0.36
1951-01-17,-6.37,-8.75,-12.81,14.86,72.86,-13.32,20.57,1.73,3.04,2.9,-10.86,0.31,0.31,0.31,0.36
1951-01-18,-6.85,-9.27,-14.05,7.2,73.12,-42.15,33.53,2.13,2.15,1.44,-11.83,0.31,0.31,0.31,0.36
1951-01-19,-11.54,-13.8,-16.17,4.23,73.35,-36.41,30.86,1.11,0.86,0.77,-16.36,0.31,0.31,0.31,0.36
1951-01-20,-13.03,-16.86,-19.21,0.35,74.64,-73.09,61.69,1.66,1.04,1.47,-20.29,0.31,0.31,0.31,0.36
1951-01-21,-7.84,-12.67,-18.42,4.69,74.34,-24.3,36.38,0.94,1.11,2.11,-16.09,0.31,0.31,0.31,0.36
1951-01-22,-7.72,-9.81,-14.89,6.16,73.86,-48.5,43.44,2.39,2.79,0.58,-12.64,0.31,0.31,0.31,0.36
1951-01-23,-9.94,-13.06,-16.83,2.86,74.51,-35.38,32.75,0.91,1.48,1.34,-15.38,0.31,0.31,0.31,0.36
1951-01-24,-4.91,-8.55,-12.48,4.27,74.89,-13.71,30.07,0.72,1.16,1.35,-10.19,0.31,0.31,0.31,0.36
1951-01-25,-1.52,-4.03,-5.54,0.88,74.76,-36.55,47.73,2.06,1.66,1.84,-5.69,0.31,0.31,0.31,0.36
1951-01-26,-4.47,-5.89,-7.44,3.08,73.81,-42.48,44.64,2.44,2.36,1.94,-8.02,0.31,0.31,0.31,0.36
1951-01-27,-7.58,-12.73,-20.82,6.45,73.34,-28.03,35.67,1.62,1.25,0.19,-15.09,0.31,0.31,0.31,0.36
1951-01-28,-22.77,-25.62,-30.96,0.9,73.79,-64.09,65.47,1.1,-0.41,-1.25,-29.71,0.31,0.31,0.31,0.36
1951-01-29,-22.11,-27.65,-32.2,0.0,74.27,-90.38,79.75,1.5,-0.44,-0.74,-33.77,0.31,0.31,0.31,0.36
