date,temperature_2m_max,temperature_2m_mean,temperature_2m_min,total_precipitation_sum,surface_pressure_mean,surface_net_thermal_radiation_mean,surface_net_solar_radiation_mean,potential_evaporation_sum_ERA5_LAND,u_component_of_wind_10m_mean,v_component_of_wind_10m_mean,dewpoint_temperature_2m_mean,volumetric_soil_water_layer_1_mean,volumetric_soil_water_layer_2_mean,volumetric_soil_water_layer_3_mean,volumetric_soil_water_layer_4_mean
1951-01-01,-6.24,-13.19,-20.05,1.39,80.51,-42.83,37.25,1.71,1.01,1.67,-17.04,0.34,0.34,0.3,0.35
1951-01-02,-3.93,-9.62,-17.59,1.53,80.16,-41.03,40.67,3.52,0.87,2.37,-14.44,0.34,0.33,0.3,0.35
1951-01-03,-3.48,-5.58,-11.62,3.45,79.92,-36.49,33.82,2.95,1.31,0.39,-8.89,0.33,0.33,0.3,0.35
1951-01-04,-4.92,-11.84,-16.93,1.02,80.78,-42.84,35.11,1.61,0.34,0.79,-15.31,0.33,0.33,0.3,0.35
1951-01-05,-6.79,-13.61,-19.92,1.52,81.56,-46.61,40.08,1.47,1.15,0.64,-17.06,0.33,0.33,0.3,0.35
1951-01-06,-6.16,-14.03,-19.22,0.06,82.25,-65.37,48.22,2.12,1.1,1.9,-18.75,0.33,0.33,0.3,0.35
1951-01-07,-1.94,-9.35,-16.61,0.0,82.12,-69.46,48.54,3.88,1.17,2.59,-15.76,0.33,0.33,0.3,0.35
1951-01-08,0.38,-4.93,-7.41,0.1,81.17,-49.71,35.51,4.28,1.05,1.91,-11.1,0.33,0.33,0.3,0.35
1951-01-09,-4.91,-9.39,-15.92,0.01,81.18,-64.76,50.15,2.67,1.11,0.75,-15.76,0.33,0.33,0.31,0.35
1951-01-10,-3.43,-10.2,-13.37,0.01,81.16,-69.84,51.12,2.8,0.84,2.27,-15.03,0.33,0.33,0.31,0.35
1951-01-11,-2.53,-9.27,-13.54,0.04,80.39,-55.16,44.24,3.15,0.78,1.64,-14.21,0.33,0.33,0.31,0.35
1951-01-12,-3.69,-9.98,-15.24,0.46,80.99,-59.64,51.44,2.45,1.09,1.03,-13.74,0.32,0.32,0.31,0.35
1951-01-13,-4.44,-9.98,-14.31,0.8,81.35,-59.4,53.39,2.76,1.2,2.31,-14.48,0.32,0.32,0.31,0.35
1951-01-14,-0.15,-4.74,-7.0,2.71,81.23,-43.74,43.78,4.74,1.65,2.02,-9.62,0.32,0.32,0.31,0.35
1951-01-15,2.46,-2.73,-8.7,0.14,80.78,-55.34,43.03,7.22,0.85,3.09,-8.48,0.32,0.32,0.31,0.35
1951-01-16,-2.79,-5.93,-10.6,2.28,80.05,-59.83,46.47,5.15,1.53,1.74,-11.27,0.33,0.32,0.31,0.35
1951-01-17,0.3,-3.91,-7.86,1.65,79.62,-64.08,48.88,8.28,2.23,3.41,-10.65,0.32,0.32,0.31,0.35
1951-01-18,-3.9,-5.75,-9.81,9.05,80.13,-25.23,25.22,1.1,0.25,0.4,-7.9,0.32,0.32,0.31,0.35
1951-01-19,-7.98,-11.24,-15.37,3.98,80.52,-23.4,25.65,0.83,-0.37,0.69,-13.76,0.32,0.32,0.31,0.35
1951-01-20,-7.22,-13.23,-18.58,0.06,81.77,-65.72,52.08,1.85,1.12,1.81,-17.24,0.32,0.32,0.31,0.35
1951-01-21,-0.03,-5.42,-14.14,0.09,80.99,-56.11,45.59,7.12,1.77,3.62,-12.26,0.32,0.32,0.31,0.35
1951-01-22,-1.17,-5.28,-8.98,5.83,80.8,-50.48,36.08,4.07,2.59,-0.59,-10.08,0.32,0.32,0.31,0.35
1951-01-23,-4.97,-10.43,-18.02,1.24,81.48,-57.41,50.89,2.68,1.32,1.6,-15.51,0.32,0.32,0.31,0.35
1951-01-24,-1.56,-7.03,-15.06,0.4,81.8,-31.24,37.69,2.45,0.89,1.71,-11.2,0.32,0.32,0.31,0.35
1951-01-25,4.36,-0.32,-2.68,0.07,81.34,-51.04,42.17,4.79,1.16,2.54,-4.53,0.32,0.32,0.31,0.35
1951-01-26,-2.6,-9.79,-23.57,1.29,80.77,-40.3,42.18,1.18,0.24,-0.29,-12.68,0.32,0.32,0.31,0.35
1951-01-27,-25.27,-27.67,-29.05,3.79,81.34,-8.31,28.67,0.32,-0.82,-0.92,-31.13,0.32,0.32,0.31,0.35
1951-01-28,-26.16,-30.0,-35.51,0.22,81.73,-54.12,52.98,0.49,0.26,0.39,-34.59,0.32,0.32,0.31,0.35
1951-01-29,-18.27,-28.31,-35.98,0.0,81.82,-67.77,63.25,1.1,1.11,1.76,-33.88,0.32,0.32,0.31,0.35
1951-01-30,-18.5,-22.23,-27.68,0.72,81.66,-40.89,55.58,0.73,0.46,-0.01,-26.72,0.32,0.32,0.31,0.35
1951-01-31,-22.08,-25.88,-29.67,0.51,81.83,-68.4,65.15,0.74,1.48,-0.11,-30.33,0.32,0.32,0.31,0.35
1951-02-01,-11.55,-20.36,-29.01,0.0,81.36,-75.85,64.76,2.69,1.44,2.82,-27.88,0.31,0.32,0.31,0.35
1951-02-02,-3.73,-9.28,-16.2,0.32,80.97,-48.13,38.15,4.9,2.02,3.47,-15.61,0.31,0.31,0.31,0.35
1951-02-03,-2.3,-6.79,-10.45,0.6,81.13,-70.27,64.85,4.79,1.96,2.03,-12.22,0.31,0.31,0.31,0.35
1951-02-04,-1.7,-7.57,-11.31,0.06,81.0,-61.4,60.0,3.23,0.69,2.15,-12.16,0.31,0.31,0.31,0.35
