date,temperature_2m_max,temperature_2m_mean,temperature_2m_min,total_precipitation_sum,surface_pressure_mean,surface_net_thermal_radiation_mean,surface_net_solar_radiation_mean,potential_evaporation_sum_ERA5_LAND,u_component_of_wind_10m_mean,v_component_of_wind_10m_mean,dewpoint_temperature_2m_mean,volumetric_soil_water_layer_1_mean,volumetric_soil_water_layer_2_mean,volumetric_soil_water_layer_3_mean,volumetric_soil_water_layer_4_mean
1951-01-01,10.24,6.39,2.7,4.1,97.96,-28.86,27.79,3.09,0.3,2.8,3.89,0.42,0.41,0.39,0.44
1951-01-02,10.61,5.43,-3.01,24.72,97.35,-1.92,9.97,0.32,0.27,0.23,5.1,0.47,0.47,0.39,0.44
1951-01-03,1.04,-1.47,-2.89,3.81,97.27,-28.73,45.82,3.58,1.37,-0.04,-4.72,0.46,0.47,0.4,0.44
1951-01-04,5.53,0.33,-2.25,0.0,98.53,-83.12,97.59,4.68,1.1,0.16,-4.96,0.46,0.46,0.41,0.44
1951-01-05,10.89,3.01,-2.61,0.0,98.55,-75.3,92.28,4.82,-0.16,0.22,-1.41,0.46,0.46,0.41,0.44
1951-01-06,-3.55,-5.28,-7.58,0.64,99.48,-53.83,46.35,7.44,0.32,-3.3,-12.56,0.46,0.46,0.41,0.44
1951-01-07,0.67,-5.51,-10.54,0.0,99.4,-95.47,101.86,6.43,1.52,-0.68,-15.18,0.45,0.45,0.41,0.44
1951-01-08,3.39,-2.36,-6.51,0.0,98.89,-90.13,101.44,7.14,1.35,0.8,-10.54,0.45,0.45,0.41,0.44
1951-01-09,9.86,3.85,-0.76,0.0,98.02,-85.39,89.19,13.19,1.47,2.95,-7.39,0.45,0.45,0.41,0.44
1951-01-10,3.82,1.42,-2.46,5.17,98.29,-52.08,67.91,5.81,1.08,-1.21,-3.02,0.47,0.45,0.41,0.44
1951-01-11,6.06,0.06,-4.29,0.08,98.81,-80.31,93.72,6.51,-0.38,1.07,-6.73,0.46,0.46,0.41,0.43
1951-01-12,8.08,3.92,-0.17,0.29,98.45,-22.37,32.71,3.12,-1.26,1.72,0.15,0.46,0.45,0.41,0.43
1951-01-13,8.25,5.69,4.32,5.44,98.43,-6.56,30.64,0.82,-1.16,-0.35,5.21,0.47,0.45,0.42,0.43
1951-01-14,5.7,3.35,1.53,4.8,97.82,-36.93,45.57,2.79,0.76,-1.38,1.13,0.48,0.48,0.42,0.43
1951-01-15,5.65,2.43,-1.2,0.81,98.29,-74.56,91.59,12.09,3.12,-1.59,-3.99,0.47,0.47,0.42,0.43
1951-01-16,13.5,5.9,-2.12,0.0,98.22,-88.14,107.0,16.37,1.29,3.65,-3.2,0.46,0.47,0.42,0.43
1951-01-17,13.43,9.83,5.49,0.0,97.33,-95.27,100.97,17.78,2.25,2.39,-0.15,0.45,0.46,0.42,0.43
1951-01-18,16.45,8.79,3.71,0.0,97.54,-91.22,110.49,8.4,1.3,2.17,3.47,0.45,0.46,0.43,0.43
1951-01-19,17.06,10.14,6.17,0.0,97.2,-90.29,108.59,10.75,1.09,2.29,3.53,0.44,0.45,0.43,0.43
1951-01-20,7.15,0.2,-4.71,0.04,98.43,-51.28,68.61,10.28,3.4,-1.81,-5.59,0.44,0.45,0.43,0.43
1951-01-21,-0.77,-4.86,-8.94,0.0,100.02,-105.48,119.93,7.61,0.28,-0.68,-14.67,0.44,0.45,0.43,0.43
1951-01-22,7.26,0.57,-4.49,0.0,98.49,-76.21,107.85,14.35,0.08,3.3,-11.32,0.44,0.44,0.43,0.43
1951-01-23,7.05,2.1,-0.98,1.2,98.34,-71.76,114.85,9.0,1.94,-0.49,-4.82,0.43,0.44,0.43,0.43
1951-01-24,2.21,-1.32,-3.6,0.0,99.06,-94.76,115.03,8.12,1.93,-1.52,-9.9,0.43,0.44,0.43,0.43
1951-01-25,1.97,-2.37,-6.07,0.0,99.23,-74.76,108.88,7.35,0.63,-0.67,-11.74,0.43,0.44,0.43,0.43
1951-01-26,11.06,3.82,-2.14,0.0,97.94,-72.34,117.39,10.69,0.07,2.35,-5.1,0.43,0.44,0.43,0.43
1951-01-27,5.54,-2.27,-6.0,0.69,98.42,-62.98,119.47,10.05,0.34,-3.1,-9.5,0.43,0.43,0.43,0.43
1951-01-28,-6.43,-10.45,-13.42,0.9,99.55,-28.85,70.86,7.61,0.56,-3.24,-20.39,0.43,0.43,0.43,0.43
1951-01-29,-11.0,-14.07,-17.39,0.0,100.35,-71.61,122.56,7.38,-0.06,-2.76,-29.13,0.43,0.43,0.43,0.43
1951-01-30,-9.6,-12.5,-15.33,0.14,100.05,-51.3,85.41,6.3,-1.29,-1.53,-26.33,0.43,0.43,0.43,0.43
1951-01-31,-9.91,-11.72,-13.18,2.73,99.24,-31.11,47.09,4.67,-0.09,-2.68,-20.37,0.43,0.43,0.43,0.43
1951-02-01,-12.41,-15.2,-18.64,0.05,99.57,-89.08,123.49,4.65,2.16,-1.73,-24.86,0.43,0.43,0.43,0.43
1951-02-02,0.51,-8.13,-15.5,0.0,99.59,-96.73,129.22,9.29,1.93,2.17,-21.72,0.43,0.43,0.43,0.43
1951-02-03,6.09,-0.78,-5.31,0.21,98.58,-74.65,108.84,14.78,1.83,3.12,-14.73,0.43,0.43,0.43,0.43
1951-02-04,6.12,0.53,-3.05,0.09,98.58,-87.07,128.3,7.07,1.34,-0.67,-5.76,0.43,0.43,0.43,0.43
1951-02-05,8.61,2.22,-3.26,3.48,98.35,-36.18,68.51,5.2,-1.76,1.98,-2.28,0.44,0.43,0.43,0.43
1951-02-06,5.76,1.61,-6.88,19.57,97.93,-28.18,44.03,5.35,1.26,-2.09,-2.11,0.47,0.48,0.43,0.43
1951-02-07,-5.13,-8.29,-11.57,0.0,99.82,-100.07,142.54,9.63,1.52,-2.18,-22.06,0.46,0.47,0.44,0.43
