date,temperature_2m_max,temperature_2m_mean,temperature_2m_min,total_precipitation_sum,surface_pressure_mean,surface_net_thermal_radiation_mean,surface_net_solar_radiation_mean,potential_evaporation_sum_ERA5_LAND,u_component_of_wind_10m_mean,v_component_of_wind_10m_mean,dewpoint_temperature_2m_mean,volumetric_soil_water_layer_1_mean,volumetric_soil_water_layer_2_mean,volumetric_soil_water_layer_3_mean,volumetric_soil_water_layer_4_mean
1951-01-01,0.25,-2.7,-4.66,0.0,96.61,-67.57,74.26,2.1,0.28,-3.08,-10.51,0.31,0.31,0.3,0.31
1951-01-02,-2.9,-5.02,-8.2,6.23,96.43,-46.36,41.48,1.07,-0.56,-2.56,-9.63,0.3,0.31,0.3,0.31
1951-01-03,-2.41,-7.68,-12.99,0.01,95.91,-57.83,58.59,0.86,-0.85,1.21,-11.24,0.3,0.31,0.3,0.31
1951-01-04,1.03,-3.47,-7.33,0.0,97.1,-76.41,67.99,0.94,0.85,-0.65,-9.33,0.3,0.31,0.3,0.31
1951-01-05,-4.76,-6.96,-10.39,0.01,97.53,-62.42,59.64,1.22,-1.05,-3.17,-11.54,0.3,0.31,0.3,0.31
1951-01-06,-7.2,-11.16,-14.03,0.02,98.54,-63.94,64.83,1.16,0.63,-1.89,-17.9,0.3,0.31,0.3,0.31
1951-01-07,0.13,-6.71,-11.76,0.0,98.03,-79.85,70.45,1.6,2.49,-2.0,-13.64,0.3,0.3,0.3,0.31
1951-01-08,3.81,-4.96,-11.73,0.0,97.11,-81.37,76.53,1.6,1.73,2.39,-12.01,0.3,0.3,0.3,0.31
1951-01-09,2.52,-3.55,-9.1,0.0,96.41,-60.52,60.68,1.09,0.33,-1.22,-9.51,0.31,0.3,0.3,0.31
1951-01-10,3.33,-2.52,-6.43,0.0,97.29,-87.19,82.16,1.52,1.94,-2.1,-8.62,0.31,0.3,0.3,0.31
1951-01-11,3.94,-2.41,-7.6,0.8,97.04,-58.14,62.39,2.1,-0.74,3.44,-9.94,0.31,0.3,0.3,0.31
1951-01-12,3.95,-1.07,-4.81,0.44,96.81,-74.36,78.5,1.1,-1.05,2.08,-5.38,0.31,0.3,0.3,0.31
1951-01-13,5.18,-1.42,-5.91,0.01,97.23,-55.35,65.39,0.89,1.84,-0.66,-6.54,0.32,0.3,0.3,0.31
1951-01-14,5.15,-0.72,-6.18,0.43,96.62,-76.22,87.63,1.73,3.23,-0.46,-7.06,0.33,0.31,0.3,0.31
1951-01-15,4.52,0.84,-2.77,0.0,97.05,-92.33,91.06,2.71,3.56,-2.64,-5.79,0.33,0.31,0.3,0.31
1951-01-16,9.65,2.97,-1.49,0.0,96.09,-66.99,64.11,2.44,2.15,3.49,-3.1,0.33,0.31,0.3,0.31
1951-01-17,9.85,2.9,-2.68,0.01,95.89,-79.36,96.2,2.26,1.11,1.07,-4.51,0.33,0.31,0.3,0.31
1951-01-18,15.44,6.17,1.56,0.0,95.84,-85.75,97.65,3.44,3.35,1.87,-2.96,0.33,0.31,0.3,0.31
1951-01-19,4.29,-1.15,-6.49,0.55,95.98,-67.02,95.9,2.08,0.34,-3.22,-5.42,0.32,0.31,0.3,0.31
1951-01-20,-5.8,-9.33,-13.63,6.94,97.78,-42.76,41.57,1.61,3.05,-5.28,-13.68,0.32,0.31,0.3,0.31
1951-01-21,-3.22,-10.33,-17.9,0.0,98.37,-75.96,73.4,1.47,-0.56,2.53,-16.3,0.32,0.31,0.3,0.31
1951-01-22,6.89,0.19,-4.61,0.85,96.44,-56.25,66.41,2.29,2.42,3.24,-5.75,0.32,0.31,0.3,0.31
1951-01-23,2.39,-1.9,-5.79,0.0,97.05,-86.41,81.32,2.34,4.24,-2.21,-8.54,0.34,0.31,0.3,0.31
1951-01-24,-0.66,-5.33,-7.49,0.0,97.87,-86.36,90.62,2.0,2.55,-2.89,-12.7,0.33,0.31,0.3,0.31
1951-01-25,-0.86,-5.47,-9.75,0.01,97.71,-46.12,57.56,1.61,-1.53,1.03,-12.83,0.33,0.32,0.3,0.31
1951-01-26,5.24,-2.48,-8.86,0.0,96.49,-67.87,90.21,1.9,-1.62,-1.12,-9.18,0.33,0.32,0.3,0.31
1951-01-27,-10.14,-14.32,-16.89,0.08,97.77,-61.6,94.54,2.15,0.89,-6.06,-22.7,0.33,0.32,0.3,0.31
1951-01-28,-15.41,-18.03,-20.24,0.22,98.72,-45.94,88.2,1.76,0.91,-5.2,-27.72,0.33,0.32,0.3,0.31
1951-01-29,-14.45,-17.73,-21.02,0.09,99.15,-63.42,77.66,1.32,1.42,-2.1,-28.96,0.32,0.32,0.3,0.31
1951-01-30,-10.21,-13.89,-17.84,0.66,98.59,-45.63,57.26,1.14,0.51,1.67,-23.65,0.32,0.32,0.3,0.31
1951-01-31,-11.62,-13.65,-17.89,1.32,98.22,-45.36,54.3,1.27,1.28,-4.04,-20.59,0.32,0.31,0.3,0.31
1951-02-01,-11.04,-16.76,-21.63,0.0,98.18,-97.37,101.11,1.16,3.04,-1.07,-25.69,0.32,0.31,0.3,0.31
1951-02-02,0.03,-8.26,-16.24,0.0,97.59,-85.02,104.0,2.25,2.63,2.65,-19.15,0.32,0.31,0.3,0.31
1951-02-03,8.44,0.49,-4.9,0.25,96.59,-66.14,81.76,2.24,3.25,1.38,-7.56,0.33,0.31,0.3,0.31
1951-02-04,2.7,-0.91,-3.02,0.03,97.29,-66.91,95.84,1.33,0.49,-1.07,-5.33,0.34,0.31,0.3,0.31
1951-02-05,5.99,1.06,-3.53,2.06,96.56,-34.08,71.9,1.99,-2.38,3.26,-3.23,0.35,0.31,0.3,0.31
1951-02-06,1.84,-5.16,-12.31,0.23,97.14,-68.95,117.53,2.88,2.63,-5.56,-11.91,0.36,0.32,0.3,0.31
1951-02-07,-6.21,-11.23,-16.48,0.09,98.49,-88.48,125.66,2.32,1.31,-1.37,-23.52,0.36,0.32,0.3,0.31
1951-02-08,-2.09,-7.33,-14.09,0.62,97.67,-53.93,99.03,2.81,-2.95,-0.09,-16.81,0.35,0.32,0.3,0.31
1951-02-09,-0.7,-8.72,-16.06,0.0,97.98,-53.75,90.66,2.53,-1.43,2.95,-16.55,0.35,0.32,0.3,0.31
1951-02-10,15.75,4.37,-3.75,0.0,96.91,-69.52,120.66,2.75,1.53,3.36,-3.22,0.35,0.32,0.3,0.31
1951-02-11,18.67,8.78,-0.81,0.0,96.14,-75.06,118.62,4.55,2.6,0.57,-0.07,0.35,0.32,0.3,0.31
1951-02-12,-1.15,-6.0,-10.93,2.24,97.11,-25.95,76.44,3.12,-0.96,-6.92,-12.37,0.34,0.33,0.3,0.31
1951-02-13,-7.21,-10.92,-13.23,2.39,98.99,-45.04,84.41,2.51,-0.27,-5.07,-20.92,0.33,0.33,0.3,0.31
1951-02-14,-3.82,-9.88,-16.6,0.0,99.2,-76.36,103.82,1.78,-1.28,0.12,-23.81,0.33,0.33,0.3,0.31
1951-02-15,-3.7,-5.98,-7.75,2.28,98.14,-10.41,32.35,1.09,-1.89,-0.4,-11.66,0.33,0.33,0.3,0.31
1951-02-16,3.81,-2.19,-5.3,0.71,96.94,-37.68,72.66,1.31,1.27,0.89,-6.22,0.33,0.32,0.3,0.31
1951-02-17,5.5,-1.88,-6.4,0.0,96.71,-77.77,109.27,1.33,-0.7,2.35,-6.12,0.34,0.32,0.3,0.31
1951-02-18,6.86,-0.06,-5.39,0.01,96.47,-50.56,86.37,0.89,-0.56,0.37,-3.18,0.36,0.33,0.31,0.31
